player_id,season_cba,season_ki,season_tog
CD_I1023537,0.202247191011236,0,48.3333333333333
CD_I1023542,0.0112359550561798,0,62
CD_I1023708,0,0.16,76.6666666666667
CD_I1023736,0,0,66
CD_I1023784,0,0,93
CD_I1023785,0.443298969072165,0,60
CD_I1024023,0,0,74.3333333333333
CD_I1024173,0.0697674418604651,0,73.5
CD_I1024188,0.181818181818182,0,65
CD_I1024272,0.0103092783505155,0,77.6666666666667
CD_I1024279,0,0.032258064516129,86
CD_I1024982,0.0112359550561798,0,84.3333333333333
CD_I1025034,0,0,85
CD_I1026960,0.2,0,80
CD_I1027033,0.183333333333333,0,75
CD_I1027687,0,0,70.5
CD_I1027693,0.284090909090909,0,71.6666666666667
CD_I1027704,0.325301204819277,0.0263157894736842,83.6666666666667
CD_I1027790,0.387755102040816,0,52
CD_I1027821,0,0,83
CD_I1027872,0,0,50.5
CD_I1027875,0.0102040816326531,0,87.3333333333333
CD_I1027877,0,0,92.3333333333333
CD_I1027899,0,0,71
CD_I1027921,0,0,27
CD_I1027935,0,0,83.3333333333333
CD_I1028019,0,0,77.3333333333333
CD_I1028491,0.303370786516854,0,81.3333333333333
CD_I1028495,0,0.0571428571428571,80.3333333333333
CD_I1028513,0,0,75.3333333333333
CD_I1028521,0,0.0681818181818182,82.3333333333333
CD_I1028525,0,0,62.3333333333333
CD_I1028529,0.0116279069767442,0,74.3333333333333
CD_I1028531,0,0,52.3333333333333
CD_I1028538,0.0408163265306122,0,73
CD_I1028546,0.209302325581395,0,43.5
CD_I1028554,0,0,80
CD_I1028560,0,0,77.6666666666667
CD_I1028563,0,0,74.5
CD_I1029405,0,0,69
CD_I1029416,0,0.404761904761905,67.6666666666667
CD_I1031829,0,0,85
CD_I1032108,0.0958904109589041,0,34.5
CD_I1032119,0,0,60
CD_I1032966,0.0120481927710843,0,71.5
CD_I1034235,0,0,50.6666666666667
CD_I1035198,0,0,51.6666666666667
CD_I1036098,0.0795454545454545,0,67
CD_I1036123,0,0,77.3333333333333
CD_I250365,0.104651162790698,0,77.3333333333333
CD_I260257,0.381818181818182,0,52.5
CD_I261224,0,0.44,84.6666666666667
CD_I270917,0.426966292134831,0,74.3333333333333
CD_I280109,0.0204081632653061,0,74
CD_I280506,0,0,69
CD_I280744,0,0,12
CD_I280824,0,0,77
CD_I280965,0.618181818181818,0,84
CD_I281078,0,0,88
CD_I281085,0,0.294117647058824,90
CD_I290085,0,0,76
CD_I290307,0,0.04,81
CD_I290314,0.510204081632653,0,69.5
CD_I290528,0.848837209302326,0,83.6666666666667
CD_I290757,0,0.0645161290322581,82
CD_I290778,0.567010309278351,0,77.6666666666667
CD_I290799,0.795180722891566,0,83
CD_I290826,0,0,90
CD_I290838,0.154639175257732,0,84.6666666666667
CD_I291313,0,0.421052631578947,80
CD_I291351,0,0,77
CD_I291533,0,0,99
CD_I291548,0,0.08,88
CD_I291753,0.075,0,79.5
CD_I291783,0.144329896907216,0.0645161290322581,76.3333333333333
CD_I291800,0.191011235955056,0.0769230769230769,47.5
CD_I291849,0,0,86
CD_I291902,0.686046511627907,0,78.3333333333333
CD_I291969,0,0,85
CD_I291975,0.816666666666667,0,83
CD_I293222,0,0.037037037037037,83
CD_I293535,0.7125,0,84.3333333333333
CD_I293738,0,0,49
CD_I293801,0,0,88
CD_I293813,0,0,84
CD_I293845,0,0,90
CD_I293871,0.0181818181818182,0,85
CD_I293884,0,0,84
CD_I293957,0.78,0,72.5
CD_I294036,0.684931506849315,0,76.3333333333333
CD_I294305,0,0.5,80
CD_I294318,0.63953488372093,0,74.3333333333333
CD_I294469,0,0,99
CD_I294508,0,0.228571428571429,92
CD_I294592,0.404494382022472,0,82.3333333333333
CD_I294596,0,0,79.5
CD_I294613,0.297619047619048,0,85
CD_I294643,0,0,41
CD_I294674,0,0.25,81
CD_I294685,0.0821917808219178,0,50
CD_I294859,0,0.30952380952381,78.3333333333333
CD_I295067,0,0,20
CD_I295136,0,0.542857142857143,80.6666666666667
CD_I295203,0,0.0227272727272727,87
CD_I295222,0,0,86.5
CD_I295265,0,0,79
CD_I295340,0,0,90
CD_I295342,0,0.04,90
CD_I295344,0.204081632653061,0,94
CD_I295446,0,0,92.5
CD_I295461,0,0.434782608695652,84
CD_I295467,0.826530612244898,0,86
CD_I295518,0.0547945205479452,0,67.3333333333333
CD_I295584,0,0,86
CD_I295898,0.693181818181818,0,76.3333333333333
CD_I296205,0.561224489795918,0,53.3333333333333
CD_I296225,0.13953488372093,0,87.6666666666667
CD_I296254,0,0,79.6666666666667
CD_I296294,0,0,82.6666666666667
CD_I296324,0,0,90
CD_I296347,0.510204081632653,0,81
CD_I296351,0,0,90
CD_I296355,0,0.0571428571428571,84.3333333333333
CD_I296359,0,0.323529411764706,87.6666666666667
CD_I296420,0,0,82.6666666666667
CD_I296422,0,0.032258064516129,100
CD_I296733,0.247191011235955,0,80.3333333333333
CD_I297255,0,0.347826086956522,81
CD_I297354,0,0.371428571428571,82.6666666666667
CD_I297401,0.684684684684685,0,70
CD_I297456,0,0,67
CD_I297504,0.0909090909090909,0,83
CD_I297523,0.891891891891892,0,86.6666666666667
CD_I297566,0,0.285714285714286,96.6666666666667
CD_I297899,0.0481927710843374,0,79
CD_I298111,0,0.0476190476190476,99
CD_I298174,0.797752808988764,0,82.3333333333333
CD_I298210,0.593023255813954,0,87
CD_I298211,0.325,0,77.5
CD_I298264,0.186046511627907,0,93.3333333333333
CD_I298268,0.159090909090909,0.0476190476190476,78.6666666666667
CD_I298272,0.433333333333333,0,76
CD_I298281,0,0,84
CD_I298288,0,0.105263157894737,93
CD_I298409,0,0,91.3333333333333
CD_I298421,0,0,73.6666666666667
CD_I298437,0,0,76.3333333333333
CD_I298524,0.183333333333333,0,72
CD_I298539,0.8,0,87.5
CD_I298630,0,0,62
CD_I990290,0,0,89.6666666666667
CD_I990291,0.8,0,78
CD_I990609,0,0,87
CD_I990704,0.794520547945206,0,81
CD_I990740,0,0.0263157894736842,100
CD_I990827,0.454545454545455,0,79.5
CD_I990882,0,0.185185185185185,76.3333333333333
CD_I991930,0,0,81.6666666666667
CD_I991939,0,0,82
CD_I991988,0.244897959183673,0,78.6666666666667
CD_I992010,0,0,80
CD_I992016,0.597938144329897,0,86.3333333333333
CD_I992049,0,0.272727272727273,85
CD_I992059,0,0,42
CD_I992128,0,0.0714285714285714,52.5
CD_I992242,0.702702702702703,0,82.6666666666667
CD_I992330,0.802325581395349,0,83.6666666666667
CD_I992351,0,0,84.3333333333333
CD_I992468,0.581632653061225,0,83
CD_I993107,0,0.25,93.5
CD_I993794,0,0.0857142857142857,90
CD_I993816,0,0.0285714285714286,64
CD_I993820,0,0.0476190476190476,80.6666666666667
CD_I993832,0,0,97.6666666666667
CD_I993834,0.8375,0,84.6666666666667
CD_I993902,0.238636363636364,0,85
CD_I993903,0.786516853932584,0,79
CD_I993917,0,0,84
CD_I993940,0,0.103448275862069,85
CD_I993946,0,0,84.3333333333333
CD_I993953,0,0,80
CD_I993979,0,0,79.6666666666667
CD_I993993,0.238095238095238,0,78
CD_I993998,0.309278350515464,0,81.6666666666667
CD_I994077,0.0886075949367089,0,79.6666666666667
CD_I994185,0.109090909090909,0,82
CD_I994295,0,0.263157894736842,79
CD_I994385,0,0,83.6666666666667
CD_I994386,0.685393258426966,0,81.3333333333333
CD_I994389,0.0816326530612245,0.419354838709677,83.3333333333333
CD_I996059,0,0.08,95
CD_I996554,0,0,58
CD_I996701,0.72093023255814,0,80.6666666666667
CD_I996708,0,0.473684210526316,84
CD_I996731,0,0,84
CD_I996743,0,0,80
CD_I996765,0.08,0,83.5
CD_I997033,0,0.0344827586206897,79.3333333333333
CD_I997078,0.0927835051546392,0.483870967741936,87.6666666666667
CD_I997100,0,0,81
CD_I997142,0.14,0,68
CD_I997230,0,0,81
CD_I997316,0.0684931506849315,0,87
CD_I997846,0,0,48.5
CD_I997933,0,0,71
CD_I998102,0.0103092783505155,0.0645161290322581,82
CD_I998103,0,0,82.5
CD_I998114,0,0,27
CD_I998130,0,0,82
CD_I998133,0,0,78.3333333333333
CD_I998134,0,0.228571428571429,94
CD_I998172,0.842696629213483,0,87
CD_I998180,0.0119047619047619,0,78.6666666666667
CD_I998205,0.236363636363636,0,78.5
CD_I998260,0.191011235955056,0.0384615384615385,77
CD_I998390,0,0.0285714285714286,71.5
CD_I998480,0.127272727272727,0,85
CD_I998484,0.0103092783505155,0,85.3333333333333
CD_I998529,0.0697674418604651,0,60
CD_I998647,0.0909090909090909,0,52
