playerId,snapshot_season,snapshot_round,givenName,surname,gamesPlayed,teamId,teamAbbr,teamName,teamNickname,matchesPlayed,timeOnGroundPercentage,behinds,bounces,centreBounceAttendances,centreClearances,clangers,contestDefLosses,contestDefLossPercentage,contestDefOneOnOnes,contestedMarks,contestedPossessionRate,contestedPossessions,contestOffOneOnOnes,contestOffWins,contestOffWinsPercentage,defHalfPressureActs,disposalEfficiency,disposals,dreamTeamPoints,effectiveDisposals,effectiveKicks,f50GroundBallGets,freesAgainst,freesFor,goalAccuracy,goalAssists,goals,groundBallGets,handballs,hitouts,hitoutsToAdvantage,hitoutToAdvantageRate,hitoutWinPercentage,inside50s,interceptMarks,intercepts,kickEfficiency,kickins,kickinsPlayon,kicks,kickToHandballRatio,marks,marksInside50,marksOnLead,metresGained,onePercenters,pressureActs,ratingPoints,rebound50s,ruckContests,scoreInvolvements,scoreLaunches,shotsAtGoal,spoils,stoppageClearances,tackles,tacklesInside50,totalClearances,totalPossessions,turnovers,uncontestedPossessions
CD_I1016865,2025,1,Poppy,Kelly,1,CD_T8788,RICH,Richmond,Richmond,1,73.1,0,0,13,1,4,0,0,0,0,86.7,13,1,1,100,6,57.1,14,62,8,2,1,0,4,0,0,0,7,9,13,5,38.5,34.2,3,0,4,40,0,0,5,0.6,0,0,0,193.2,2,8,0,1,38,2,1,0,1,2,3,0,3,15,5,2
CD_I1016868,2025,1,Hannah,Stuart,1,CD_T8796,STK,St Kilda,St Kilda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1016904,2025,1,Sarah,Wright,1,CD_T8466,NMFC,Kangaroos,Kangaroos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1016938,2025,1,Ruby,Svarc,1,CD_T7887,BL,Brisbane Lions,Lions,1,69.1,0,0,0,0,0,0,0,0,0,66.7,4,0,0,0,2,40,5,35,2,2,1,0,2,0,0,0,2,1,0,0,0,0,0,0,1,50,0,0,4,4,1,0,0,53.9,1,15,0,0,0,2,2,0,0,1,4,3,1,6,1,2
CD_I1016956,2025,1,Vivien,Saad,1,CD_T7889,GWS,GWS GIANTS,GIANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1016971,2025,1,Ellie,Gavalas,1,CD_T7387,WB,Western Bulldogs,Bulldogs,1,74.6,2,0,0,0,2,0,0,0,1,33.3,4,0,0,0,5,69.2,13,63,9,5,2,0,0,0,0,0,3,4,0,0,0,0,1,0,2,55.6,0,0,9,2.3,2,0,0,248.9,0,13,0,1,0,3,0,2,0,0,5,3,0,12,1,8
CD_I1017023,2025,1,Rebecca,Miller,1,CD_T8788,RICH,Richmond,Richmond,1,88.4,1,0,0,0,2,1,100,1,1,75,6,1,1,100,2,54.5,11,60,6,4,1,1,1,66.7,0,2,4,2,0,0,0,0,2,0,4,44.4,2,2,9,4.5,2,1,1,298.4,1,6,0,4,1,4,1,3,1,0,3,1,0,8,2,2
CD_I1017025,2025,1,Gabby,Seymour,1,CD_T8788,RICH,Richmond,Richmond,1,88,0,0,0,0,5,0,0,1,0,50,2,0,0,0,7,50,4,19,2,1,0,2,0,0,0,0,1,1,0,0,0,0,1,1,3,33.3,0,0,3,3,2,0,0,73.4,3,11,0,3,0,0,0,0,1,0,2,0,0,4,1,2
CD_I1017029,2025,1,Grace,Campbell,1,CD_T8097,COLL,Collingwood,Magpies,1,76.7,0,0,0,0,4,0,0,0,0,60,6,0,0,0,6,12.5,8,53,1,1,2,1,2,0,0,0,4,1,0,0,0,0,1,0,1,14.3,0,0,7,7,1,0,0,114.4,1,13,0,0,0,1,0,1,1,0,7,2,0,10,5,4
CD_I1017286,2025,1,Emily,Pease,1,CD_T7889,GWS,GWS GIANTS,GIANTS,1,79.4,0,0,0,0,0,0,0,0,0,80,4,0,0,0,6,85.7,7,30,6,3,0,0,1,0,0,0,3,3,0,0,0,0,1,0,3,75,2,2,4,1.3,1,0,0,143.4,2,12,0,1,0,1,1,0,2,0,2,0,0,5,2,1
CD_I1017292,2025,1,Tarni,Evans,1,CD_T7889,GWS,GWS GIANTS,GIANTS,1,100,3,1,0,0,3,0,0,0,2,41.7,5,1,1,100,2,66.7,12,80,8,5,1,0,2,40,0,2,1,3,0,0,0,0,2,0,0,55.6,0,0,9,3,6,5,4,236.8,1,8,0,0,0,8,0,5,1,0,3,2,0,12,1,7
CD_I1017314,2025,1,Daisy,D'Arcy,1,CD_T8786,GCFC,Gold Coast SUNS,SUNS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1017322,2025,1,Wallis,Randell,1,CD_T8786,GCFC,Gold Coast SUNS,SUNS,1,66.8,0,0,0,0,1,0,0,1,0,33.3,1,0,0,0,5,100,3,11,3,1,0,1,0,0,0,0,1,2,0,0,0,0,0,1,2,100,1,0,1,0.5,1,0,0,9.9,4,6,0,0,0,1,0,0,4,0,1,0,0,3,0,2
CD_I1017328,2025,1,Lily,Tarlinton,1,CD_T8098,ADEL,Adelaide Crows,Crows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1017333,2025,1,Isabella,Lewis,1,CD_T8787,WCE,West Coast Eagles,Eagles,1,82.1,0,0,1,0,3,0,0,0,0,40,6,0,0,0,5,76.9,13,59,10,8,1,1,2,0,0,0,3,2,0,0,0,0,2,0,0,72.7,0,0,11,5.5,5,1,2,407.3,1,8,0,1,0,2,0,2,0,1,2,1,1,15,5,9
CD_I1017342,2025,1,Sophie,McDonald,1,CD_T8787,WCE,West Coast Eagles,Eagles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1017347,2025,1,Mim,Strom,1,CD_T7886,FRE,Fremantle,Freo,1,85.1,0,0,11,0,3,0,0,5,2,76.5,13,1,1,100,8,58.8,17,105,10,3,2,0,1,0,0,0,8,10,14,2,14.3,26.4,1,3,7,42.9,0,0,7,0.7,3,0,0,49.7,3,21,0,2,53,1,1,1,2,1,10,1,1,17,2,4
CD_I1017514,2025,1,Liz,McGrath,1,CD_T8787,WCE,West Coast Eagles,Eagles,1,64.8,0,0,9,0,3,0,0,0,0,60,3,0,0,0,7,75,4,43,3,2,0,2,2,0,0,0,0,1,21,10,47.6,60,0,1,1,66.7,0,0,3,3,1,0,0,79.1,2,10,0,0,35,1,1,0,1,1,3,0,1,5,2,2
CD_I1018403,2025,1,Eilish,Sheerin,1,CD_T8466,NMFC,Kangaroos,Kangaroos,1,65.7,0,0,0,0,2,0,0,0,0,50,6,0,0,0,3,68.8,16,49,11,8,0,0,0,0,0,0,6,5,0,0,0,0,2,1,9,72.7,0,0,11,2.2,2,0,0,338.8,2,5,0,2,0,2,2,0,2,0,0,0,0,12,5,6
CD_I1018405,2025,1,Jacqueline,Parry,1,CD_T8467,GEEL,Geelong Cats,Cats,1,76.5,0,0,0,0,0,0,0,0,2,66.7,6,4,2,50,2,70,10,55,7,6,1,0,1,100,1,1,3,3,0,0,0,0,2,0,1,85.7,0,0,7,2.3,3,1,0,177.3,3,6,0,0,5,2,0,1,3,1,3,2,1,9,1,3
CD_I1018874,2025,1,Niamh,Kelly,1,CD_T8098,ADEL,Adelaide Crows,Crows,1,77.4,0,0,0,0,3,0,0,0,0,33.3,6,0,0,0,3,52.6,19,76,10,7,1,0,1,0,0,0,5,3,0,0,0,0,8,0,5,43.8,0,0,16,5.3,3,1,1,518.5,2,8,0,2,0,2,1,1,2,0,3,1,0,18,6,12
CD_I1018875,2025,1,Grace,Kelly,1,CD_T8098,ADEL,Adelaide Crows,Crows,1,80.3,0,0,0,0,1,0,0,1,0,53.8,7,0,0,0,1,90.9,11,27,10,4,1,1,0,0,0,0,6,6,0,0,0,0,0,0,4,80,0,0,5,0.8,1,0,0,144,1,3,0,3,0,2,0,1,0,0,0,0,0,13,3,6
CD_I1018949,2025,1,Aine,Tighe,1,CD_T7886,FRE,Fremantle,Freo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1018953,2025,1,Aileen,Gilroy,1,CD_T9407,HAW,Hawthorn,Hawks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1018955,2025,1,Kate,Surman,1,CD_T8467,GEEL,Geelong Cats,Cats,1,81.1,0,0,0,0,3,0,0,0,0,78.6,11,1,0,0,5,58.3,12,53,7,2,3,0,1,0,0,0,10,7,0,0,0,0,1,0,2,40,0,0,5,0.7,1,1,0,93.3,2,13,0,0,0,1,0,0,1,1,5,3,1,14,4,3
CD_I1018966,2025,1,Sinead,Goldrick,1,CD_T7386,MELB,Melbourne,Demons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1019034,2025,1,Orla,O'Dwyer,1,CD_T7887,BL,Brisbane Lions,Lions,1,84,1,0,0,0,3,0,0,0,0,55.6,10,0,0,0,8,50,18,76,9,3,1,0,2,0,0,0,8,8,0,0,0,0,4,0,6,30,0,0,10,1.3,1,0,0,329.7,2,13,0,0,0,1,0,1,1,1,6,1,1,18,4,8
CD_I1019035,2025,1,Greta,Bodey,1,CD_T9407,HAW,Hawthorn,Hawks,1,91.5,1,0,0,0,3,0,0,0,0,66.7,4,1,0,0,0,28.6,7,33,2,1,3,1,0,50,1,1,4,3,0,0,0,0,0,0,0,25,0,0,4,1.3,1,0,0,58.9,0,5,0,0,0,3,0,2,0,0,2,1,0,6,3,2
CD_I1019053,2025,1,Catherine,Svarc,1,CD_T7887,BL,Brisbane Lions,Lions,1,66.6,0,0,4,0,0,0,0,0,0,66.7,2,0,0,0,7,33.3,3,21,1,1,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,33.3,0,0,3,3,0,0,0,91.9,1,13,0,0,0,1,1,0,1,0,3,2,0,3,0,1
CD_I1019057,2025,1,Dakota,Davidson,1,CD_T7887,BL,Brisbane Lions,Lions,1,84.8,2,0,0,0,4,0,0,0,1,77.8,7,8,3,37.5,2,25,8,33,2,1,2,1,0,33.3,0,1,4,2,0,0,0,0,0,0,1,16.7,0,0,6,3,2,2,1,100.9,2,8,0,0,0,4,0,3,0,0,0,0,0,9,4,2
CD_I1019059,2025,1,Maria,Moloney,1,CD_T9409,PORT,Port Adelaide,Power,1,75.5,0,0,11,0,2,0,0,0,0,55.6,5,0,0,0,7,55.6,9,63,5,4,0,2,2,0,0,0,3,1,0,0,0,0,1,0,1,50,0,0,8,8,3,1,0,192.9,0,20,0,2,0,1,0,0,0,2,8,1,2,9,2,4
CD_I1019060,2025,1,Janelle,Cuthbertson,1,CD_T9409,PORT,Port Adelaide,Power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1019431,2025,1,Brooke,Tonon,1,CD_T8098,ADEL,Adelaide Crows,Crows,1,70.5,0,0,0,0,2,0,0,0,0,62.5,5,0,0,0,4,66.7,9,44,6,6,0,1,2,0,0,0,3,0,0,0,0,0,2,2,9,66.7,0,0,9,9,2,0,0,82.3,1,5,0,2,0,1,1,0,1,0,3,0,0,8,1,3
CD_I1019456,2025,1,Keeley,Kustermann,1,CD_T8098,ADEL,Adelaide Crows,Crows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1019503,2025,1,Hannah,Ewings,1,CD_T8098,ADEL,Adelaide Crows,Crows,1,53.6,1,0,0,0,4,0,0,0,0,36.4,4,0,0,0,2,20,10,51,2,0,2,1,1,0,0,0,3,3,0,0,0,0,2,0,1,0,0,0,7,2.3,3,2,1,233.6,0,7,0,0,0,1,0,3,0,0,4,0,0,11,5,7
CD_I1019509,2025,1,Katelyn,Pope,1,CD_T9409,PORT,Port Adelaide,Power,1,76.3,1,0,0,0,0,0,0,0,0,33.3,3,1,0,0,3,85.7,7,37,6,3,1,0,0,50,1,1,1,3,0,0,0,0,3,0,0,75,0,0,4,1.3,0,0,0,134.4,3,12,0,0,0,5,0,2,0,0,3,0,0,9,0,6
CD_I1019681,2025,1,Charley,Ryan,1,CD_T8788,RICH,Richmond,Richmond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1019689,2025,1,Amber,Clarke,1,CD_T8796,STK,St Kilda,St Kilda,1,68.9,2,1,2,0,2,0,0,0,0,33.3,4,0,0,0,4,50,12,61,6,6,1,0,1,25,0,1,3,0,0,0,0,0,2,0,2,50,0,0,12,12,4,1,2,316.3,0,6,0,0,0,3,1,4,0,1,1,1,1,12,5,8
CD_I1019693,2025,1,Brooke,Smith,1,CD_T8098,ADEL,Adelaide Crows,Crows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1019700,2025,1,Mackenzie,Eardley,1,CD_T9407,HAW,Hawthorn,Hawks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1019705,2025,1,Mia,Busch,1,CD_T9406,ESS,Essendon,Bombers,1,88,0,0,0,0,3,0,0,0,0,50,4,0,0,0,5,40,10,45,4,2,0,1,1,0,0,0,3,2,0,0,0,0,1,1,5,25,0,0,8,4,1,0,0,130.1,1,6,0,0,0,1,1,0,1,0,4,0,0,8,2,4
CD_I1019711,2025,1,Keeley,Sherar,1,CD_T8096,CARL,Carlton,Blues,1,79,0,0,11,2,6,0,0,0,0,64.7,11,0,0,0,3,41.2,17,68,7,4,1,1,3,0,0,0,7,6,0,0,0,0,2,0,2,36.4,0,0,11,1.8,1,0,0,174.6,3,9,0,1,0,1,1,1,2,4,5,1,6,17,8,6
CD_I1019713,2025,1,Georgia,Campbell,1,CD_T7386,MELB,Melbourne,Demons,1,46.4,0,0,7,0,2,0,0,0,0,28.6,2,0,0,0,4,57.1,7,41,4,3,0,1,1,0,1,0,1,3,7,1,14.3,26.9,0,1,2,75,0,0,4,1.3,2,0,0,62,0,5,0,0,26,1,1,0,0,1,3,0,1,7,3,5
CD_I1019724,2025,1,Carly,Remmos,1,CD_T8097,COLL,Collingwood,Magpies,1,81.7,0,0,11,0,7,0,0,0,0,31.3,5,0,0,0,9,56.3,16,55,9,5,1,2,0,0,1,0,5,4,0,0,0,0,4,0,3,41.7,0,0,12,3,3,0,0,362.3,0,19,0,0,0,3,1,0,0,1,2,0,1,16,7,11
CD_I1019734,2025,1,Charlotte,Simpson,1,CD_T8796,STK,St Kilda,St Kilda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1019736,2025,1,Yasmin,Duursma,1,CD_T8096,CARL,Carlton,Blues,1,76.2,0,0,0,1,6,0,0,0,0,40,6,0,0,0,5,84.6,13,49,11,6,0,3,0,0,0,0,6,5,0,0,0,0,2,0,4,75,0,0,8,1.6,4,0,0,127.8,0,13,0,1,0,4,1,0,0,0,3,0,1,15,3,9
CD_I1019762,2025,1,Paige,Scott,1,CD_T8788,RICH,Richmond,Richmond,1,74.3,0,0,0,0,6,0,0,0,1,66.7,4,1,0,0,0,28.6,7,9,2,0,1,5,0,0,0,0,3,4,0,0,0,0,2,0,0,0,0,0,3,0.8,1,0,0,26.1,1,6,0,0,0,1,0,0,0,0,1,0,0,6,6,2
CD_I1019806,2025,1,Jemma,Rigoni,1,CD_T7386,MELB,Melbourne,Demons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1019811,2025,1,Alice,O'Loughlin,1,CD_T8466,NMFC,Kangaroos,Kangaroos,1,71.7,0,0,0,0,10,0,0,0,0,43.8,7,2,0,0,5,53.3,15,46,8,3,2,6,0,100,0,1,6,9,0,0,0,0,0,0,0,50,0,0,6,0.7,2,1,0,95,1,15,0,1,0,1,0,1,0,0,4,1,0,16,10,9
CD_I1019817,2025,1,Charlotte,Taylor,1,CD_T8097,COLL,Collingwood,Magpies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1019819,2025,1,Brooke,Vickers,1,CD_T8096,CARL,Carlton,Blues,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1019821,2025,1,Jasmine,Fleming,1,CD_T9407,HAW,Hawthorn,Hawks,1,56.9,0,0,6,0,2,0,0,0,0,42.9,6,0,0,0,5,42.9,14,47,6,3,0,0,1,0,1,0,5,8,0,0,0,0,3,0,1,50,0,0,6,0.8,0,0,0,169,0,11,0,0,0,2,0,0,0,1,3,0,1,14,2,8
CD_I1019828,2025,1,Keely,Coyne,1,CD_T9407,HAW,Hawthorn,Hawks,1,52.1,0,0,0,0,0,0,0,0,0,62.5,5,0,0,0,3,71.4,7,18,5,2,0,0,0,0,0,0,4,3,0,0,0,0,0,0,5,50,0,0,4,1.3,0,0,0,40.4,1,4,0,0,0,0,0,0,0,0,0,0,0,8,1,3
CD_I1019830,2025,1,Bridie,Hipwell,1,CD_T9407,HAW,Hawthorn,Hawks,1,84.3,1,0,1,1,5,0,0,0,0,77.8,7,1,0,0,6,44.4,9,33,4,0,3,3,0,0,0,0,6,5,0,0,0,0,1,0,1,0,0,0,4,0.8,1,0,0,90.4,0,17,0,0,0,4,1,1,0,0,4,2,1,9,7,2
CD_I1019834,2025,1,Sofia,Hurley,1,CD_T9408,SYD,Sydney Swans,Swans,1,83.5,0,0,8,0,5,0,0,0,0,33.3,5,0,0,0,4,55.6,18,73,10,6,1,0,1,0,1,0,2,4,0,0,0,0,4,0,3,42.9,0,0,14,3.5,2,0,1,278.5,3,7,0,2,0,2,1,0,1,3,4,0,3,15,5,10
CD_I1019848,2025,1,Meghan,Gaffney,1,CD_T7889,GWS,GWS GIANTS,GIANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1019849,2025,1,Claire,Ransom,1,CD_T7889,GWS,GWS GIANTS,GIANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1019883,2025,1,Laura,Elliott,1,CD_T9407,HAW,Hawthorn,Hawks,1,80.8,0,0,0,0,3,2,100,2,0,25,2,0,0,0,5,66.7,9,33,6,5,0,1,0,0,0,0,2,1,0,0,0,0,1,0,3,62.5,0,0,8,8,2,0,0,149.9,0,5,0,4,0,1,0,0,0,0,1,0,0,8,1,6
CD_I1019887,2025,1,Amelia,Velardo,1,CD_T8096,CARL,Carlton,Blues,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021365,2025,1,Annabel,Kievit,1,CD_T8786,GCFC,Gold Coast SUNS,SUNS,1,79.2,0,0,0,1,4,0,0,0,0,55.6,5,0,0,0,2,80,10,38,8,5,1,3,2,0,1,0,4,5,0,0,0,0,1,0,2,100,0,0,5,1,0,0,0,128.3,1,13,0,1,0,4,1,0,1,0,5,4,1,9,3,4
CD_I1021367,2025,1,J'Noemi,Anderson,1,CD_T8796,STK,St Kilda,St Kilda,1,83.7,0,0,0,0,3,0,0,0,0,36.4,4,0,0,0,8,70,10,45,7,3,1,3,2,0,0,0,2,6,0,0,0,0,0,0,2,75,0,0,4,0.7,4,1,0,89.3,0,13,0,0,0,2,1,1,0,0,4,1,0,11,3,7
CD_I1021399,2025,1,Jessica,Low,1,CD_T7886,FRE,Fremantle,Freo,1,88,0,0,0,0,0,0,0,2,0,16.7,1,0,0,0,2,66.7,6,28,4,0,0,0,0,0,0,0,1,5,0,0,0,0,1,1,2,0,0,0,1,0.2,1,0,0,59.9,4,4,0,0,0,1,1,0,4,0,3,0,0,6,0,5
CD_I1021409,2025,1,Matilda,Dyke,1,CD_T9406,ESS,Essendon,Bombers,1,77.4,0,0,13,0,3,0,0,0,0,57.1,8,0,0,0,7,81.8,11,52,9,6,0,2,3,0,1,0,4,4,7,3,42.9,31.8,1,0,3,85.7,0,0,7,1.8,1,1,0,201.3,1,12,0,0,22,2,1,0,0,1,4,0,1,14,3,6
CD_I1021410,2025,1,Dana,East,1,CD_T7886,FRE,Fremantle,Freo,1,64.2,0,0,5,0,5,0,0,0,0,64.3,9,0,0,0,6,42.9,14,76,6,2,1,2,3,0,1,0,5,7,1,0,0,100,1,0,0,28.6,0,0,7,1,1,0,0,87.7,0,14,0,1,1,2,0,0,0,3,10,1,3,14,5,5
CD_I1021411,2025,1,Amy,Franklin,1,CD_T8787,WCE,West Coast Eagles,Eagles,1,78.8,1,0,0,0,2,0,0,0,1,55.6,5,1,0,0,0,62.5,8,21,5,1,1,2,0,0,0,0,4,5,0,0,0,0,0,0,0,33.3,0,0,3,0.6,1,0,0,133.8,3,4,0,0,0,2,0,1,2,0,1,1,0,9,3,4
CD_I1021412,2025,1,Maggie,MacLachlan,1,CD_T9406,ESS,Essendon,Bombers,1,65.9,0,0,2,0,3,0,0,0,0,38.5,5,0,0,0,7,61.5,13,63,8,6,0,2,3,100,0,2,4,5,0,0,0,0,1,0,4,75,0,0,8,1.6,0,0,0,212.6,0,8,0,2,0,2,1,2,0,0,5,0,0,13,3,8
CD_I1021415,2025,1,Courtney,Rowley,1,CD_T8787,WCE,West Coast Eagles,Eagles,1,92.6,0,0,0,0,2,0,0,0,0,33.3,5,0,0,0,8,93.3,15,56,14,7,0,0,1,0,0,0,4,7,0,0,0,0,2,2,7,87.5,0,0,8,1.1,3,0,0,223.6,2,10,0,1,0,1,0,0,1,0,2,0,0,15,3,10
CD_I1021416,2025,1,Beth,Schilling,1,CD_T8787,WCE,West Coast Eagles,Eagles,1,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021417,2025,1,Poppy,Stockwell,1,CD_T7886,FRE,Fremantle,Freo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1021419,2025,1,Charlotte,Thomas,1,CD_T8787,WCE,West Coast Eagles,Eagles,1,89.5,0,0,0,0,3,0,0,1,0,30.8,4,0,0,0,9,88.9,18,75,16,12,0,2,1,0,0,0,3,4,0,0,0,0,1,3,7,85.7,8,6,14,3.5,6,0,1,333.4,1,11,0,7,0,0,0,0,1,0,3,0,0,13,3,9
CD_I1021436,2025,1,Mikayla,Pauga,1,CD_T7889,GWS,GWS GIANTS,GIANTS,1,62.9,0,0,4,0,3,0,0,0,0,50,3,0,0,0,8,66.7,6,21,4,2,1,2,0,0,0,0,3,3,0,0,0,0,3,0,1,66.7,0,0,3,1,0,0,0,132.1,1,15,0,0,0,2,1,0,1,1,3,0,1,6,2,3
CD_I1021441,2025,1,Charlotte,Mullins,1,CD_T7887,BL,Brisbane Lions,Lions,1,64.8,1,0,0,0,4,0,0,0,0,54.5,6,0,0,0,4,53.8,13,34,7,4,2,3,0,0,1,0,6,4,0,0,0,0,1,0,3,44.4,0,0,9,2.3,1,0,0,203.9,0,7,0,2,0,3,0,1,0,0,1,1,0,11,3,5
CD_I1021454,2025,1,Caitlin,Thorne,1,CD_T8467,GEEL,Geelong Cats,Cats,1,58.8,1,0,2,0,9,0,0,0,0,55.6,5,0,0,0,6,33.3,9,67,3,2,0,2,3,0,0,0,2,3,0,0,0,0,1,1,5,33.3,0,0,6,2,3,1,0,121.5,0,19,0,1,0,2,0,2,0,0,9,2,0,9,7,4
CD_I1021456,2025,1,Lucy,Single,1,CD_T8786,GCFC,Gold Coast SUNS,SUNS,1,80.3,0,0,10,3,4,0,0,0,1,30,6,1,0,0,6,64.7,17,84,11,9,0,1,2,0,0,0,3,3,0,0,0,0,1,1,1,64.3,0,0,14,4.7,3,1,1,509,0,17,0,4,0,1,2,0,0,1,7,2,4,20,5,14
CD_I1021460,2025,1,Giselle,Davies,1,CD_T9408,SYD,Sydney Swans,Swans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
