Season,Round,player_id,Player,squad_id,Team,Position,af_cost,sc_cost,minutes_played,SC,AF,matchId,TOG,CBA,KI,CBA_PERC,KI_PERC,TeamCBA,TeamKI,team.name,venue.name,result,sc_OwnershipTotal,sc_OwnershipTop1000,sc_OwnershipTop100,sc_OwnershipTop10,af_OwnershipTotal,af_OwnershipTop1000,af_OwnershipTop100,af_OwnershipTop10,af_magic_number,af_be,sc_magic_number,sc_be,next_opp,af_priced_at,sc_priced_at,Opposition,home_status
2025,7,CD_I1023518,Harry Sheezel,100,NTH,DEF/MID,1038000,562800,130,135,95,CD_M20250140704,92,0,4,0,31,31,13,North Melbourne,Adelaide Oval,L,60.0011,76.8,88,70,56.27,44,38,40,9881.21733949493,120,5051.8941417564,113,Essendon,105.047785544717,111.403759502437,Port Adelaide,away
2025,7,CD_I261224,Dayne Zorko,20,BRL,DEF,1016000,516800,119,104,124,CD_M20250140705,90,0,2,0,29,32,7,Brisbane Lions,Marvel Stadium,W,20.9697,33.2,42,40,16.21,14.6,15,30,9881.21733949493,112,5051.8941417564,133,Gold Coast SUNS,102.82133922296,102.29826387857,St Kilda,away
2025,7,CD_I990704,Patrick Cripps,30,CAR,MID,871000,491100,105,104,131,CD_M20250140708,83,25,0,86,0,29,4,Carlton,MCG,W,11.3033,1,0,0,5.65,0,0,0,9881.21733949493,66,5051.8941417564,106,Adelaide Crows,88.1470339204704,97.2110630626276,Geelong Cats,home
2025,7,CD_I296205,Jack Steele,130,STK,MID,932000,478400,105,107,91,CD_M20250140705,80,28,0,88,0,32,16,St Kilda,Marvel Stadium,L,0.53052,0,0,0,1.01,0,0,0,9881.21733949493,116,5051.8941417564,131,Fremantle,94.3203623580693,94.6971544882122,Brisbane Lions,home
2025,7,CD_I992016,Zach Merrett,50,ESS,MID,1106000,586100,112,89,106,CD_M20250140702,88,20,0,67,0,30,11,Essendon,MCG,L,11.6704,7.5,8,0,16.15,5.3,6,0,9881.21733949493,127,5051.8941417564,153,North Melbourne,111.929528721057,116.015890981482,Collingwood,away
2025,7,CD_I291790,Adam Treloar,140,WBD,MID,1129000,628200,,,,,,,,,,,,,,,0.156004,0,0,0,0.83,0,0,0,9881.21733949493,114,5051.8941417564,127,,114.257177148348,124.349398932891,,
2025,7,CD_I1012013,Nic Martin,50,ESS,DEF/FWD,983000,529000,108,53,72,CD_M20250140702,85,0,0,0,0,30,11,Essendon,MCG,L,5.82289,1.4,1,0,7.14,0,0,0,9881.21733949493,105,5051.8941417564,116,North Melbourne,99.4816697403242,104.713199674465,Collingwood,away
2025,7,CD_I993834,Josh Dunkley,20,BRL,MID,1080000,529800,107,100,113,CD_M20250140705,81,16,0,50,0,32,7,Brisbane Lions,Marvel Stadium,W,10.1306,6.7,9,0,10.04,10.5,6,0,9881.21733949493,117,5051.8941417564,132,Gold Coast SUNS,109.298273977162,104.871556120098,St Kilda,away
2025,7,CD_I1015507,Nasiah Wanganeen-Milera,130,STK,DEF,1012000,577800,94,111,131,CD_M20250140705,72,18,5,56,31,32,16,St Kilda,Marvel Stadium,L,15.868,22.3,28,40,16.61,43.6,48,40,9881.21733949493,92,5051.8941417564,133,Fremantle,102.416530800822,114.372942858046,Brisbane Lions,home
2025,7,CD_I297401,Matt Crouch,10,ADE,MID,870000,460600,61,78,61,CD_M20250140703,51,11,0,46,0,24,13,Adelaide Crows,Optus Stadium,L,0.254842,0,0,0,0.32,0,0,0,9881.21733949493,127,5051.8941417564,99,Carlton,88.045831814936,91.17372357289,Fremantle,away
2025,7,CD_I1020895,Jai Newcombe,80,HAW,MID,1001000,555700,100,100,91,CD_M20250140709,77,24,0,73,0,33,8,Hawthorn,Marvel Stadium,W,4.72446,2.8,2,0,8.38,3.8,4,0,9881.21733949493,98,5051.8941417564,96,Richmond,101.303307639944,109.998346047449,West Coast Eagles,home
2025,7,CD_I992242,Jordan Dawson,10,ADE,MID,1080000,498200,102,76,100,CD_M20250140703,85,18,0,75,0,24,13,Adelaide Crows,Optus Stadium,L,14.2225,14.7,14,10,35.58,74.1,75,90,9881.21733949493,114,5051.8941417564,107,Carlton,109.298273977162,98.6164765176157,Fremantle,away
2025,7,CD_I1009208,Matt Rowell,1000,GCS,MID,938000,557100,104,69,62,CD_M20250140707,81,27,0,84,0,32,7,Gold Coast SUNS,People First Stadium,W,16.9911,8,6,0,4.1,0.2,0,0,9881.21733949493,128,5051.8941417564,132,Brisbane Lions,94.9275749912758,110.275469827306,Sydney Swans,home
2025,7,CD_I1009420,Caleb Serong,60,FRE,MID,958000,573700,95,108,75,CD_M20250140703,79,19,0,79,0,24,13,Fremantle,Optus Stadium,W,26.0334,12.9,7,0,10.33,4.8,4,0,9881.21733949493,119,5051.8941417564,131,St Kilda,96.951617101964,113.561366074179,Adelaide Crows,home
2025,7,CD_I293535,Lachie Neale,20,BRL,MID,961000,562700,111,139,128,CD_M20250140705,84,30,0,94,0,32,7,Brisbane Lions,Marvel Stadium,W,23.2771,16.6,15,0,6.01,4,6,10,9881.21733949493,82,5051.8941417564,82,Gold Coast SUNS,97.2552234185672,111.383964946733,St Kilda,away
2025,7,CD_I1024272,Colby McKercher,100,NTH,DEF/MID,640000,314200,99,54,59,CD_M20250140704,70,0,0,0,0,31,13,North Melbourne,Adelaide Oval,L,2.3828,0,0,0,2.96,0,0,0,9881.21733949493,86,5051.8941417564,81,Essendon,64.7693475420219,62.1944940221494,Port Adelaide,away
2025,7,CD_I998172,Tim Taranto,120,RIC,MID,932000,522300,113,95,76,CD_M20250140701,89,18,0,75,0,24,10,Richmond,MCG,L,0.954722,0.1,0,0,3.29,3.9,4,0,9881.21733949493,91,5051.8941417564,69,Hawthorn,94.3203623580693,103.386964442294,Melbourne,away
2025,7,CD_I297523,Reilly O'Brien,10,ADE,RUC,818000,428500,103,108,99,CD_M20250140703,86,21,0,88,0,24,13,Adelaide Crows,Optus Stadium,L,0.766662,0,0,0,1.28,0,0,0,9881.21733949493,70,5051.8941417564,51,Carlton,82.7833223271467,84.8196711918874,Fremantle,away
2025,7,CD_I293957,Brodie Grundy,160,SYD,RUC,891000,560600,98,75,54,CD_M20250140707,76,23,0,72,0,32,14,Sydney Swans,People First Stadium,L,1.08081,0,0,0,4.26,0,0,0,9881.21733949493,107,5051.8941417564,119,GWS GIANTS,90.1710760311586,110.968279276948,Gold Coast SUNS,away
2025,7,CD_I1006121,Zak Butters,110,PTA,MID,1070000,691100,116,162,126,CD_M20250140704,82,27,0,87,0,31,9,Port Adelaide,Adelaide Oval,W,3.34286,2.5,3,10,2.45,0.4,1,0,9881.21733949493,95,5051.8941417564,84,Western Bulldogs,108.286252921818,136.800174470743,North Melbourne,home
2025,7,CD_I297373,Marcus Bontempelli,140,WBD,MID,1086000,681000,81,128,79,CD_M20250140706,62,16,0,50,0,32,9,Western Bulldogs,Manuka Oval,W,6.60558,0.6,0,0,4.58,0.1,0,0,9881.21733949493,129,5051.8941417564,117,Port Adelaide,109.905486610368,134.800924344633,GWS GIANTS,away
2025,7,CD_I291856,Tom Mitchell,40,COL,MID,829000,395200,,,,,,,,,,,,,,,0.135168,0,0,0,0.08,0,0,0,9881.21733949493,84,5051.8941417564,80,,83.8965454880252,78.2280841424362,,
2025,7,CD_I1005054,Josh Daicos,40,COL,MID/DEF,914000,458900,110,106,119,CD_M20250140702,87,0,1,0,17,30,6,Collingwood,MCG,W,2.48484,0,0,0,5.6,0.8,1,0,9881.21733949493,79,5051.8941417564,48,Geelong Cats,92.49872445845,90.837216125921,Essendon,home
2025,7,CD_I994389,Jack Sinclair,130,STK,DEF/MID,1014000,570200,109,99,95,CD_M20250140705,83,9,5,28,31,32,16,St Kilda,Marvel Stadium,L,21.1235,14.7,23,50,14.85,19.3,23,20,9881.21733949493,124,5051.8941417564,170,Fremantle,102.618935011891,112.868556624537,Brisbane Lions,home
2025,7,CD_I1002267,Luke Davies-Uniacke,100,NTH,MID,879000,493200,135,114,83,CD_M20250140704,95,25,0,81,0,31,13,North Melbourne,Adelaide Oval,L,4.37345,0.7,0,0,1.71,0,0,0,9881.21733949493,96,5051.8941417564,107,Essendon,88.9566507647457,97.6267487324128,Port Adelaide,away
2025,7,CD_I298174,Toby Nankervis,120,RIC,RUC,892000,544600,104,106,94,CD_M20250140701,83,21,0,88,0,24,10,Richmond,MCG,L,2.57566,0.5,0,0,2.42,0.3,0,0,9881.21733949493,104,5051.8941417564,121,Hawthorn,90.272278136693,107.801150364298,Melbourne,away
2025,7,CD_I1004592,Tim English,140,WBD,RUC,1019000,520400,114,100,124,CD_M20250140706,86,28,0,88,0,32,9,Western Bulldogs,Manuka Oval,W,4.95579,0.1,0,0,7.22,4.4,10,10,9881.21733949493,88,5051.8941417564,119,Port Adelaide,103.124945539563,103.010867883917,GWS GIANTS,away
2025,7,CD_I1009260,Sam Flanders,1000,GCS,DEF/MID,897000,489200,99,82,70,CD_M20250140707,77,8,0,25,0,32,7,Gold Coast SUNS,People First Stadium,W,2.0179,0,0,0,3.35,0,0,0,9881.21733949493,131,5051.8941417564,162,Brisbane Lions,90.778288664365,96.8349665042505,Sydney Swans,home
2025,7,CD_I1005521,Oscar McInerney,20,BRL,RUC,812000,449800,111,116,104,CD_M20250140705,84,29,0,91,0,32,7,Brisbane Lions,Marvel Stadium,W,1.16789,0,0,0,1.63,0,0,0,9881.21733949493,78,5051.8941417564,63,Gold Coast SUNS,82.1761096939403,89.0359115568517,St Kilda,away
2025,7,CD_I293222,Rory Laird,10,ADE,MID/DEF,891000,491800,99,100,99,CD_M20250140703,82,0,0,0,0,24,13,Adelaide Crows,Optus Stadium,L,0.810471,0.2,0,0,0.79,0.1,0,0,9881.21733949493,96,5051.8941417564,97,Carlton,90.1710760311586,97.349624952556,Fremantle,away
2025,7,CD_I291975,Jarrod Witts,1000,GCS,RUC,920000,533700,106,125,83,CD_M20250140707,82,27,0,84,0,32,7,Gold Coast SUNS,People First Stadium,W,2.53827,0.2,0,0,1.61,0.1,0,0,9881.21733949493,110,5051.8941417564,79,Brisbane Lions,93.1059370916564,105.643543792556,Sydney Swans,home
2025,7,CD_I294036,George Hewett,30,CAR,MID,1084000,631500,108,103,114,CD_M20250140708,86,22,0,76,0,29,4,Carlton,MCG,W,5.52371,1.6,3,0,5.32,2.6,2,0,9881.21733949493,94,5051.8941417564,101,Adelaide Crows,109.7030823993,125.002619271125,Geelong Cats,home
2025,7,CD_I1000980,Lloyd Meek,80,HAW,RUC,947000,566800,112,161,131,CD_M20250140709,86,27,0,82,0,33,8,Hawthorn,Marvel Stadium,W,7.46307,1.3,1,0,8.6,0.7,1,0,9881.21733949493,53,5051.8941417564,63,Richmond,95.8383939410855,112.195541730599,West Coast Eagles,home
2025,7,CD_I1000978,Hugh McCluggage,20,BRL,MID,1011000,603200,102,108,113,CD_M20250140705,77,25,0,78,0,32,7,Brisbane Lions,Marvel Stadium,W,5.01616,0.5,0,0,2.13,0.7,0,0,9881.21733949493,107,5051.8941417564,170,Gold Coast SUNS,102.315328695288,119.400760006876,St Kilda,away
2025,7,CD_I298539,Isaac Heeney,160,SYD,MID,898000,541000,101,109,72,CD_M20250140707,78,23,0,72,0,32,14,Sydney Swans,People First Stadium,L,5.89128,0.4,1,0,8.43,0,0,0,9881.21733949493,107,5051.8941417564,114,GWS GIANTS,90.8794907698994,107.088546358952,Gold Coast SUNS,away
2025,7,CD_I992049,Jayden Short,120,RIC,DEF,881000,447700,106,78,90,CD_M20250140701,84,0,3,0,30,24,10,Richmond,MCG,L,15.4444,11.1,10,0,36.83,92.8,93,100,9881.21733949493,94,5051.8941417564,101,Hawthorn,89.1590549758145,88.6202258870665,Melbourne,away
2025,7,CD_I298272,Touk Miller,1000,GCS,MID,938000,555500,105,101,73,CD_M20250140707,81,19,0,59,0,32,7,Gold Coast SUNS,People First Stadium,W,2.08842,0.5,1,0,0.92,0,0,0,9881.21733949493,113,5051.8941417564,120,Brisbane Lions,94.9275749912758,109.958756936041,Sydney Swans,home
2025,7,CD_I993817,Darcy Parish,50,ESS,MID,940000,481400,,,,,,,,,,,,,,,0.142113,0,0,0,0.12,0,0,0,9881.21733949493,95,5051.8941417564,97,,95.1299792023446,95.290991159334,,
2025,7,CD_I1006126,James Rowbottom,160,SYD,MID,847000,470500,96,79,91,CD_M20250140707,75,23,0,72,0,32,14,Sydney Swans,People First Stadium,L,0.243622,0,0,0,2.03,0,0,0,9881.21733949493,72,5051.8941417564,91,GWS GIANTS,85.7181833876446,93.1333845875917,Gold Coast SUNS,away
2025,7,CD_I1001026,Jordan Ridley,50,ESS,DEF,722000,497700,101,101,70,CD_M20250140702,80,0,4,0,36,30,11,Essendon,MCG,L,0.424736,0,0,0,0.51,0,0,0,9881.21733949493,78,5051.8941417564,110,North Melbourne,73.0679201958434,98.5175037390954,Collingwood,away
2025,7,CD_I992330,Jordon Sweet,110,PTA,RUC,799000,433400,118,44,72,CD_M20250140704,84,27,0,87,0,31,9,Port Adelaide,Adelaide Oval,W,1.8635,0,0,0,2.66,0,0,0,9881.21733949493,95,5051.8941417564,156,Western Bulldogs,80.8604823219929,85.7896044213863,North Melbourne,home
2025,7,CD_I1006103,Jye Caldwell,50,ESS,MID,1043000,519900,,,,,,,,,,,,,,,0.556164,0,0,0,0.7,0,0,0,9881.21733949493,99,5051.8941417564,107,,105.553796072389,102.911895105396,,
2025,7,CD_I294318,Ollie Wines,110,PTA,MID,830000,444100,95,99,90,CD_M20250140704,67,20,0,65,0,31,9,Port Adelaide,Adelaide Oval,W,0.270869,0,0,0,0.36,0,0,0,9881.21733949493,107,5051.8941417564,114,Western Bulldogs,83.9977475935596,87.9076218817204,North Melbourne,home
2025,7,CD_I1012014,Chad Warner,160,SYD,MID/FWD,855000,461000,110,121,119,CD_M20250140707,85,25,0,78,0,32,14,Sydney Swans,People First Stadium,L,3.45452,0,0,0,6.97,0.3,1,0,9881.21733949493,79,5051.8941417564,82,GWS GIANTS,86.5278002319199,91.2529017957062,Gold Coast SUNS,away
2025,7,CD_I291800,Tom Stewart,70,GEE,DEF,729000,436700,103,67,44,CD_M20250140708,82,0,4,0,40,29,10,Geelong Cats,MCG,L,4.99105,1.7,0,0,4.5,4.9,3,0,9881.21733949493,105,5051.8941417564,128,Collingwood,73.7763349345843,86.4428247596202,Carlton,away
2025,7,CD_I291902,Jack Viney,90,MEL,MID,796000,406300,110,78,113,CD_M20250140701,87,21,0,88,0,24,8,Melbourne,MCG,W,0.41138,0,0,0,0.4,0,0,0,9881.21733949493,55,5051.8941417564,46,West Coast Eagles,80.5568760053897,80.4252798255866,Richmond,home
2025,7,CD_I1006152,Jordan Clark,60,FRE,DEF,896000,534900,113,114,99,CD_M20250140703,94,0,2,0,15,24,13,Fremantle,Optus Stadium,W,9.23788,35.7,47,40,4.03,4,7,0,9881.21733949493,87,5051.8941417564,110,St Kilda,90.6770865588306,105.881078461005,Adelaide Crows,home
2025,7,CD_I994295,Dan Houston,40,COL,DEF,832000,525000,109,62,49,CD_M20250140702,87,0,2,0,33,30,6,Collingwood,MCG,W,7.43796,0.1,0,0,3.38,0,0,0,9881.21733949493,123,5051.8941417564,147,Geelong Cats,84.2001518046284,103.921417446303,Essendon,home
2025,7,CD_I298210,Christian Petracca,90,MEL,MID/FWD,919000,497200,104,129,114,CD_M20250140701,82,19,0,79,0,24,8,Melbourne,MCG,W,13.1219,29.1,38,50,18.95,57.1,62,70,9881.21733949493,71,5051.8941417564,72,West Coast Eagles,93.004734986122,98.4185309605751,Richmond,home
2025,7,CD_I1001299,Connor Rozee,110,PTA,MID,1042000,534100,128,118,108,CD_M20250140704,91,0,3,0,33,31,9,Port Adelaide,Adelaide Oval,W,27.3455,58.8,75,80,37.57,92.5,94,100,9881.21733949493,102,5051.8941417564,96,Western Bulldogs,105.452593966854,105.722722015372,North Melbourne,home
2025,7,CD_I996708,Bailey Dale,140,WBD,DEF,856000,473100,108,70,69,CD_M20250140706,82,0,3,0,33,32,9,Western Bulldogs,Manuka Oval,W,14.8257,13.3,10,10,2.69,0.9,3,0,9881.21733949493,93,5051.8941417564,118,Port Adelaide,86.6290023374543,93.6480430358972,GWS GIANTS,away
2025,7,CD_I1023517,Will Ashcroft,20,BRL,MID,881000,499500,107,99,108,CD_M20250140705,81,17,0,53,0,32,7,Brisbane Lions,Marvel Stadium,W,19.9076,20.1,32,30,19.05,19,15,10,9881.21733949493,95,5051.8941417564,155,Gold Coast SUNS,89.1590549758145,98.8738057417685,St Kilda,away
2025,7,CD_I996701,Clayton Oliver,90,MEL,MID,928000,468100,96,98,88,CD_M20250140701,76,19,0,79,0,24,8,Melbourne,MCG,W,53.6006,79.9,96,100,52.01,97.6,97,100,9881.21733949493,103,5051.8941417564,89,West Coast Eagles,93.9155539359317,92.6583152506943,Richmond,home
2025,7,CD_I1009256,Hayden Young,60,FRE,MID,914000,521100,89,103,75,CD_M20250140703,75,12,0,50,0,24,13,Fremantle,Optus Stadium,W,0.208361,0,0,0,0.68,0.1,0,0,9881.21733949493,109,5051.8941417564,123,St Kilda,92.49872445845,103.149429773845,Adelaide Crows,home
2025,7,CD_I296347,Josh Kelly,1010,GWS,MID,907000,501600,117,77,73,CD_M20250140706,89,14,0,44,0,32,11,GWS GIANTS,Manuka Oval,L,1.09577,0,0,0,2.5,0,0,0,9881.21733949493,113,5051.8941417564,139,Sydney Swans,91.7903097197091,99.2894914115536,Western Bulldogs,home
2025,7,CD_I1006136,Lachlan Sholl,10,ADE,MID,656000,325000,,,,,,,,,,,,,,,0.0886871,0,0,0,0.1,0,0,0,9881.21733949493,122,5051.8941417564,130,,66.3885812305724,64.3323060381877,,
2025,7,CD_I292128,Elliot Yeo,150,WCE,MID,933000,564700,,,,,,,,,,,,,,,0.0459463,0,0,0,0.16,0,0,0,9881.21733949493,94,5051.8941417564,114,,94.4215644636038,111.779856060814,,
2025,7,CD_I997078,Mason Redman,50,ESS,DEF,769000,446500,106,73,70,CD_M20250140702,84,0,3,0,27,30,11,Essendon,MCG,L,0.438627,0,0,0,0.57,0,0,0,9881.21733949493,94,5051.8941417564,112,North Melbourne,77.8244191559607,88.3826912186178,Collingwood,away
2025,7,CD_I295898,Tim Kelly,150,WCE,MID,741000,437200,,,,,,,,,,,,,,,0.16936,0,0,0,0.42,0,0,0,9881.21733949493,98,5051.8941417564,113,,74.9907602009972,86.5417975381405,,
2025,7,CD_I1015889,Max Holmes,70,GEE,DEF/MID,927000,525400,104,70,65,CD_M20250140708,83,23,1,79,10,29,10,Geelong Cats,MCG,L,32.1913,25.3,30,50,19.99,21.4,17,30,9881.21733949493,119,5051.8941417564,162,Collingwood,93.8143518303973,104.000595669119,Carlton,away
2025,7,CD_I298268,Liam Duggan,150,WCE,DEF,725000,387600,111,80,69,CD_M20250140709,85,0,4,0,27,33,15,West Coast Eagles,Marvel Stadium,L,0.285829,0,0,0,0.8,0,0,0,9881.21733949493,82,5051.8941417564,87,Melbourne,73.3715265124467,76.7236979089278,Hawthorn,away
2025,7,CD_I999827,Zac Fisher,100,NTH,DEF,767000,458000,,,,,,,,,,,,,,,0.118606,0,0,0,0.23,0,0,0,9881.21733949493,125,5051.8941417564,142,,77.6220149448918,90.6590651245845,,
2025,7,CD_I1005144,Massimo D'Ambrosio,80,HAW,MID,679000,360800,103,76,70,CD_M20250140709,79,0,0,0,0,33,8,Hawthorn,Marvel Stadium,W,1.48364,0,0,0,3.99,0,0,0,9881.21733949493,82,5051.8941417564,94,Richmond,68.7162296578638,71.4187569802404,West Coast Eagles,home
2025,7,CD_I1008436,Kieren Briggs,1010,GWS,RUC,719000,404900,83,55,50,CD_M20250140706,63,19,0,59,0,32,11,GWS GIANTS,Manuka Oval,L,0.776279,0.3,0,0,4.31,2,0,0,9881.21733949493,101,5051.8941417564,158,Sydney Swans,72.7643138792402,80.1481560457298,Western Bulldogs,home
2025,7,CD_I290799,Tom Liberatore,140,WBD,MID,1020000,576200,99,125,94,CD_M20250140706,75,19,0,59,0,32,9,Western Bulldogs,Manuka Oval,W,7.90009,7,9,30,9.19,9.3,12,20,9881.21733949493,113,5051.8941417564,103,Port Adelaide,103.226147645097,114.056229966781,GWS GIANTS,away
2025,7,CD_I998215,Will Setterfield,50,ESS,MID,877000,453800,97,44,65,CD_M20250140702,77,16,0,53,0,30,11,Essendon,MCG,L,0.533725,0,0,0,1.52,0.3,0,0,9881.21733949493,91,5051.8941417564,126,North Melbourne,88.7542465536768,89.8276937850141,Collingwood,away
2025,7,CD_I295518,Sam Docherty,30,CAR,MID,774000,414100,,,,,,,,,,,,,,,0.322693,0,0,0,1.41,0.1,0,0,9881.21733949493,54,5051.8941417564,97,,78.3304296836327,81.9692551705031,,
2025,7,CD_I294674,Nick Vlastuin,120,RIC,DEF,808000,493700,105,79,76,CD_M20250140701,83,0,3,0,30,24,10,Richmond,MCG,L,1.07493,0.1,0,0,1.08,0.2,0,0,9881.21733949493,57,5051.8941417564,49,Hawthorn,81.7713012718026,97.7257215109331,Melbourne,away
2025,7,CD_I998129,Will Brodie,60,FRE,MID,481000,191800,,,,,,,,,,,,,,,0.341926,0,0,0,0.27,0,0,0,9881.21733949493,49,5051.8941417564,39,,48.6782127620508,37.9659578403828,,
2025,7,CD_I297354,Karl Amon,80,HAW,DEF,884000,515700,86,92,65,CD_M20250140709,66,0,2,0,25,33,8,Hawthorn,Marvel Stadium,W,3.64365,0.8,0,0,4.45,2.1,1,0,9881.21733949493,103,5051.8941417564,62,Richmond,89.4626612924177,102.080523765826,West Coast Eagles,home
2025,7,CD_I993903,Jacob Hopper,120,RIC,MID,846000,497400,106,85,81,CD_M20250140701,84,23,0,96,0,24,10,Richmond,MCG,L,0.589822,0,0,0,0.57,0,0,0,9881.21733949493,81,5051.8941417564,109,Hawthorn,85.6169812821102,98.4581200719832,Melbourne,away
2025,7,CD_I295342,Jake Lloyd,160,SYD,DEF/MID,857000,408400,113,77,109,CD_M20250140707,88,0,2,0,14,32,14,Sydney Swans,People First Stadium,L,0.829171,0,0,0,4.47,0,0,0,9881.21733949493,76,5051.8941417564,86,GWS GIANTS,86.7302044429887,80.8409654953718,Gold Coast SUNS,away
2025,7,CD_I1006314,Dylan Moore,80,HAW,FWD,747000,429800,99,108,85,CD_M20250140709,76,8,0,24,0,33,8,Hawthorn,Marvel Stadium,W,6.41646,0.2,1,0,17.89,1.4,2,0,9881.21733949493,81,5051.8941417564,111,Richmond,75.5979728342037,85.0770004160402,West Coast Eagles,home
2025,7,CD_I297566,James Sicily,80,HAW,DEF,829000,473400,112,75,81,CD_M20250140709,86,0,1,0,12,33,8,Hawthorn,Marvel Stadium,W,6.98598,0.3,0,0,10.46,0.7,3,0,9881.21733949493,86,5051.8941417564,132,Richmond,83.8965454880252,93.7074267030094,West Coast Eagles,home
2025,7,CD_I990291,Darcy Cameron,40,COL,RUC,1003000,544400,100,125,103,CD_M20250140702,80,24,0,80,0,30,6,Collingwood,MCG,W,7.22693,0.2,0,0,7.29,1.1,1,0,9881.21733949493,109,5051.8941417564,108,Geelong Cats,101.505711851012,107.76156125289,Essendon,home
2025,7,CD_I998145,Sean Darcy,60,FRE,RUC,716000,496700,94,99,72,CD_M20250140703,79,20,0,83,0,24,13,Fremantle,Optus Stadium,W,0.211032,0,0,0,0.89,0,0,0,9881.21733949493,90,5051.8941417564,133,St Kilda,72.460707562637,98.3195581820548,Adelaide Crows,home
2025,7,CD_I1012210,Matt Roberts,160,SYD,DEF,881000,486100,109,117,114,CD_M20250140707,84,0,5,0,36,32,14,Sydney Swans,People First Stadium,L,33.8143,67.9,88,100,42.04,89.9,91,80,9881.21733949493,69,5051.8941417564,53,GWS GIANTS,89.1590549758145,96.2213352774247,Gold Coast SUNS,away
