playerId,name,seasonAvg,games,cba,ki,tog,ppm,season,kicks,handballs,marks,tackles,hitouts,freeFor,freeAgainst,goals,behinds,seasonHigh,seasonLow,firstHalf,secondHalf,lastFive,lastThree,stateAvg,priorSeason,priorSeasonGames,mmRank,dateOfBirth
1012253,Jasmin Stewart,35,5,0.966183574879227,0,68.9,0.634978229317852,2025,4.6,3,1.8,2.6,0,1,0.6,0,0.2,48,16,,35,35,39.6666666666667,,47,10,,1998-11-04
1014624,Indy Tahau,0,0,0,0,0,,2025,0,0,0,0,0,0,0,0,0,,,,,,,,40.3,4,,2002-10-22
1019059,Maria Moloney,64.1,14,76.3285024154589,0,74.9,1.06975967957276,2025,8.5,4.2,1.2,6.6,0,1.7,0.8,0.1,0.1,94,35,70,64.6,60.2,51.6666666666667,,71.3,7,,1995-03-29
1019060,Janelle Cuthbertson,33.5,2,0,0,66.3,0.631598793363499,2025,5,0.5,3,2.5,0,0,0.5,0,0,47,20,33.5,,33.5,33.5,,39.2,6,,1990-09-03
1019509,Katelyn Pope,35.2,11,0,0,65.6,0.670731707317073,2025,5.3,2.5,0.7,2.8,0,0,0.1,0.2,0.2,57,13,36.3333333333333,32,36.6,39.3333333333333,,31.3,8,,1996-03-29
1022181,Shineah Goody,64.1,14,5.31400966183575,0,79.3,1.01040353089533,2025,9.4,3.6,3,5.3,0,1.7,1.3,0.1,0.4,120,34,57.1666666666667,71.6,63.6,65.6666666666667,,,,,2005-11-08
1022196,Piper Window,52.8,14,48.792270531401,0,71.6,0.921787709497207,2025,7,3,0.7,6.3,0,0.9,1,0.1,0.2,73,26,52.6666666666667,46.6,57,63.3333333333333,,,,,2005-07-30
1022210,Sachi Syme,41.5,13,21.7391304347826,0,70.8,0.732697740112995,2025,7,2,1.4,3.4,0,1,0.9,0.1,0.2,83,22,50.1666666666667,36.75,36,30.6666666666667,,30.9,8,,2004-11-18
1022220,Molly Brooksby,45.6,14,0,51.0638297872341,77.3,0.73738680465718,2025,11.6,1.2,1.4,1.4,0,0.8,0.8,0,0,72,25,43.8333333333333,49.2,44.6,43,,,,,2005-07-18
1022248,Lauren Young,0,0,0,0,0,,2025,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2005-09-16
1022299,Amelie Borg,31,14,0,0,88.4,0.438348416289593,2025,4.9,1.1,1.4,2.9,0,0.6,0.7,0,0,57,7,33.6666666666667,32.4,32.6,23.3333333333333,,33.7,10,,2004-11-17
1022726,Teagan Germech,28.7,14,0,0,81.6,0.439644607843137,2025,3.5,2.6,1.4,2.4,0,0.4,0.4,0,0,48,11,23.1666666666667,33.2,32.2,32.3333333333333,,27.6,7,,2002-09-24
1022745,Ella Heads,60.5,11,0,38.2716049382716,80.6,0.938275434243176,2025,9.4,2.8,3.4,4.5,0,1.5,1.2,0.1,0,96,20,53.6,66.3333333333333,66.4,64,,68.4,12,,2003-06-24
1022776,Caitlin Wendland,47.9,14,0,0,72.1,0.830443828016644,2025,5.4,2.1,1.1,5.3,0,0.7,0.6,0.6,0.4,72,29,47.1666666666667,49.8,50.8,46,,18.3,3,,2003-09-13
1023943,Matilda Scholz,73.2,13,70.5314009661836,0,85,1.07647058823529,2025,9.5,3.9,1.2,3.7,22.2,1.1,2.1,0.2,0.1,108,26,65,82.75,78.6,76.6666666666667,,75.6,10,,2005-04-29
1023950,Alissa Brook,12,3,0,0,68,0.220588235294118,2025,2,1,0,1,0,0,0,0,0,20,7,8,20,12,12,,,,,2005-05-23
1023956,Jemma Charity,,,,,,,2025,,,,,,,,,,,,,,,,,,,,2006-06-06
1025893,Ella Boag,41.9,14,0,0,74.6,0.702077747989276,2025,6,1.8,1.7,4,0,0.5,0.7,0.1,0,60,22,38.5,46.8,42.4,40.6666666666667,,35.7,7,,2004-07-07
1026227,Julia Teakle,35.2,11,0,0,72.8,0.604395604395605,2025,4.4,1.5,1.5,2.1,0,0.5,0.2,1,0.3,69,9,45,19,23.4,26.3333333333333,,41,6,,2003-08-12
1027050,Lily Paterson,,,,,,,2025,,,,,,,,,,,,,,,,,,,,2006-05-02
1030204,Chloe Gaunt,,,,,,,2025,,,,,,,,,,,,,,,,,,,,2006-07-22
1030964,Jasmine Evans,,,,,,,2025,,,,,,,,,,,,,,,,,,,,2006-02-05
1031342,Jasmine Sowden,,,,,,,2025,,,,,,,,,,,,,,,,,,,,2006-12-17
997686,Kirsty Lamb,53,12,25.6038647342995,0,68,0.974264705882353,2025,7.9,2.3,0.7,5.1,0.1,1.3,0.6,0.4,0.1,78,34,51,54,56.4,55,,73.9,10,,1994-06-27
1003022,Maddy Collier,34.6,8,0,2.46913580246914,68.6,0.630466472303207,2025,6.4,1.8,2.5,2.3,0,1.1,1.9,0,0,56,22,30,37.4,37.4,34.3333333333333,,0,0,,1995-09-14
1007006,Jas Grierson,37.6,11,0,7.35294117647059,63.4,0.741324921135647,2025,4.9,4,2.7,1.9,0,0.5,0.5,0,0,52,14,36.4,38.6666666666667,41,44.6666666666667,,37.3,4,,1998-05-16
1009803,Alexia Hamilton,54.8,9,40.6976744186047,0,61.4,1.11563517915309,2025,4.6,4.3,1.4,4.1,13.6,1.1,1.8,0.3,0.3,83,16,52.6666666666667,55.8333333333333,56.2,48.6666666666667,,37.7,11,,2000-10-19
1009813,Brenna Tarrant,55.2,10,0,37.037037037037,93.2,0.740343347639485,2025,10.1,3.4,3.5,1.7,0.1,0.7,0,0,0,78,26,57.25,53.8333333333333,50,44.3333333333333,,47.8,12,,2001-11-03
1009865,Lucy McEvoy,65.5,11,0,14.8148148148148,79.7,1.02728983688833,2025,9.4,5.8,3.9,3,0,0.6,0.1,0.3,0.1,97,45,74,58.5,61.2,63,,55.3,12,,2001-05-13
1010263,Chloe Molloy,54,1,1.16279069767442,1.23456790123457,94.1,0.717321997874602,2025,6,6,1,2,0,1,0,2,0,54,54,54,,54,54,,80,12,,1998-12-06
1012957,Alice Mitchell,35.8,10,0,4.93827160493827,85,0.526470588235294,2025,5.2,3.2,3.2,1.5,0.3,0.3,0.8,0,0,65,17,32.6,39,39,30.3333333333333,,29.2,11,,2001-08-08
1014359,Laura Gardiner,101.2,9,62.2093023255814,0,85,1.48823529411765,2025,15.3,13.6,2.6,5.9,0,1.6,1.6,0,0,118,82,105.4,96,100,91.6666666666667,,114.9,12,,2002-11-21
1015012,Ally Morphett,58.3,3,16.2790697674419,0,52,1.40144230769231,2025,6.7,4.7,2.3,1.7,15.7,0.7,1,0.3,0,60,57,58.3333333333333,,58.3333333333333,58.3333333333333,,87.9,7,,2003-11-11
1015152,Montana Ham,52.5,8,18.6046511627907,0,73.2,0.896516393442623,2025,7.3,4.4,2.5,2.8,0.4,0.9,0.8,0.6,0.8,62,44,55.25,49.75,50.4,51.6666666666667,,49.9,9,,2004-03-29
1015174,Ash Van Loon,32.5,11,0,0,80.3,0.505915317559153,2025,3.6,4.2,2.2,2.1,0,0.5,0.7,0,0,60,15,26,37.3333333333333,39.8,36.6666666666667,,20.6,5,,2004-12-08
1015181,Darcy Moloney,44.9,8,34.8837209302326,0,68.2,0.822947214076246,2025,5.1,8.4,1.3,2.9,0,0.6,1.6,0.3,0.3,67,22,48.8,38.3333333333333,42,38.3333333333333,,60.1,13,,2002-11-20
1019834,Sofia Hurley,86.3,11,47.6744186046512,0,80.7,1.33674101610905,2025,13.9,6,1.9,7.1,0,0.9,1.3,0.2,0.3,118,59,78.2,93,91.6,79.6666666666667,,72.9,12,,2004-01-30
1021460,Giselle Davies,32.8,10,39.5348837209302,0,52.2,0.78544061302682,2025,2.6,3.2,0.6,2.5,12.7,0.4,2.1,0,0,48,12,40.5,27.6666666666667,24.6,21,,0,0,,2003-03-17
1021884,Sarah Grunden,37.9,10,0,0,76.7,0.617666232073012,2025,4.7,1.6,1,3.8,0,1.3,0.2,0.2,0.5,58,23,36.4,39.4,39.4,42.6666666666667,,,,,2005-02-25
1022350,Cynthia Hamilton,64.4,10,27.3255813953488,0,85.6,0.940420560747664,2025,8.1,6,2.2,4.7,0.2,0.9,1,0.7,0.4,90,37,65.5,63.6666666666667,65.2,73.3333333333333,,46.8,12,,2004-04-02
1022738,Ruby Sargent-Wilson,42.4,7,0,0,81.8,0.647921760391198,2025,5,2.7,2,4.6,0,0.3,0.9,0,0,51,22,46.5,40.8,40.8,37.6666666666667,,34.8,5,,2003-08-13
1023842,Zippy Fish,,,,,,,2025,,,,,,,,,,,,,,,,,,,,2006-06-04
1024294,Lulu Pullar,62,1,0,0,51.5,1.50485436893204,2025,7,7,3,3,0,0,0,1,0,62,62,62,,62,62,,45.8,12,,1998-07-03
1024573,Kiara Hillier,25.7,3,0,1.23456790123457,69.5,0.462230215827338,2025,3.7,2,1,2,0,0.7,0.3,0,0,36,13,24.5,28,25.6666666666667,25.6666666666667,,0,0,,2004-11-03
1025616,Lara Hausegger,30.7,6,0,0,68,0.564338235294118,2025,4,3.5,2.2,1.3,0,0.3,0.2,0,0,55,13,36.6666666666667,24.6666666666667,31,24.6666666666667,,,,,2005-08-03
1025789,Tanya Kennedy,71.9,11,75.5813953488372,0,86.8,1.03542626728111,2025,8.5,6.2,1.1,8.8,0,0.7,1.7,0,0.1,104,37,65.8,77,71.8,68.3333333333333,,55.2,12,,1993-07-08
1025795,Sarah Steele-Park,,,,,,,2025,,,,,,,,,,,,,,,,,,,,1996-08-14
1029279,Holly Cooper,36.8,8,14.5348837209302,0,66,0.696969696969697,2025,3.6,2.5,1.8,4,0,0.6,0.6,0.1,0.1,59,11,36.6666666666667,36.8,36.8,36.3333333333333,,,,,2005-02-23
1031564,Amelia Martin,,,,,,,2025,,,,,,,,,,,,,,,,,,,,2006-09-08
1033164,Paris McCarthy,40.4,5,0,0,88.9,0.568053993250844,2025,5.2,3.2,2.4,1.8,0,1.4,0.4,0.6,0.2,66,28,,40.4,40.4,36,,29.8,6,,2003-12-13
1033168,Julie O'Sullivan,30.4,9,0,0,75,0.506666666666667,2025,4.6,2.9,0.9,2.7,0,0.3,0.9,0,0,42,20,32.25,29,29,26.6666666666667,,35.3,10,,2001-12-20
1033348,Imogen Brown,0,0,0,0,0,,2025,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2005-03-03
1036296,Caitlin Reid,,,,,,,2025,,,,,,,,,,,,,,,,,,,,1997-04-09
296148,Rebecca Privitelli,52.1,11,0,0,89.2,0.730100896860987,2025,6.9,1.9,4.2,2,0,0.4,0.3,1.1,0.9,74,26,47.6,55.8333333333333,56.6,66.6666666666667,,56,11,,1995-01-03
