Season,roundNumber,matchId,playerId,name,TOG,AF,CBA,KI,teamName,CBA_PERC,KI_PERC,SC,TeamCBA,TeamKI
2025,4,CD_M20250140402,CD_I997230,Tyson Stengle,77,43,0,0,Geelong Cats,0,0,34,22,10
2025,4,CD_M20250140402,CD_I291800,Tom Stewart,80,108,1,5,Geelong Cats,5,50,118,22,10
2025,4,CD_M20250140402,CD_I1012825,Jake Bowey,81,76,0,3,Melbourne,0,23,81,22,13
2025,4,CD_M20250140402,CD_I1005330,Kade Chandler,94,47,0,0,Melbourne,0,0,54,22,13
2025,4,CD_M20250140402,CD_I1001438,Bayley Fritsch,79,69,0,0,Melbourne,0,0,70,22,13
2025,4,CD_M20250140402,CD_I290528,Max Gawn,85,95,19,0,Melbourne,86,0,122,22,13
2025,4,CD_M20250140402,CD_I1008183,Jack Henderson,73,37,0,0,Melbourne,0,0,32,22,13
2025,4,CD_M20250140402,CD_I298264,Ed Langdon,95,67,0,0,Melbourne,0,0,81,22,13
2025,4,CD_M20250140402,CD_I1028546,Harvey Langford,63,36,13,0,Melbourne,59,0,39,22,13
2025,4,CD_M20250140402,CD_I281085,Steven May,100,106,0,7,Melbourne,0,54,123,22,13
2025,4,CD_M20250140402,CD_I291533,Tom McDonald,100,88,0,0,Melbourne,0,0,90,22,13
2025,4,CD_M20250140402,CD_I280824,Jake Melksham,78,36,0,0,Melbourne,0,0,43,22,13
2025,4,CD_M20250140402,CD_I996701,Clayton Oliver,78,104,17,0,Melbourne,77,0,98,22,13
2025,4,CD_M20250140402,CD_I298210,Christian Petracca,84,77,11,0,Melbourne,50,0,92,22,13
2025,4,CD_M20250140402,CD_I1008893,Harrison Petty,92,16,0,1,Melbourne,0,8,18,22,13
2025,4,CD_M20250140402,CD_I1008541,Kysaiah Pickett,83,87,13,0,Melbourne,59,0,91,22,13
2025,4,CD_M20250140402,CD_I1009378,Trent Rivers,79,31,0,1,Melbourne,0,8,37,22,13
2025,4,CD_M20250140402,CD_I296359,Christian Salem,84,74,0,1,Melbourne,0,8,64,22,13
2025,4,CD_M20250140402,CD_I1007099,Harry Sharp,59,21,0,0,Melbourne,0,0,22,22,13
2025,4,CD_M20250140402,CD_I1002282,Charlie Spargo,18,-1,0,0,Melbourne,0,0,-2,22,13
2025,4,CD_M20250140402,CD_I999391,Tom Sparrow,81,29,0,0,Melbourne,0,0,26,22,13
2025,4,CD_M20250140402,CD_I1020959,Daniel Turner,80,55,0,0,Melbourne,0,0,72,22,13
2025,4,CD_M20250140402,CD_I1017720,Jacob van Rooyen,77,41,3,0,Melbourne,14,0,67,22,13
2025,4,CD_M20250140402,CD_I291902,Jack Viney,72,50,12,0,Melbourne,55,0,54,22,13
2025,4,CD_M20250140402,CD_I1027821,Caleb Windsor,64,51,0,0,Melbourne,0,0,33,22,13
2025,4,CD_M20250140403,CD_I998130,Ben Ainsworth,81,69,0,0,Gold Coast SUNS,0,0,74,30,6
2025,4,CD_M20250140403,CD_I1009199,Noah Anderson,91,92,27,0,Gold Coast SUNS,90,0,102,30,6
2025,4,CD_M20250140403,CD_I1017396,Mac Andrew,92,49,0,0,Gold Coast SUNS,0,0,80,30,6
2025,4,CD_M20250140403,CD_I1008454,Connor Budarick,70,37,0,0,Gold Coast SUNS,0,0,32,30,6
2025,4,CD_M20250140403,CD_I1013257,Sam Clohesy,57,28,0,0,Gold Coast SUNS,0,0,16,30,6
2025,4,CD_M20250140403,CD_I295446,Sam Collins,97,32,0,0,Gold Coast SUNS,0,0,64,30,6
2025,4,CD_M20250140403,CD_I1009260,Sam Flanders,81,99,10,0,Gold Coast SUNS,33,0,84,30,6
2025,4,CD_M20250140403,CD_I1026960,Will Graham,79,52,2,0,Gold Coast SUNS,7,0,70,30,6
2025,4,CD_M20250140403,CD_I1023500,Bailey Humphrey,80,60,9,0,Gold Coast SUNS,30,0,64,30,6
2025,4,CD_M20250140403,CD_I1005992,Joel Jeffrey,77,69,0,2,Gold Coast SUNS,0,33,80,30,6
2025,4,CD_M20250140403,CD_I1006144,Ben King,83,45,0,0,Gold Coast SUNS,0,0,51,30,6
2025,4,CD_M20250140403,CD_I993917,Ben Long,83,67,0,0,Gold Coast SUNS,0,0,56,30,6
2025,4,CD_M20250140403,CD_I298272,Touk Miller,85,87,17,0,Gold Coast SUNS,57,0,108,30,6
2025,4,CD_M20250140403,CD_I1000072,John Noble,85,82,0,1,Gold Coast SUNS,0,17,67,30,6
2025,4,CD_M20250140403,CD_I1007881,Wil Powell,86,58,0,2,Gold Coast SUNS,0,33,98,30,6
2025,4,CD_M20250140403,CD_I1027033,Ethan Read,66,37,4,0,Gold Coast SUNS,13,0,30,30,6
2025,4,CD_M20250140403,CD_I1000981,Daniel Rioli,80,113,0,0,Gold Coast SUNS,0,0,163,30,6
2025,4,CD_M20250140403,CD_I1018123,Jake Rogers,28,10,0,0,Gold Coast SUNS,0,0,21,30,6
2025,4,CD_M20250140403,CD_I1009208,Matt Rowell,85,74,25,0,Gold Coast SUNS,83,0,74,30,6
2025,4,CD_M20250140403,CD_I1017665,Bodhi Uwland,84,53,0,1,Gold Coast SUNS,0,17,65,30,6
2025,4,CD_M20250140403,CD_I1023736,Jed Walter,63,68,0,0,Gold Coast SUNS,0,0,71,30,6
2025,4,CD_M20250140403,CD_I298524,Lachie Weller,82,52,0,0,Gold Coast SUNS,0,0,56,30,6
2025,4,CD_M20250140403,CD_I291975,Jarrod Witts,87,96,26,0,Gold Coast SUNS,87,0,100,30,6
2025,4,CD_M20250140403,CD_I1009029,James Borlase,78,19,0,0,Adelaide Crows,0,0,26,30,13
2025,4,CD_M20250140403,CD_I1001396,Isaac Cumming,86,97,0,0,Adelaide Crows,0,0,79,30,13
2025,4,CD_M20250140403,CD_I1024023,Daniel Curtin,77,53,0,0,Adelaide Crows,0,0,65,30,13
2025,4,CD_M20250140403,CD_I992242,Jordan Dawson,77,118,24,0,Adelaide Crows,80,0,124,30,13
2025,4,CD_M20250140403,CD_I1022607,Sid Draper,60,54,15,0,Adelaide Crows,50,0,56,30,13
2025,4,CD_M20250140403,CD_I999331,Darcy Fogarty,85,64,0,0,Adelaide Crows,0,0,84,30,13
2025,4,CD_M20250140403,CD_I1004863,Mitchell Hinge,81,86,0,4,Adelaide Crows,0,31,116,30,13
2025,4,CD_M20250140403,CD_I1013974,Mark Keane,94,32,0,3,Adelaide Crows,0,23,34,30,13
2025,4,CD_M20250140403,CD_I993946,Ben Keays,93,73,0,0,Adelaide Crows,0,0,72,30,13
2025,4,CD_M20250140403,CD_I293222,Rory Laird,65,60,0,0,Adelaide Crows,0,0,58,30,13
2025,4,CD_M20250140403,CD_I1015370,Max Michalanney,92,36,0,0,Adelaide Crows,0,0,34,30,13
2025,4,CD_M20250140403,CD_I990882,Wayne Milera,80,68,0,2,Adelaide Crows,0,15,73,30,13
2025,4,CD_M20250140403,CD_I1000998,Lachlan Murphy,64,48,0,0,Adelaide Crows,0,0,58,30,13
2025,4,CD_M20250140403,CD_I1021031,Luke Nankervis,25,14,0,0,Adelaide Crows,0,0,26,30,13
2025,4,CD_M20250140403,CD_I296420,Alex Neal-Bullen,81,62,0,0,Adelaide Crows,0,0,63,30,13
2025,4,CD_M20250140403,CD_I297523,Reilly O'Brien,81,54,24,0,Adelaide Crows,80,0,68,30,13
2025,4,CD_M20250140403,CD_I1006013,James Peatling,86,112,9,0,Adelaide Crows,30,0,126,30,13
2025,4,CD_M20250140403,CD_I1001195,Izak Rankine,82,69,20,0,Adelaide Crows,67,0,81,30,13
2025,4,CD_M20250140403,CD_I1006136,Lachlan Sholl,84,40,0,0,Adelaide Crows,0,0,48,30,13
2025,4,CD_M20250140403,CD_I1017109,Jake Soligo,86,92,22,0,Adelaide Crows,73,0,126,30,13
2025,4,CD_M20250140403,CD_I1008384,Riley Thilthorpe,84,105,6,0,Adelaide Crows,20,0,114,30,13
2025,4,CD_M20250140403,CD_I280506,Taylor Walker,76,85,0,0,Adelaide Crows,0,0,93,30,13
2025,4,CD_M20250140403,CD_I1011981,Josh Worrell,86,58,0,4,Adelaide Crows,0,31,51,30,13
2025,4,CD_M20250140404,CD_I1028525,Harry Armstrong,81,69,0,0,Richmond,0,0,38,34,10
2025,4,CD_M20250140404,CD_I1013197,Sam Banks,78,55,0,0,Richmond,0,0,60,34,10
2025,4,CD_M20250140404,CD_I1021152,Jacob Bauer,20,14,0,0,Richmond,0,0,3,34,10
2025,4,CD_M20250140404,CD_I1013229,Jacob Blight,89,48,6,0,Richmond,18,0,46,34,10
2025,4,CD_M20250140404,CD_I295203,Nathan Broad,96,67,0,1,Richmond,0,10,87,34,10
2025,4,CD_M20250140404,CD_I1017086,Tom Brown,76,45,0,2,Richmond,0,20,68,34,10
2025,4,CD_M20250140404,CD_I1023275,Seth Campbell,74,52,0,0,Richmond,0,0,67,34,10
2025,4,CD_M20250140404,CD_I1009226,Thomson Dow,71,78,22,0,Richmond,65,0,63,34,10
2025,4,CD_M20250140404,CD_I1023056,Steely Green,78,60,0,0,Richmond,0,0,66,34,10
2025,4,CD_M20250140404,CD_I993903,Jacob Hopper,74,103,25,0,Richmond,74,0,119,34,10
2025,4,CD_M20250140404,CD_I1028491,Sam Lalor,83,95,10,0,Richmond,29,0,112,34,10
2025,4,CD_M20250140404,CD_I293813,Tom Lynch,83,36,0,0,Richmond,0,0,37,34,10
2025,4,CD_M20250140404,CD_I294592,Kamdyn McIntosh,65,49,17,0,Richmond,50,0,43,34,10
2025,4,CD_M20250140404,CD_I1002403,Ben Miller,93,71,0,0,Richmond,0,0,79,34,10
2025,4,CD_M20250140404,CD_I298174,Toby Nankervis,80,90,28,0,Richmond,82,0,87,34,10
2025,4,CD_M20250140404,CD_I1006133,Jack Ross,85,83,1,0,Richmond,3,0,67,34,10
2025,4,CD_M20250140404,CD_I992049,Jayden Short,86,97,0,3,Richmond,0,30,86,34,10
2025,4,CD_M20250140404,CD_I1022999,Kaleb Smith,84,34,0,0,Richmond,0,0,22,34,10
2025,4,CD_M20250140404,CD_I1017114,Tyler Sonsie,77,45,0,0,Richmond,0,0,21,34,10
2025,4,CD_M20250140404,CD_I998172,Tim Taranto,81,102,26,0,Richmond,76,0,97,34,10
2025,4,CD_M20250140404,CD_I1028521,Luke Trainor,81,74,0,1,Richmond,0,10,82,34,10
2025,4,CD_M20250140404,CD_I1031829,James Trezise,81,69,1,0,Richmond,3,0,78,34,10
2025,4,CD_M20250140404,CD_I294674,Nick Vlastuin,84,74,0,3,Richmond,0,30,85,34,10
2025,4,CD_M20250140404,CD_I298437,Callum Ah Chee,81,61,0,0,Brisbane Lions,0,0,63,34,11
2025,4,CD_M20250140404,CD_I996059,Harris Andrews,95,55,0,0,Brisbane Lions,0,0,45,34,11
2025,4,CD_M20250140404,CD_I1005053,Noah Answerth,82,48,0,0,Brisbane Lions,0,0,57,34,11
2025,4,CD_M20250140404,CD_I1028560,Levi Ashcroft,72,82,0,0,Brisbane Lions,0,0,87,34,11
2025,4,CD_M20250140404,CD_I1023517,Will Ashcroft,76,105,18,0,Brisbane Lions,53,0,130,34,11
2025,4,CD_M20250140404,CD_I1002312,Zac Bailey,84,73,0,0,Brisbane Lions,0,0,70,34,11
2025,4,CD_M20250140404,CD_I998133,Jarrod Berry,79,68,0,0,Brisbane Lions,0,0,74,34,11
2025,4,CD_M20250140404,CD_I990609,Charlie Cameron,84,50,0,0,Brisbane Lions,0,0,52,34,11
2025,4,CD_M20250140404,CD_I291753,Sam Day,74,68,5,0,Brisbane Lions,15,0,62,34,11
2025,4,CD_M20250140404,CD_I993834,Josh Dunkley,82,116,23,0,Brisbane Lions,68,0,114,34,11
2025,4,CD_M20250140404,CD_I1023708,Jaspa Fletcher,79,101,0,0,Brisbane Lions,0,0,99,34,11
2025,4,CD_M20250140404,CD_I993953,Eric Hipwood,83,39,0,0,Brisbane Lions,0,0,24,34,11
2025,4,CD_M20250140404,CD_I291548,Ryan Lester,85,26,0,1,Brisbane Lions,0,9,37,34,11
2025,4,CD_M20250140404,CD_I1000978,Hugh McCluggage,88,141,24,0,Brisbane Lions,71,0,156,34,11
2025,4,CD_M20250140404,CD_I1005521,Oscar McInerney,79,82,29,0,Brisbane Lions,85,0,114,34,11
2025,4,CD_M20250140404,CD_I1029405,Will McLachlan,16,9,0,0,Brisbane Lions,0,0,8,34,11
2025,4,CD_M20250140404,CD_I1028019,Logan Morris,60,66,0,0,Brisbane Lions,0,0,75,34,11
2025,4,CD_M20250140404,CD_I293535,Lachie Neale,88,115,30,0,Brisbane Lions,88,0,130,34,11
2025,4,CD_M20250140404,CD_I1002347,Jack Payne,89,75,0,0,Brisbane Lions,0,0,92,34,11
2025,4,CD_M20250140404,CD_I1002235,Cam Rayner,79,85,7,0,Brisbane Lions,21,0,80,34,11
2025,4,CD_M20250140404,CD_I1009317,Bruce Reville,75,58,0,0,Brisbane Lions,0,0,43,34,11
2025,4,CD_M20250140404,CD_I1017067,Darcy Wilmot,83,80,0,2,Brisbane Lions,0,18,79,34,11
2025,4,CD_M20250140404,CD_I261224,Dayne Zorko,86,79,0,8,Brisbane Lions,0,73,94,34,11
2025,4,CD_M20250140405,CD_I1015781,Charlie Comben,87,48,0,0,North Melbourne,0,0,63,30,9
2025,4,CD_M20250140405,CD_I294508,Aidan Corr,87,73,0,4,North Melbourne,0,44,81,30,9
2025,4,CD_M20250140405,CD_I1002947,Paul Curtis,79,88,0,0,North Melbourne,0,0,125,30,9
2025,4,CD_M20250140405,CD_I295136,Caleb Daniel,85,88,0,5,North Melbourne,0,56,92,30,9
2025,4,CD_M20250140405,CD_I290838,Jack Darling,82,13,6,0,North Melbourne,20,0,30,30,9
2025,4,CD_M20250140405,CD_I1002267,Luke Davies-Uniacke,81,99,21,0,North Melbourne,70,0,104,30,9
2025,4,CD_M20250140405,CD_I1023144,Robert Hansen Jr,75,35,0,0,North Melbourne,0,0,16,30,9
2025,4,CD_M20250140405,CD_I1023625,Riley Hardeman,32,24,0,0,North Melbourne,0,0,26,30,9
2025,4,CD_M20250140405,CD_I1023530,Jacob Konstanty,68,55,0,0,North Melbourne,0,0,57,30,9
2025,4,CD_M20250140405,CD_I1001017,Nick Larkey,86,45,1,0,North Melbourne,3,0,45,30,9
2025,4,CD_M20250140405,CD_I997933,Griffin Logue,74,64,0,0,North Melbourne,0,0,75,30,9
2025,4,CD_M20250140405,CD_I296355,Luke McDonald,84,72,0,0,North Melbourne,0,0,79,30,9
2025,4,CD_M20250140405,CD_I1024272,Colby McKercher,81,79,0,0,North Melbourne,0,0,80,30,9
2025,4,CD_M20250140405,CD_I290778,Luke Parker,75,113,22,0,North Melbourne,73,0,121,30,9
2025,4,CD_M20250140405,CD_I1011659,Tom Powell,80,92,19,0,North Melbourne,63,0,86,30,9
2025,4,CD_M20250140405,CD_I1006058,Bailey Scott,79,41,0,0,North Melbourne,0,0,26,30,9
2025,4,CD_M20250140405,CD_I1023518,Harry Sheezel,92,125,12,0,North Melbourne,40,0,144,30,9
2025,4,CD_M20250140405,CD_I993998,Jy Simpkin,81,85,16,0,North Melbourne,53,0,62,30,9
2025,4,CD_M20250140405,CD_I1004848,Dylan Stephens,80,67,0,0,North Melbourne,0,0,72,30,9
2025,4,CD_M20250140405,CD_I993816,Darcy Tucker,84,78,0,0,North Melbourne,0,0,85,30,9
2025,4,CD_M20250140405,CD_I1028547,Matt Whitlock,58,36,0,0,North Melbourne,0,0,29,30,9
2025,4,CD_M20250140405,CD_I1004965,Tristan Xerri,79,78,23,0,North Melbourne,77,0,94,30,9
2025,4,CD_M20250140405,CD_I998484,Cameron Zurhaar,89,57,0,0,North Melbourne,0,0,51,30,9
2025,4,CD_M20250140405,CD_I1008091,Joel Amartey,77,67,0,0,Sydney Swans,0,0,85,30,4
2025,4,CD_M20250140405,CD_I1008224,Riley Bice,85,125,0,1,Sydney Swans,0,25,124,30,4
2025,4,CD_M20250140405,CD_I1006028,Nick Blakey,81,60,0,0,Sydney Swans,0,0,82,30,4
2025,4,CD_M20250140405,CD_I1013133,Braeden Campbell,83,65,1,0,Sydney Swans,3,0,74,30,4
2025,4,CD_M20250140405,CD_I1024057,Caiden Cleary,79,68,2,0,Sydney Swans,7,0,66,30,4
2025,4,CD_M20250140405,CD_I998103,Oliver Florent,90,91,0,0,Sydney Swans,0,0,83,30,4
2025,4,CD_M20250140405,CD_I293957,Brodie Grundy,76,83,23,0,Sydney Swans,77,0,113,30,4
2025,4,CD_M20250140405,CD_I295222,Joel Hamling,90,35,0,0,Sydney Swans,0,0,54,30,4
2025,4,CD_M20250140405,CD_I1027687,Tom Hanily,68,65,0,0,Sydney Swans,0,0,57,30,4
2025,4,CD_M20250140405,CD_I997100,Will Hayward,87,95,0,0,Sydney Swans,0,0,114,30,4
2025,4,CD_M20250140405,CD_I298539,Isaac Heeney,77,76,21,0,Sydney Swans,70,0,94,30,4
2025,4,CD_M20250140405,CD_I1013409,James Jordon,93,69,28,0,Sydney Swans,93,0,71,30,4
2025,4,CD_M20250140405,CD_I997142,Peter Ladhams,70,64,7,0,Sydney Swans,23,0,40,30,4
2025,4,CD_M20250140405,CD_I295342,Jake Lloyd,79,114,0,0,Sydney Swans,0,0,99,30,4
2025,4,CD_M20250140405,CD_I1008198,Tom McCartin,95,58,0,0,Sydney Swans,0,0,56,30,4
2025,4,CD_M20250140405,CD_I1003203,Hayden McLean,76,41,0,0,Sydney Swans,0,0,53,30,4
2025,4,CD_M20250140405,CD_I290307,Dane Rampe,78,67,0,0,Sydney Swans,0,0,62,30,4
2025,4,CD_M20250140405,CD_I1012210,Matt Roberts,92,78,0,3,Sydney Swans,0,75,77,30,4
2025,4,CD_M20250140405,CD_I1006126,James Rowbottom,76,86,22,0,Sydney Swans,73,0,74,30,4
2025,4,CD_M20250140405,CD_I1020339,Angus Sheldrick,24,51,6,0,Sydney Swans,20,0,21,30,4
2025,4,CD_M20250140405,CD_I1012014,Chad Warner,59,41,10,0,Sydney Swans,33,0,54,30,4
2025,4,CD_M20250140405,CD_I1018424,Corey Warner,85,42,0,0,Sydney Swans,0,0,35,30,4
2025,4,CD_M20250140405,CD_I1006232,Sam Wicks,79,51,0,0,Sydney Swans,0,0,64,30,4
2025,4,CD_M20250140406,CD_I1009253,Lachie Ash,84,95,0,1,GWS GIANTS,0,11,130,29,9
2025,4,CD_M20250140406,CD_I1008139,Toby Bedford,78,69,18,0,GWS GIANTS,62,0,79,29,9
2025,4,CD_M20250140406,CD_I1008436,Kieren Briggs,79,96,24,0,GWS GIANTS,83,0,107,29,9
2025,4,CD_M20250140406,CD_I1014038,Callum M. Brown,81,38,0,0,GWS GIANTS,0,0,44,29,9
2025,4,CD_M20250140406,CD_I1009708,Jack Buckley,88,35,0,0,GWS GIANTS,0,0,54,29,9
2025,4,CD_M20250140406,CD_I1019038,Aaron Cadman,66,47,0,0,GWS GIANTS,0,0,55,29,9
2025,4,CD_M20250140406,CD_I1023266,Finn Callaghan,77,79,20,0,GWS GIANTS,69,0,72,29,9
2025,4,CD_M20250140406,CD_I1002251,Brent Daniels,56,50,3,0,GWS GIANTS,10,0,80,29,9
2025,4,CD_M20250140406,CD_I1009528,Tom Green,84,121,20,0,GWS GIANTS,69,0,128,29,9
2025,4,CD_M20250140406,CD_I295344,Toby Greene,88,123,1,0,GWS GIANTS,3,0,149,29,9
2025,4,CD_M20250140406,CD_I993107,Harry Himmelberg,85,100,0,4,GWS GIANTS,0,44,124,29,9
2025,4,CD_M20250140406,CD_I296324,Jesse Hogan,92,117,0,0,GWS GIANTS,0,0,138,29,9
2025,4,CD_M20250140406,CD_I1008083,Connor Idun,87,100,0,0,GWS GIANTS,0,0,110,29,9
2025,4,CD_M20250140406,CD_I1020650,Darcy Jones,83,123,3,0,GWS GIANTS,10,0,160,29,9
2025,4,CD_M20250140406,CD_I296347,Josh Kelly,86,98,13,0,GWS GIANTS,45,0,108,29,9
2025,4,CD_M20250140406,CD_I1006135,Xavier O'Halloran,31,25,4,0,GWS GIANTS,14,0,23,29,9
2025,4,CD_M20250140406,CD_I1008123,Jake Riccardi,63,74,5,0,GWS GIANTS,17,0,77,29,9
2025,4,CD_M20250140406,CD_I1015862,Conor Stone,78,28,0,0,GWS GIANTS,0,0,29,29,9
