player_id,Player,Team,OwnershipTotal,OwnershipTop1000,OwnershipTop100,OwnershipTop10
400,Sam Frost,HAW,1.03901,0,0,0
401,Jack Ginnivan,HAW,1.52581,0,0,0
402,Jack Gunston,HAW,0.155362,0,0,0
404,Matt Hill,HAW,0.822599,0,0,0
405,Henry Hustwaite,HAW,0.893466,0,0,0
406,Jarman Impey,HAW,0.323261,0,0,0
408,Mitch Lewis,HAW,0.2126,0,0,0
409,Bailey Macdonald,HAW,0.140643,0,0,0
410,Connor Macdonald,HAW,0.402305,0,0,0
412,Finn Maginness,HAW,1.32684,0,0,0
413,William McCabe,HAW,0.151001,0,0,0
415,Seamus Mitchell,HAW,0.248579,0,0,0
417,Harry Morrison,HAW,0.515692,0,0,0
418,Noah Mraz,HAW,0.133011,0,0,0
419,Conor Nash,HAW,0.421384,0,0,0
421,Max Ramsden,HAW,0.225138,0,0,0
422,Ned Reeves,HAW,0.478078,0,0,0
423,Bodie Ryan,HAW,0.0784985,0,0,0
424,Jasper Scaife,HAW,0.0964877,0,0,0
425,Jack Scrimshaw,HAW,0.224048,0,0,0
426,Jai Serong,HAW,0.565298,0,0,0
430,Nick Watson,HAW,2.04314,0,0,0
431,Josh Weddle,HAW,1.969,0,0,0
432,James Worpel,HAW,0.188614,0,0,0
434,Jack Billings,MEL,0.246943,0,0,0
436,Kynan Brown,MEL,0.319445,0,0,0
437,Tom Campbell,MEL,0.758819,0,0,0
439,Bayley Fritsch,MEL,0.80679,0,0,0
440,Tom Fullarton,MEL,0.0725021,0,0,0
442,Marty Hore,MEL,0.038159,0,0,0
443,Blake Howes,MEL,0.140098,0,0,0
444,Matthew Jefferson,MEL,0.309633,0,0,0
446,Luker Kentfield,MEL,0.0196246,0,0,0
447,Ed Langdon,MEL,0.204968,0,0,0
449,Bailey Laurie,MEL,0.979051,0,0,0
450,Jake Lever,MEL,1.10552,0,0,0
452,Steven May,MEL,0.566934,0,0,0
453,Shane McAdam,MEL,0.0387041,0,0,0
454,Tom McDonald,MEL,0.177712,0,0,0
455,Judd McVee,MEL,0.0741375,0,0,0
456,Jake Melksham,MEL,0.0506969,0,0,0
458,Andy Moniz-Wakefield,MEL,0.0174441,0,0,0
461,Harrison Petty,MEL,0.278016,0,0,0
462,Kysaiah Pickett,MEL,0.232225,0,0,0
465,Oliver Sestan,MEL,0.0359785,0,0,0
466,Harry Sharp,MEL,1.13441,0,0,0
467,Charlie Spargo,MEL,0.553305,0,0,0
468,Tom Sparrow,MEL,0.290553,0,0,0
469,Koltyn Tholstrup,MEL,0.0245308,0,0,0
470,Daniel Turner,MEL,0.110116,0,0,0
471,Jacob van Rooyen,MEL,0.287283,0,0,0
472,Will Verrall,MEL,0.0844949,0,0,0
473,Jack Viney,MEL,0.359785,0,0,0
474,Caleb Windsor,MEL,0.550035,0,0,0
475,Taj Woewodin,MEL,1.37972,0,0,0
476,Jackson Archer,NTH,1.03029,0,0,0
477,Miller Bergman,NTH,0.200607,0,0,0
478,Callum Coleman-Jones,NTH,0.10412,0,0,0
479,Charlie Comben,NTH,0.294914,0,0,0
480,Aidan Corr,NTH,0.322716,0,0,0
481,Paul Curtis,NTH,0.580562,0,0,0
483,Jack Darling,NTH,0.638891,0,0,0
485,Kallan Dawson,NTH,0.0430651,0,0,0
486,Wil Dawson,NTH,0.364691,0,0,0
487,Zane Duursma,NTH,0.552215,0,0,0
488,Zac Fisher,NTH,0.113932,0,0,0
489,Eddie Ford,NTH,0.0626898,0,0,0
490,Brayden George,NTH,0.0305272,0,0,0
491,Taylor Goad,NTH,0.151546,0,0,0
492,Josh Goater,NTH,0.122109,0,0,0
493,Robert Hansen Jr,NTH,0.792072,0,0,0
494,Riley Hardeman,NTH,0.179892,0,0,0
495,Cooper Harvey,NTH,0.160813,0,0,0
498,Griffin Logue,NTH,0.583287,0,0,0
500,Luke McDonald,NTH,0.48789,0,0,0
504,Geordie Payne,NTH,0.164629,0,0,0
505,Will Phillips,NTH,0.178802,0,0,0
506,Toby Pink,NTH,0.191885,0,0,0
508,Bailey Scott,NTH,0.299821,0,0,0
511,Dylan Stephens,NTH,0.171715,0,0,0
512,River Stevens,NTH,0.343431,0,0,0
513,Brynn Teakle,NTH,0.0479713,0,0,0
514,Darcy Tucker,NTH,0.601822,0,0,0
515,Luke Urquhart,NTH,0.280741,0,0,0
516,George Wardlaw,NTH,0.12647,0,0,0
519,Cameron Zurhaar,NTH,0.562573,0,0,0
520,Aliir Aliir,PTA,0.800249,0,0,0
521,Tom Anastasopoulos,PTA,0.0506969,0,0,0
522,Rory Atkins,PTA,0.231134,0,0,0
523,Benny Barrett,PTA,1.06627,0,0,0
526,Travis Boak,PTA,0.215871,0,0,0
528,Ryan Burton,PTA,0.140098,0,0,0
529,Zak Butters,PTA,1.01612,0,0,0
530,Darcy Byrne-Jones,PTA,0.383225,0,0,0
531,Lachlan Charleson,PTA,0.117203,0,0,0
533,Willem Drew,PTA,0.226228,0,0,0
537,Mitch Georgiades,PTA,0.369597,0,0,0
539,Hugh Jackson,PTA,0.123744,0,0,0
540,Lachie Jones,PTA,0.440464,0,0,0
541,Ollie Lord,PTA,0.157542,0,0,0
542,Will Lorenz,PTA,0.333619,0,0,0
543,Jack Lukosius,PTA,0.273654,0,0,0
544,Todd Marshall,PTA,0.0387041,0,0,0
545,Jed McEntee,PTA,0.0735923,0,0,0
546,Jackson Mead,PTA,0.476987,0,0,0
550,Esava Ratugolea,PTA,0.110661,0,0,0
552,Willie Rioli,PTA,0.460088,0,0,0
555,Ivan Soldo,PTA,0.116657,0,0,0
557,Dante Visentini,PTA,0.134647,0,0,0
558,Xavier Walsh,PTA,0.0654154,0,0,0
559,Jack Whitlock,PTA,0.220777,0,0,0
560,Dylan Williams,PTA,0.155907,0,0,0
561,Ollie Wines,PTA,0.320536,0,0,0
562,Brandon Zerk-Thatcher,PTA,0.0801339,0,0,0
563,Jasper Alger,RIC,0.158632,0,0,0
565,Noah Balta,RIC,0.163539,0,0,0
566,Sam Banks,RIC,0.310723,0,0,0
567,Jacob Bauer,RIC,0.499338,0,0,0
569,Nathan Broad,RIC,0.318355,0,0,0
570,Tom Brown,RIC,1.03901,0,0,0
571,Seth Campbell,RIC,0.388131,0,0,0
572,Judson Clarke,RIC,0.0844949,0,0,0
573,Mate Colina,RIC,0.113387,0,0,0
574,Thomson Dow,RIC,0.396854,0,0,0
575,Jonty Faull,RIC,0.110661,0,0,0
576,Liam Fawcett,RIC,0.153181,0,0,0
577,Josh Gibcus,RIC,0.921812,0,0,0
578,Campbell Gray,RIC,0.180438,0,0,0
579,Steely Green,RIC,0.294369,0,0,0
580,Oliver Hayes-Brown,RIC,0.093217,0,0,0
581,Jacob Hopper,RIC,0.315084,0,0,0
582,Taj Hotton,RIC,0.373958,0,0,0
583,Jacob Koschitzke,RIC,0.0795888,0,0,0
585,Mykelti Lefau,RIC,0.0675959,0,0,0
587,Rhyan Mansell,RIC,0.233315,0,0,0
588,Kane McAuliffe,RIC,0.115022,0,0,0
590,Ben Miller,RIC,0.460634,0,0,0
592,Dion Prestia,RIC,0.071957,0,0,0
593,Hugo Ralphsmith,RIC,0.172806,0,0,0
594,Maurice Rioli,RIC,0.123744,0,0,0
596,Samson Ryan,RIC,0.943072,0,0,0
599,Josh Smillie,RIC,3.10669,0,0,0
601,Tyler Sonsie,RIC,0.219142,0,0,0
602,Tim Taranto,RIC,0.6378,0,0,0
604,James Trezise,RIC,0.841678,0,0,0
605,Nick Vlastuin,RIC,0.576201,0,0,0
606,Tylar Young,RIC,0.0528775,0,0,0
608,James Barrat,STK,0.245308,0,0,0
610,Dan Butler,STK,0.285102,0,0,0
611,Ryan Byrnes,STK,0.207149,0,0,0
612,Anthony Caminiti,STK,0.221867,0,0,0
613,Jack Carroll,STK,0.411572,0,0,0
614,Hunter Clark,STK,0.12756,0,0,0
616,Zaine Cordy,STK,0.201152,0,0,0
618,Paddy Dow,STK,0.0888559,0,0,0
622,Max Heath,STK,0.927263,0,0,0
623,Liam Henry,STK,0.0419749,0,0,0
624,Jack Higgins,STK,0.432287,0,0,0
625,Bradley Hill,STK,0.901643,0,0,0
626,Dougal Howard,STK,0.0408846,0,0,0
627,Zak Jones,STK,0.394673,0,0,0
629,Max King,STK,0.165719,0,0,0
632,Angus McLennan,STK,0.210965,0,0,0
634,Mitch Owens,STK,0.171715,0,0,0
635,Mattaes Phillipou,STK,0.80679,0,0,0
636,Patrick Said,STK,0.258936,0,0,0
637,Arie Schoenmaker,STK,0.552215,0,0,0
638,Cooper Sharman,STK,0.0708667,0,0,0
640,Jack Steele,STK,0.742465,0,0,0
641,Liam Stocker,STK,0.242037,0,0,0
642,Alixzander Tauru,STK,0.534226,0,0,0
645,Jimmy Webster,STK,0.354879,0,0,0
648,Marcus Windhager,STK,0.38377,0,0,0
649,Mason Wood,STK,0.384861,0,0,0
650,Taylor Adams,SYD,0.241492,0,0,0
651,Joel Amartey,SYD,1.00576,0,0,0
652,Riak Andrew,SYD,0.153726,0,0,0
655,Ned Bowman,SYD,0.100849,0,0,0
656,Jack Buller,SYD,0.0452457,0,0,0
658,Caiden Cleary,SYD,0.251304,0,0,0
659,Harry Cunningham,SYD,0.133556,0,0,0
661,William Edwards,SYD,0.0523323,0,0,0
662,Oliver Florent,SYD,0.330348,0,0,0
663,Robbie Fox,SYD,0.203333,0,0,0
664,Aaron Francis,SYD,0.172261,0,0,0
665,William Green,SYD,0.141188,0,0,0
666,Brodie Grundy,SYD,0.74083,0,0,0
667,Errol Gulden,SYD,0.492251,0,0,0
670,Will Hayward,SYD,0.373958,0,0,0
672,James Jordon,SYD,0.734833,0,0,0
673,Indhi Kirk,SYD,0.140098,0,0,0
674,Peter Ladhams,SYD,0.704306,0,0,0
675,Blake Leidler,SYD,0.726656,0,0,0
676,Jake Lloyd,SYD,0.867845,0,0,0
678,Logan McDonald,SYD,0.055058,0,0,0
679,Justin McInerney,SYD,0.0774082,0,0,0
680,Hayden McLean,SYD,0.0926718,0,0,0
681,Lewis Melican,SYD,0.745736,0,0,0
682,Callum Mills,SYD,1.85943,0,0,0
683,Caleb Mitchell,SYD,0.366326,0,0,0
684,Tom Papley,SYD,0.546219,0,0,0
686,Dane Rampe,SYD,1.7624,0,0,0
688,James Rowbottom,SYD,0.23277,0,0,0
690,Patrick Snell,SYD,0.076318,0,0,0
694,Oskar Baker,WBD,0.172261,0,0,0
695,Marcus Bontempelli,WBD,2.13963,0,0,0
696,Lachlan Bramble,WBD,0.261662,0,0,0
699,Nick Coffield,WBD,0.216416,0,0,0
700,Jordan Croft,WBD,0.165719,0,0,0
705,Taylor Duryea,WBD,0.51133,0,0,0
708,Harvey Gallagher,WBD,0.562027,0,0,0
709,Riley Garcia,WBD,0.0681411,0,0,0
710,Ryan Gardner,WBD,0.541858,0,0,0
711,James Harmes,WBD,0.185889,0,0,0
712,Cooper Hynes,WBD,0.352153,0,0,0
713,Lachie Jaques,WBD,0.147185,0,0,0
714,Jason Johannisen,WBD,0.0348882,0,0,0
715,Arthur Jones,WBD,0.388677,0,0,0
716,Liam Jones,WBD,0.119383,0,0,0
717,Luke Kennedy,WBD,0.387041,0,0,0
719,Buku Khamis,WBD,0.663966,0,0,0
721,Rory Lobb,WBD,0.967603,0,0,0
722,Lachlan McNeil,WBD,0.195156,0,0,0
723,Aaron Naughton,WBD,0.626898,0,0,0
725,Caleb Poulter,WBD,0.168445,0,0,0
728,Anthony Scott,WBD,0.185344,0,0,0
730,Adam Treloar,WBD,0.164629,0,0,0
731,Jamarra Ugle-Hagan,WBD,0.137372,0,0,0
733,Cody Weightman,WBD,0.144459,0,0,0
734,Rhylee West,WBD,0.112842,0,0,0
735,Bailey Williams,WBD,0.188069,0,0,0
737,Oscar Allen,WCE,0.583287,0,0,0
739,Harry Barnett,WCE,0.475352,0,0,0
740,Rhett Bazzo,WCE,0.116112,0,0,0
741,Tyler Brockman,WCE,0.109571,0,0,0
743,Campbell Chesser,WCE,0.150455,0,0,0
744,Tom Cole,WCE,0.180438,0,0,0
745,Jamie Cripps,WCE,0.193521,0,0,0
748,Liam Duggan,WCE,0.320536,0,0,0
749,Harry Edwards,WCE,0.137372,0,0,0
751,Reuben Ginbey,WCE,0.608363,0,0,0
753,Lucca Grego,WCE,0.158087,0,0,0
757,Brady Hough,WCE,0.381045,0,0,0
758,Jayden Hunt,WCE,0.373413,0,0,0
759,Jack Hutchinson,WCE,0.366871,0,0,0
760,Callum Jamieson,WCE,0.0348882,0,0,0
761,Harvey Johnston,WCE,0.726656,0,0,0
762,Tim Kelly,WCE,0.251849,0,0,0
764,Noah Long,WCE,0.115567,0,0,0
766,Jeremy McGovern,WCE,1.05373,0,0,0
767,Matthew Owies,WCE,0.82587,0,0,0
768,Jack Petruccelle,WCE,0.0703216,0,0,0
769,Loch Rawlinson,WCE,0.0779534,0,0,0
771,Harley Reid,WCE,3.9391,0,0,0
772,Liam Ryan,WCE,0.14991,0,0,0
773,Jobe Shanahan,WCE,0.418659,0,0,0
774,Dom Sheed,WCE,0.10739,0,0,0
775,Jake Waterman,WCE,0.541313,0,0,0
776,Bailey J. Williams,WCE,0.941437,0,0,0
777,Jack Williams,WCE,0.0834047,0,0,0
778,Elliot Yeo,WCE,0.0490616,0,0,0
786,Francis Evans,CAR,0.129741,0,0,0
788,Lachlan McAndrew,ADE,0.192975,0,0,0
790,Jai Culley,MEL,0.316175,0,0,0
