Season,Round,player_id,Player,squad_id,Team,Position,af_cost,sc_cost,minutes_played,SC,AF,matchId,TOG,CBA,KI,CBA_PERC,KI_PERC,TeamCBA,TeamKI,team.name,venue.name,result,sc_OwnershipTotal,sc_OwnershipTop1000,sc_OwnershipTop100,sc_OwnershipTop10,af_OwnershipTotal,af_OwnershipTop1000,af_OwnershipTop100,af_OwnershipTop10,af_magic_number,af_be,sc_magic_number,sc_be,next_opp,af_priced_at,sc_priced_at,Opposition,home_status
2025,9,CD_I1009420,Caleb Serong,60,FRE,MID,886000,537600,96,104,91,CD_M20250140901,78,26,0,84,0,31,7,Fremantle,Optus Stadium,L,25.3501,12,9,10,9.79,4.2,3,10,9839.29110484604,113,5018.28400306678,137,GWS GIANTS,90.0471375995399,107.128253337488,Collingwood,home
2025,9,CD_I293535,Lachie Neale,20,BRL,MID,945000,582700,99,81,63,CD_M20250140909,80,17,0,71,0,24,11,Brisbane Lions,Ninja Stadium,D,28.5744,42.3,40,60,6.76,4.2,4,10,9839.29110484604,117,5018.28400306678,143,Melbourne,96.0435045502993,116.11538917365,North Melbourne,away
2025,9,CD_I1024272,Colby McKercher,100,NTH,DEF/MID,579000,287600,106,41,44,CD_M20250140909,85,0,0,0,0,24,11,North Melbourne,Ninja Stadium,D,2.16707,0,0,0,2.7,0,0,0,9839.29110484604,77,5018.28400306678,80,Richmond,58.8457027879611,57.3104271946828,Brisbane Lions,home
2025,9,CD_I998172,Tim Taranto,120,RIC,MID,956000,528700,110,108,94,CD_M20250140907,86,23,0,88,0,26,13,Richmond,MCG,W,0.981194,0.4,0,0,3.59,6.7,8,0,9839.29110484604,96,5018.28400306678,111,North Melbourne,97.1614712699324,105.354738726804,West Coast Eagles,home
2025,9,CD_I297523,Reilly O'Brien,10,ADE,RUC,845000,461100,117,100,121,CD_M20250140906,92,25,0,89,0,28,12,Adelaide Crows,Adelaide Oval,W,0.883602,0,0,0,1.36,0,0,0,9839.29110484604,63,5018.28400306678,87,Collingwood,85.8801707354528,91.8839985377894,Port Adelaide,away
2025,9,CD_I293957,Brodie Grundy,160,SYD,RUC,855000,504600,101,121,115,CD_M20250140904,84,18,0,78,0,23,4,Sydney Swans,Marvel Stadium,L,0.94163,0,0,0,4.11,0,0,0,9839.29110484604,90,5018.28400306678,127,Carlton,86.8965041169374,100.552300286638,Essendon,away
2025,9,CD_I1006121,Zak Butters,110,PTA,MID,1077000,691600,105,117,95,CD_M20250140906,83,23,0,82,0,28,10,Port Adelaide,Adelaide Oval,L,5.63923,2.8,4,0,4.58,2.7,2,0,9839.29110484604,116,5018.28400306678,187,Geelong Cats,109.459105185897,137.816034241456,Adelaide Crows,home
2025,9,CD_I297373,Marcus Bontempelli,140,WBD,MID,1081000,674900,105,99,104,CD_M20250140905,83,19,0,59,0,32,16,Western Bulldogs,TIO Stadium,L,13.9915,4.7,4,0,8,4.2,2,0,9839.29110484604,115,5018.28400306678,163,Essendon,109.865638538491,134.488203455116,Gold Coast SUNS,away
2025,9,CD_I291856,Tom Mitchell,40,COL,MID,829000,395200,,,,,,,,,,,,,,,0.130826,0,0,0,0.08,0,0,0,9839.29110484604,84,5018.28400306678,80,,84.2540373250774,78.7520195665461,,
2025,9,CD_I1005054,Josh Daicos,40,COL,MID/DEF,928000,498000,108,90,70,CD_M20250140901,87,1,2,3,18,31,11,Collingwood,Optus Stadium,W,4.51877,1.7,2,0,8.34,7.9,9,10,9839.29110484604,100,5018.28400306678,95,Adelaide Crows,94.3157378017754,99.2371096764674,Fremantle,away
2025,9,CD_I994389,Jack Sinclair,130,STK,DEF/MID,934000,529300,106,124,95,CD_M20250140902,86,3,4,12,36,24,11,St Kilda,MCG,L,22.3944,24.4,31,10,15.02,14.1,19,20,9839.29110484604,119,5018.28400306678,109,West Coast Eagles,94.9255378306662,105.474301509547,Carlton,home
2025,9,CD_I1002267,Luke Davies-Uniacke,100,NTH,MID,876000,501400,103,97,98,CD_M20250140909,83,21,0,88,0,24,11,North Melbourne,Ninja Stadium,D,4.59684,2,0,0,1.7,0.1,1,0,9839.29110484604,90,5018.28400306678,102,Richmond,89.0308042180552,99.9146321120096,Brisbane Lions,home
2025,9,CD_I298174,Toby Nankervis,120,RIC,RUC,870000,503100,103,84,93,CD_M20250140907,80,19,0,73,0,26,13,Richmond,MCG,W,2.22193,0.2,0,0,2.44,0.1,0,0,9839.29110484604,91,5018.28400306678,145,North Melbourne,88.4210041891644,100.253393329781,West Coast Eagles,home
2025,9,CD_I1004592,Tim English,140,WBD,RUC,1086000,557500,106,88,92,CD_M20250140905,84,26,0,81,0,32,16,Western Bulldogs,TIO Stadium,L,5.37019,0.1,0,0,7.94,4.7,4,0,9839.29110484604,101,5018.28400306678,79,Essendon,110.373805229233,111.093752298455,Gold Coast SUNS,away
2025,9,CD_I1009260,Sam Flanders,1000,GCS,DEF/MID,802000,445700,99,66,51,CD_M20250140905,78,0,0,0,0,32,11,Gold Coast SUNS,TIO Stadium,W,2.07211,0.2,1,0,3.27,0,0,0,9839.29110484604,118,5018.28400306678,108,Hawthorn,81.5099371950688,88.8152204473927,Western Bulldogs,home
2025,9,CD_I1005521,Oscar McInerney,20,BRL,RUC,757000,436500,92,53,50,CD_M20250140909,75,14,0,58,0,24,11,Brisbane Lions,Ninja Stadium,D,1.15633,0,0,0,1.67,0,0,0,9839.29110484604,103,5018.28400306678,144,Melbourne,76.9364369783879,86.9819244453374,North Melbourne,away
2025,9,CD_I293222,Rory Laird,10,ADE,MID/DEF,881000,490100,110,91,64,CD_M20250140906,86,0,0,0,0,28,12,Adelaide Crows,Adelaide Oval,W,1.11202,0.5,0,0,1.25,0.6,0,0,9839.29110484604,103,5018.28400306678,107,Collingwood,89.5389709087975,97.6628663703548,Port Adelaide,away
2025,9,CD_I291975,Jarrod Witts,1000,GCS,RUC,866000,500400,112,77,76,CD_M20250140905,89,27,0,84,0,32,11,Gold Coast SUNS,TIO Stadium,W,2.24514,0.1,0,0,1.52,0,0,0,9839.29110484604,108,5018.28400306678,168,Hawthorn,88.0144708365705,99.7153608074384,Western Bulldogs,home
2025,9,CD_I294036,George Hewett,30,CAR,MID,1032000,603700,102,100,80,CD_M20250140902,83,20,0,83,0,24,8,Carlton,MCG,W,6.02168,1.8,5,10,6.53,2.6,0,0,9839.29110484604,138,5018.28400306678,158,Sydney Swans,104.885604969216,120.300086569645,St Kilda,away
2025,9,CD_I1000980,Lloyd Meek,80,HAW,RUC,922000,545700,98,43,44,CD_M20250140903,82,19,0,79,0,24,13,Hawthorn,MCG,W,7.30567,0.3,0,0,8.25,0.4,1,0,9839.29110484604,130,5018.28400306678,210,Gold Coast SUNS,93.7059377728846,108.742350904515,Melbourne,away
2025,9,CD_I1000978,Hugh McCluggage,20,BRL,MID,1004000,589700,98,120,117,CD_M20250140909,79,16,0,67,0,24,11,Brisbane Lions,Ninja Stadium,D,5.86395,1.5,0,0,2.25,1.2,0,0,9839.29110484604,100,5018.28400306678,106,Melbourne,102.039871501059,117.510288305648,North Melbourne,away
2025,9,CD_I298539,Isaac Heeney,160,SYD,MID,869000,515200,107,90,82,CD_M20250140904,89,15,0,65,0,23,4,Sydney Swans,Marvel Stadium,L,5.81806,0.6,0,0,8.47,1.7,1,0,9839.29110484604,102,5018.28400306678,135,Carlton,88.3193708510159,102.664576115092,Essendon,away
2025,9,CD_I992049,Jayden Short,120,RIC,DEF,872000,434500,,,,CD_M20250140907,0,0,0,0,0,26,13,Richmond,MCG,W,12.276,4.2,2,0,34.64,81.1,71,80,9839.29110484604,100,5018.28400306678,114,North Melbourne,88.6242708654613,86.583381836195,West Coast Eagles,home
2025,9,CD_I298272,Touk Miller,1000,GCS,MID,930000,551300,104,102,90,CD_M20250140905,82,21,0,66,0,32,11,Gold Coast SUNS,TIO Stadium,W,2.50626,0.8,1,0,0.99,0.2,0,0,9839.29110484604,100,5018.28400306678,112,Hawthorn,94.5190044780723,109.858270210113,Western Bulldogs,home
2025,9,CD_I993817,Darcy Parish,50,ESS,MID,940000,481400,,,,,,,,,,,,,,,0.138739,0,0,0,0.11,0,0,0,9839.29110484604,96,5018.28400306678,98,,95.535337859557,95.9292060205852,,
2025,9,CD_I1006126,James Rowbottom,160,SYD,MID,860000,463400,88,97,84,CD_M20250140904,73,11,0,48,0,23,4,Sydney Swans,Marvel Stadium,L,0.245826,0,0,0,2.01,0,0,0,9839.29110484604,90,5018.28400306678,93,Carlton,87.4046708076798,92.3423225383032,Essendon,away
2025,9,CD_I1001026,Jordan Ridley,50,ESS,DEF,687000,463500,,,,,,,,,,,,,,,0.286445,0,0,0,0.4,0,0,0,9839.29110484604,100,5018.28400306678,147,,69.8221033079953,92.3622496687604,,
2025,9,CD_I992330,Jordon Sweet,110,PTA,RUC,795000,401300,,,,,,,,,,,,,,,1.21752,0,0,0,1.82,0,0,0,9839.29110484604,85,5018.28400306678,115,,80.7985038280295,79.9675745244305,,
2025,9,CD_I1006103,Jye Caldwell,50,ESS,MID,1022000,500300,82,61,72,CD_M20250140904,68,13,0,57,0,23,15,Essendon,Marvel Stadium,W,0.539129,0.1,0,0,0.81,0.2,1,0,9839.29110484604,126,5018.28400306678,154,Western Bulldogs,103.869271587731,99.6954336769813,Sydney Swans,home
2025,9,CD_I294318,Ollie Wines,110,PTA,MID,802000,447900,96,101,97,CD_M20250140906,76,15,0,54,0,28,10,Port Adelaide,Adelaide Oval,L,0.302799,0,0,0,0.4,0,0,0,9839.29110484604,80,5018.28400306678,79,Geelong Cats,81.5099371950688,89.2536173174493,Adelaide Crows,home
2025,9,CD_I1012014,Chad Warner,160,SYD,MID/FWD,869000,517100,112,93,86,CD_M20250140904,93,17,0,74,0,23,4,Sydney Swans,Marvel Stadium,L,23.4331,45.1,50,40,11.42,15.5,19,0,9839.29110484604,85,5018.28400306678,76,Carlton,88.3193708510159,103.043191593778,Essendon,away
2025,9,CD_I291800,Tom Stewart,70,GEE,DEF,729000,436700,,,,,,,,,,,,,,,2.85654,0.2,0,0,2.62,0.1,0,0,9839.29110484604,106,5018.28400306678,130,,74.0907035102309,87.0217787062517,,
2025,9,CD_I291902,Jack Viney,90,MEL,MID,837000,436700,,,,,,,,,,,,,,,0.408303,0,0,0,0.42,0,0,0,9839.29110484604,54,5018.28400306678,71,,85.0671040302651,87.0217787062517,,
2025,9,CD_I1006152,Jordan Clark,60,FRE,DEF,902000,519900,111,146,134,CD_M20250140901,90,1,2,3,29,31,7,Fremantle,Optus Stadium,L,9.75286,36.1,44,40,4.02,3.8,4,0,9839.29110484604,74,5018.28400306678,107,GWS GIANTS,91.6732710099153,103.601151246577,Collingwood,home
2025,9,CD_I994295,Dan Houston,40,COL,DEF,760000,457300,106,64,52,CD_M20250140901,86,0,2,0,18,31,11,Collingwood,Optus Stadium,W,6.99602,0.1,0,0,3.36,0,0,0,9839.29110484604,105,5018.28400306678,130,Adelaide Crows,77.2413369928333,91.1267675804188,Fremantle,away
2025,9,CD_I298210,Christian Petracca,90,MEL,MID/FWD,986000,544800,106,99,92,CD_M20250140903,88,17,0,71,0,24,13,Melbourne,MCG,L,30.6903,79.6,90,100,30.83,86.4,86,90,9839.29110484604,89,5018.28400306678,98,Brisbane Lions,100.210471414386,108.563006730401,Hawthorn,home
2025,9,CD_I1001299,Connor Rozee,110,PTA,MID,1042000,535600,112,134,122,CD_M20250140906,88,0,3,0,30,28,10,Port Adelaide,Adelaide Oval,L,28.7073,65.4,76,90,37.59,92.2,95,90,9839.29110484604,105,5018.28400306678,108,Geelong Cats,105.9019383507,106.729710728345,Adelaide Crows,home
2025,9,CD_I996708,Bailey Dale,140,WBD,DEF,882000,494300,112,127,105,CD_M20250140905,89,0,10,0,62,32,16,Western Bulldogs,TIO Stadium,L,15.2259,20.1,23,10,2.88,1.9,2,0,9839.29110484604,76,5018.28400306678,44,Essendon,89.640604246946,98.4998058495539,Gold Coast SUNS,away
2025,9,CD_I1023517,Will Ashcroft,20,BRL,MID,924000,504800,102,94,100,CD_M20250140909,82,12,0,50,0,24,11,Brisbane Lions,Ninja Stadium,D,19.5906,24.2,29,40,19.79,28.1,27,20,9839.29110484604,79,5018.28400306678,78,Melbourne,93.9092044491815,100.592154547552,North Melbourne,away
2025,9,CD_I996701,Clayton Oliver,90,MEL,MID,879000,457600,95,64,41,CD_M20250140903,79,20,0,83,0,24,13,Melbourne,MCG,L,21.083,5.5,6,0,20.92,11.4,6,0,9839.29110484604,130,5018.28400306678,112,Brisbane Lions,89.3357042325006,91.1865489717902,Hawthorn,home
2025,9,CD_I1009256,Hayden Young,60,FRE,MID,858000,489600,,,,,,,,,,,,,,,0.176193,0,0,0,0.51,0,0,0,9839.29110484604,132,5018.28400306678,141,,87.2014041313828,97.5632307180692,,
2025,9,CD_I296347,Josh Kelly,1010,GWS,MID,907000,501600,,,,,,,,,,,,,,,0.479519,0,0,0,1.88,0,0,0,9839.29110484604,115,5018.28400306678,141,,92.1814377006576,99.9544863729238,,
2025,9,CD_I1006136,Lachlan Sholl,10,ADE,MID,656000,325000,,,,,,,,,,,,,,,0.0796561,0,0,0,0.09,0,0,0,9839.29110484604,122,5018.28400306678,131,,66.6714698253929,64.7631739856464,,
2025,9,CD_I292128,Elliot Yeo,150,WCE,MID,933000,564700,,,,,,,,,,,,,,,0.0458945,0,0,0,0.16,0,0,0,9839.29110484604,95,5018.28400306678,115,,94.8239044925177,112.528505691368,,
2025,9,CD_I997078,Mason Redman,50,ESS,DEF,785000,460700,98,121,108,CD_M20250140904,81,0,8,0,53,23,15,Essendon,Marvel Stadium,W,0.451033,0,0,0,0.59,0,0,0,9839.29110484604,63,5018.28400306678,49,Western Bulldogs,79.7821704465449,91.8042900159609,Sydney Swans,home
2025,9,CD_I295898,Tim Kelly,150,WCE,MID,665000,389900,102,66,52,CD_M20250140907,79,0,0,0,0,26,15,West Coast Eagles,MCG,L,0.160367,0,0,0,0.41,0,0,0,9839.29110484604,93,5018.28400306678,123,St Kilda,67.5861698687291,77.6958816523186,Richmond,away
2025,9,CD_I1015889,Max Holmes,70,GEE,DEF/MID,902000,498700,107,134,118,CD_M20250140908,84,24,2,71,22,34,9,Geelong Cats,GMHBA Stadium,L,31.251,29.3,36,40,19.86,22.5,25,20,9839.29110484604,93,5018.28400306678,70,Port Adelaide,91.6732710099153,99.3765995896673,GWS GIANTS,home
2025,9,CD_I298268,Liam Duggan,150,WCE,DEF,712000,382700,109,51,70,CD_M20250140907,85,0,4,0,27,26,15,West Coast Eagles,MCG,L,0.291721,0,0,0,0.79,0,0,0,9839.29110484604,79,5018.28400306678,92,St Kilda,72.362936761707,76.2611282594058,Richmond,away
2025,9,CD_I999827,Zac Fisher,100,NTH,DEF,767000,458000,,,,,,,,,,,,,,,0.11078,0,0,0,0.23,0,0,0,9839.29110484604,126,5018.28400306678,144,,77.9527703598725,91.2662574936187,,
2025,9,CD_I1005144,Massimo D'Ambrosio,80,HAW,MID,761000,404800,100,96,89,CD_M20250140903,83,0,0,0,0,24,13,Hawthorn,MCG,W,1.76087,0,0,0,4.16,0,0,0,9839.29110484604,46,5018.28400306678,26,Gold Coast SUNS,77.3429703309818,80.6650240904298,Melbourne,away
2025,9,CD_I1008436,Kieren Briggs,1010,GWS,RUC,674000,360100,92,54,63,CD_M20250140908,72,27,0,79,0,34,17,GWS GIANTS,GMHBA Stadium,W,0.612982,0,0,0,3.04,0.4,0,0,9839.29110484604,85,5018.28400306678,78,Fremantle,68.5008699120653,71.7575967760962,Geelong Cats,away
2025,9,CD_I290799,Tom Liberatore,140,WBD,MID,979000,562900,108,132,140,CD_M20250140905,86,24,0,75,0,32,16,Western Bulldogs,TIO Stadium,L,9.20423,6,9,10,8.33,6.1,8,0,9839.29110484604,95,5018.28400306678,132,Essendon,99.4990380473471,112.16981734314,Gold Coast SUNS,away
2025,9,CD_I998215,Will Setterfield,50,ESS,MID,936000,455100,94,115,125,CD_M20250140904,78,19,0,83,0,23,15,Essendon,Marvel Stadium,W,0.4964,0,0,0,2.12,0.6,0,0,9839.29110484604,71,5018.28400306678,40,Western Bulldogs,95.1288045069631,90.6883707103621,Sydney Swans,home
2025,9,CD_I295518,Sam Docherty,30,CAR,MID,767000,390100,,,,,,,,,,,,,,,0.27273,0,0,0,1.22,0,0,0,9839.29110484604,88,5018.28400306678,126,,77.9527703598725,77.7357359132328,,
2025,9,CD_I294674,Nick Vlastuin,120,RIC,DEF,818000,489300,113,82,59,CD_M20250140907,88,0,3,0,23,26,13,Richmond,MCG,W,1.0619,0,0,0,1.11,0,0,0,9839.29110484604,99,5018.28400306678,122,North Melbourne,83.1360706054442,97.5034493266978,West Coast Eagles,home
2025,9,CD_I998129,Will Brodie,60,FRE,MID,481000,191800,,,,,,,,,,,,,,,0.328647,0,0,0,0.25,0,0,0,9839.29110484604,49,5018.28400306678,39,,48.8856356494116,38.22023621676,,
2025,9,CD_I297354,Karl Amon,80,HAW,DEF,865000,529400,100,92,78,CD_M20250140903,83,0,5,0,38,24,13,Hawthorn,MCG,W,2.9726,0.5,0,0,3.49,0.8,1,0,9839.29110484604,101,5018.28400306678,132,Gold Coast SUNS,87.9128374984221,105.494228640004,Melbourne,away
2025,9,CD_I993903,Jacob Hopper,120,RIC,MID,834000,489800,99,98,64,CD_M20250140907,77,22,0,85,0,26,13,Richmond,MCG,W,0.578166,0,0,0,0.59,0,0,0,9839.29110484604,102,5018.28400306678,96,North Melbourne,84.7622040158197,97.6030849789834,West Coast Eagles,home
2025,9,CD_I295342,Jake Lloyd,160,SYD,DEF/MID,819000,395800,103,77,68,CD_M20250140904,86,0,0,0,0,23,4,Sydney Swans,Marvel Stadium,L,0.784428,0,0,0,4.41,0,0,0,9839.29110484604,102,5018.28400306678,91,Carlton,83.2377039435927,78.8715823492888,Essendon,away
2025,9,CD_I1006314,Dylan Moore,80,HAW,FWD,695000,395600,109,81,69,CD_M20250140903,90,10,0,42,0,24,13,Hawthorn,MCG,W,5.76372,0.5,0,0,17.24,1.1,0,0,9839.29110484604,88,5018.28400306678,116,Gold Coast SUNS,70.6351700131831,78.8317280883746,Melbourne,away
2025,9,CD_I297566,James Sicily,80,HAW,DEF,866000,479600,114,121,95,CD_M20250140903,95,0,4,0,31,24,13,Hawthorn,MCG,W,6.90581,0.5,0,0,10.5,1.2,2,0,9839.29110484604,78,5018.28400306678,55,Gold Coast SUNS,88.0144708365705,95.570517672357,Melbourne,away
2025,9,CD_I990291,Darcy Cameron,40,COL,RUC,1055000,571500,101,113,113,CD_M20250140901,82,23,0,74,0,31,11,Collingwood,Optus Stadium,W,7.47395,0,0,0,7.77,2.1,1,0,9839.29110484604,91,5018.28400306678,101,Adelaide Crows,107.22317174663,113.883550562452,Fremantle,away
2025,9,CD_I998145,Sean Darcy,60,FRE,RUC,675000,447500,48,54,40,CD_M20250140901,39,12,0,39,0,31,7,Fremantle,Optus Stadium,L,0.21734,0,0,0,0.95,0,0,0,9839.29110484604,89,5018.28400306678,142,GWS GIANTS,68.6025032502138,89.1739087956209,Collingwood,home
2025,9,CD_I1012210,Matt Roberts,160,SYD,DEF,911000,489500,104,72,94,CD_M20250140904,86,0,1,0,25,23,4,Sydney Swans,Marvel Stadium,L,33.7831,67.7,79,90,41.79,89,88,90,9839.29110484604,86,5018.28400306678,139,Carlton,92.5879710532515,97.5433035876121,Essendon,away
2025,9,CD_I1002222,James Worpel,80,HAW,MID,800000,485900,91,122,113,CD_M20250140903,76,18,0,75,0,24,13,Hawthorn,MCG,W,0.359244,0,0,0,2.43,1.9,1,0,9839.29110484604,68,5018.28400306678,98,Gold Coast SUNS,81.3066705187719,96.8259268911557,Melbourne,away
