Season,Round,player_id,Player,squad_id,Team,Position,af_cost,sc_cost,minutes_played,SC,AF,matchId,TOG,CBA,KI,CBA_PERC,KI_PERC,TeamCBA,TeamKI,team.name,Opposition,home_status,venue.name,result,sc_OwnershipTotal,sc_OwnershipTop1000,sc_OwnershipTop100,sc_OwnershipTop10,af_OwnershipTotal,af_OwnershipTop1000,af_OwnershipTop100,af_OwnershipTop10,af_magic_number,af_be,sc_magic_number,sc_be,next_opp,af_priced_at,sc_priced_at
2025,21,CD_I1009199,Noah Anderson,1000,GCS,MID,1019000,602400,100,147,123,CD_M20250142107,85,19,0,90,0,21,11,Gold Coast Suns,Richmond,home,People First Stadium,W,16.8915,37.8,47,30,10.48,37.6,50,70,9734.23723848749,99,4956.34339813244,90,Carlton,104.682059316476,121.541215289277
2025,21,CD_I290528,Max Gawn,90,MEL,RUC,1048000,608500,112,131,113,CD_M20250142104,85,27,0,82,0,33,8,Melbourne,West Coast Eagles,home,Marvel Stadium,W,46.8852,90.1,87,70,35.5,53.6,58,80,9734.23723848749,100,4956.34339813244,91,Western Bulldogs,107.661234704286,122.771961327233
2025,21,CD_I1023518,Harry Sheezel,100,NTH,DEF/MID,1026000,525300,104,131,117,CD_M20250142103,85,16,1,70,8,23,12,North Melbourne,St Kilda,away,Marvel Stadium,L,55.8009,82.6,82,60,60.67,82.9,88,90,9734.23723848749,93,4956.34339813244,88,GWS Giants,105.401170616982,105.985392416097
2025,21,CD_I261224,Dayne Zorko,20,BRL,DEF,931000,483900,99,101,80,CD_M20250142106,78,0,3,0,60,28,5,Brisbane Lions,Collingwood,away,MCG,W,27.1919,31.8,32,20,20.65,9.3,5,0,9734.23723848749,128,4956.34339813244,127,Sydney Swans,95.6418029672615,97.6324602896432
2025,21,CD_I990704,Patrick Cripps,30,CAR,MID,858000,488600,110,125,134,CD_M20250142108,83,25,0,89,0,28,4,Carlton,Fremantle,away,Optus Stadium,L,10.4956,2.4,2,0,5.92,0,0,0,9734.23723848749,58,4956.34339813244,96,Gold Coast Suns,88.1424994048446,98.5807400238058
2025,21,CD_I296205,Jack Steele,130,STK,MID,951000,460800,34,36,25,CD_M20250142103,29,7,0,30,0,23,9,St Kilda,North Melbourne,home,Marvel Stadium,W,1.30915,0.8,0,0,5.1,6.4,3,0,9734.23723848749,171,4956.34339813244,199,Richmond,97.6964066829921,92.9717662770564
2025,21,CD_I992016,Zach Merrett,50,ESS,MID,988000,507000,111,88,76,CD_M20250142109,91,19,0,95,0,20,14,Essendon,Sydney Swans,away,SCG,L,23.4321,31.7,17,10,19.69,44.2,42,30,9734.23723848749,115,4956.34339813244,127,Geelong Cats,101.497423557094,102.29315430223
2025,21,CD_I291790,Adam Treloar,140,WBD,MID,916000,516700,,,,,,,,,,,,,,,,,0.162624,0,0,0,0.79,0,0,0,9734.23723848749,156,4956.34339813244,185,Melbourne,94.1008501804635,104.250242264225
2025,21,CD_I1012013,Nic Martin,50,ESS,DEF/FWD,941000,469400,,,,,,,,,,,,,,,,,4.9037,0.4,0,0,6.26,0,0,0,9734.23723848749,177,4956.34339813244,201,Geelong Cats,96.6691048251268,94.7069164289285
2025,21,CD_I993834,Josh Dunkley,20,BRL,MID,1071000,578000,97,135,113,CD_M20250142106,76,21,0,75,0,28,5,Brisbane Lions,Collingwood,away,MCG,W,17.7694,33.6,29,30,16.18,37.7,43,40,9734.23723848749,92,4956.34339813244,127,Sydney Swans,110.024028977376,116.618231137453
2025,21,CD_I1015507,Nasiah Wanganeen-Milera,130,STK,DEF,1195000,646600,106,108,108,CD_M20250142103,87,19,1,83,11,23,9,St Kilda,North Melbourne,home,Marvel Stadium,W,32.2745,69.5,73,90,37.62,97,99,100,9734.23723848749,119,4956.34339813244,121,Richmond,122.762572014906,130.459080023317
2025,21,CD_I297401,Matt Crouch,10,ADE,MID,870000,460600,,,,,,,,,,,,,,,,,0.142232,0,0,0,0.23,0,0,0,9734.23723848749,131,4956.34339813244,104,West Coast Eagles,89.375261634283,92.931413947943
2025,21,CD_I1020895,Jai Newcombe,80,HAW,MID,700000,413200,106,81,75,CD_M20250142101,80,23,0,72,0,32,11,Hawthorn,Adelaide,away,Adelaide Oval,L,4.5912,0.8,1,0,6.49,0.1,0,0,9734.23723848749,104,4956.34339813244,111,Collingwood,71.9111300505726,83.3679119480896
2025,21,CD_I992242,Jordan Dawson,10,ADE,MID,1051000,581200,121,149,125,CD_M20250142101,91,24,0,75,0,32,9,Adelaide,Hawthorn,home,Adelaide Oval,W,23.3444,61.1,64,70,44.29,95.7,98,100,9734.23723848749,99,4956.34339813244,94,West Coast Eagles,107.969425261645,117.263868403266
2025,21,CD_I1009208,Matt Rowell,1000,GCS,MID,1144000,679200,94,134,106,CD_M20250142107,80,16,0,76,0,21,11,Gold Coast Suns,Richmond,home,People First Stadium,W,17.9478,34,38,30,7.71,15.9,17,20,9734.23723848749,106,4956.34339813244,134,Carlton,117.523332539793,137.036509668786
2025,21,CD_I1009420,Caleb Serong,60,FRE,MID,900000,513100,111,75,66,CD_M20250142108,84,22,0,79,0,28,7,Fremantle,Carlton,home,Optus Stadium,W,28.369,34.5,36,40,15.69,7.4,4,10,9734.23723848749,112,4956.34339813244,131,Port Adelaide,92.457167207879,103.523900340186
2025,21,CD_I293535,Lachie Neale,20,BRL,MID,982000,536400,108,142,112,CD_M20250142106,86,24,0,86,0,28,5,Brisbane Lions,Collingwood,away,MCG,W,24.5251,28.5,18,10,5.74,0.1,0,0,9734.23723848749,80,4956.34339813244,64,Sydney Swans,100.881042442375,108.224946681886
2025,21,CD_I1024272,Colby McKercher,100,NTH,DEF/MID,925000,481400,110,123,119,CD_M20250142103,90,0,8,0,67,23,12,North Melbourne,St Kilda,away,Marvel Stadium,L,9.84513,27.7,26,40,18.68,66.9,67,70,9734.23723848749,80,4956.34339813244,62,GWS Giants,95.0254218525423,97.1280561757268
2025,21,CD_I998172,Tim Taranto,120,RIC,MID,965000,522700,,,,,,,,,,,,,,,,,1.07872,0.5,0,0,2.1,0.1,0,0,9734.23723848749,70,4956.34339813244,45,St Kilda,99.1346292840036,105.460812137624
2025,21,CD_I297523,Reilly O'Brien,10,ADE,RUC,938000,486100,113,131,96,CD_M20250142101,86,27,0,84,0,32,9,Adelaide,Hawthorn,home,Adelaide Oval,W,1.33005,0.1,0,0,2.4,0,0,0,9734.23723848749,97,4956.34339813244,89,West Coast Eagles,96.3609142677672,98.0763359098895
2025,21,CD_I293957,Brodie Grundy,160,SYD,RUC,1239000,756900,103,200,150,CD_M20250142109,84,16,0,80,0,20,12,Sydney Swans,Essendon,home,SCG,W,11.0329,49.1,65,80,20.69,81,85,90,9734.23723848749,107,4956.34339813244,121,Brisbane Lions,127.282700189513,152.713389529305
2025,21,CD_I1006121,Zak Butters,110,PTA,MID,946000,565700,98,45,34,CD_M20250142102,77,25,1,69,7,36,15,Port Adelaide,Geelong Cats,away,GMHBA Stadium,L,29.6506,87.1,94,90,16.56,59.5,55,50,9734.23723848749,140,4956.34339813244,173,Fremantle,97.1827557540595,114.136562896985
2025,21,CD_I297373,Marcus Bontempelli,140,WBD,MID,1145000,687700,99,151,97,CD_M20250142105,81,21,0,75,0,28,7,Western Bulldogs,GWS Giants,home,Marvel Stadium,W,41.0108,96.5,98,100,29.7,90.8,96,100,9734.23723848749,112,4956.34339813244,96,Melbourne,117.626062725579,138.751483656102
2025,21,CD_I291856,Tom Mitchell,40,COL,MID,865000,410200,,,,,,,,,,,,,,,,,0.376227,0,0,0,0.17,0,0,0,9734.23723848749,70,4956.34339813244,69,Hawthorn,88.8616107053504,82.76262701139
2025,21,CD_I1005054,Josh Daicos,40,COL,MID/DEF,1004000,547800,107,100,113,CD_M20250142106,85,4,2,14,25,28,8,Collingwood,Brisbane Lions,home,MCG,L,9.64834,5,7,10,17.22,31.1,31,50,9734.23723848749,97,4956.34339813244,126,Hawthorn,103.141106529678,110.525029441344
2025,21,CD_I994389,Jack Sinclair,130,STK,DEF/MID,977000,546700,103,128,81,CD_M20250142103,85,1,6,4,67,23,9,St Kilda,North Melbourne,home,Marvel Stadium,W,45.6117,89.2,87,80,30.01,86,92,100,9734.23723848749,98,4956.34339813244,71,Richmond,100.367391513442,110.303091631221
2025,21,CD_I1002267,Luke Davies-Uniacke,100,NTH,MID,751000,442800,102,112,93,CD_M20250142103,84,18,0,78,0,23,12,North Melbourne,St Kilda,away,Marvel Stadium,L,3.61545,2.7,1,0,1.7,0.1,0,0,9734.23723848749,69,4956.34339813244,92,GWS Giants,77.1503695256857,89.3400566568588
2025,21,CD_I298174,Toby Nankervis,120,RIC,RUC,896000,497000,100,79,87,CD_M20250142107,85,18,0,86,0,21,11,Richmond,Gold Coast Suns,away,People First Stadium,L,2.71363,2.2,3,10,2.93,0,0,0,9734.23723848749,99,4956.34339813244,147,St Kilda,92.0462464647329,100.275537846565
2025,21,CD_I1004592,Tim English,140,WBD,RUC,1095000,554100,98,202,129,CD_M20250142105,79,23,0,82,0,28,7,Western Bulldogs,GWS Giants,home,Marvel Stadium,W,7.87783,10.7,11,20,12.66,13.4,20,10,9734.23723848749,109,4956.34339813244,45,Melbourne,112.489553436253,111.796127808413
2025,21,CD_I1009260,Sam Flanders,1000,GCS,DEF/MID,716000,392100,91,47,56,CD_M20250142107,78,0,0,0,0,21,11,Gold Coast Suns,Richmond,home,People First Stadium,W,2.94457,1,1,10,7.06,2,1,0,9734.23723848749,86,4956.34339813244,132,Carlton,73.5548130231571,79.1107412266358
2025,21,CD_I1005521,Oscar McInerney,20,BRL,RUC,670000,323800,,,,,,,,,,,,,,,,,0.720847,0,0,0,1.18,0,0,0,9734.23723848749,94,4956.34339813244,94,Sydney Swans,68.8292244769766,65.3304208344419
2025,21,CD_I293222,Rory Laird,10,ADE,MID/DEF,930000,518700,,,,,,,,,,,,,,,,,2.15235,1.3,0,0,2.02,0,0,0,9734.23723848749,99,4956.34339813244,115,West Coast Eagles,95.539072781475,104.653765555358
2025,21,CD_I291975,Jarrod Witts,1000,GCS,RUC,914000,518300,96,86,75,CD_M20250142107,82,16,0,76,0,21,11,Gold Coast Suns,Richmond,home,People First Stadium,W,2.8477,1,3,0,1.99,0,0,0,9734.23723848749,112,4956.34339813244,123,Carlton,93.8953898088904,104.573060897132
2025,21,CD_I294036,George Hewett,30,CAR,MID,905000,525100,111,120,122,CD_M20250142108,84,24,0,86,0,28,4,Carlton,Fremantle,away,Optus Stadium,L,9.77936,9.8,11,20,7.07,3.3,1,0,9734.23723848749,70,4956.34339813244,89,Gold Coast Suns,92.9708181368117,105.945040086984
2025,21,CD_I1000980,Lloyd Meek,80,HAW,RUC,985000,525900,117,117,107,CD_M20250142101,88,28,0,88,0,32,11,Hawthorn,Adelaide,away,Adelaide Oval,L,9.5627,3.5,2,10,10.26,0.4,0,0,9734.23723848749,118,4956.34339813244,131,Collingwood,101.189232999734,106.106449403437
2025,21,CD_I1000978,Hugh McCluggage,20,BRL,MID,942000,583900,104,157,119,CD_M20250142106,82,20,0,71,0,28,5,Brisbane Lions,Collingwood,away,MCG,W,12.57,7.5,9,10,3.65,1.4,1,0,9734.23723848749,94,4956.34339813244,80,Sydney Swans,96.7718350109133,117.808624846296
2025,21,CD_I298539,Isaac Heeney,160,SYD,MID,1048000,616900,104,123,100,CD_M20250142109,85,16,0,80,0,20,12,Sydney Swans,Essendon,home,SCG,W,9.13396,17.2,26,30,11.28,10.3,11,10,9734.23723848749,105,4956.34339813244,161,Brisbane Lions,107.661234704286,124.466759149991
2025,21,CD_I992049,Jayden Short,120,RIC,DEF,843000,437700,101,75,73,CD_M20250142107,86,0,2,0,18,21,11,Richmond,Gold Coast Suns,away,People First Stadium,L,4.22109,0.2,0,0,8.54,0.1,0,0,9734.23723848749,97,4956.34339813244,99,St Kilda,86.6015466180467,88.3110722644696
2025,21,CD_I298272,Touk Miller,1000,GCS,MID,844000,525900,73,122,94,CD_M20250142107,62,5,0,24,0,21,11,Gold Coast Suns,Richmond,home,People First Stadium,W,1.5564,0.2,0,0,0.73,0,0,0,9734.23723848749,111,4956.34339813244,151,Carlton,86.7042768038332,106.106449403437
2025,21,CD_I993817,Darcy Parish,50,ESS,MID,895000,473200,,,,,,,,,,,,,,,,,0.153448,0,0,0,0.12,0,0,0,9734.23723848749,102,4956.34339813244,99,Geelong Cats,91.9435162789463,95.4736106820813
2025,21,CD_I1006126,James Rowbottom,160,SYD,MID,753000,390700,96,82,79,CD_M20250142109,79,0,0,0,0,20,12,Sydney Swans,Essendon,home,SCG,W,0.456775,0,0,0,2.01,0,0,0,9734.23723848749,87,4956.34339813244,100,Brisbane Lions,77.3558298972588,78.8282749228427
2025,21,CD_I1001026,Jordan Ridley,50,ESS,DEF,668000,428800,,,,,,,,,,,,,,,,,0.292621,0.1,0,0,0.37,0,0,0,9734.23723848749,78,4956.34339813244,111,Geelong Cats,68.6237641054035,86.5153936189274
2025,21,CD_I992330,Jordon Sweet,110,PTA,RUC,845000,548900,104,110,117,CD_M20250142102,82,31,0,86,0,36,15,Port Adelaide,Geelong Cats,away,GMHBA Stadium,L,2.1238,0.9,0,0,2.35,0.2,0,0,9734.23723848749,45,4956.34339813244,97,Fremantle,86.8070069896197,110.746967251468
2025,21,CD_I1006103,Jye Caldwell,50,ESS,MID,1039000,531200,,,,,,,,,,,,,,,,,1.19394,0.1,0,0,0.84,0,0,0,9734.23723848749,121,4956.34339813244,101,Geelong Cats,106.736663032207,107.17578612494
2025,21,CD_I294318,Ollie Wines,110,PTA,MID,885000,476200,98,120,119,CD_M20250142102,77,27,0,75,0,36,15,Port Adelaide,Geelong Cats,away,GMHBA Stadium,L,0.374188,0,0,0,0.44,0,0,0,9734.23723848749,86,4956.34339813244,96,Fremantle,90.916214421081,96.0788956187809
2025,21,CD_I1012014,Chad Warner,160,SYD,MID/FWD,871000,471900,97,70,95,CD_M20250142109,79,10,0,50,0,20,12,Sydney Swans,Essendon,home,SCG,W,30.919,64.2,63,70,23.39,49.6,53,30,9734.23723848749,91,4956.34339813244,110,Brisbane Lions,89.4779918200696,95.2113205428448
2025,21,CD_I291800,Tom Stewart,70,GEE,DEF,786000,462100,91,100,75,CD_M20250142102,72,0,2,0,18,36,11,Geelong Cats,Port Adelaide,home,GMHBA Stadium,W,6.39332,7.3,4,0,4.71,0.7,0,0,9734.23723848749,103,4956.34339813244,113,Essendon,80.7459260282143,93.2340564162928
2025,21,CD_I291902,Jack Viney,90,MEL,MID,951000,484600,99,121,95,CD_M20250142104,76,21,0,64,0,33,8,Melbourne,West Coast Eagles,home,Marvel Stadium,W,0.343091,0,0,0,0.36,0,0,0,9734.23723848749,87,4956.34339813244,57,Western Bulldogs,97.6964066829921,97.7736934415397
2025,21,CD_I1006152,Jordan Clark,60,FRE,DEF,920000,537600,113,122,102,CD_M20250142108,85,0,4,0,57,28,7,Fremantle,Carlton,home,Optus Stadium,W,14.9981,55.4,58,70,6.75,3.5,1,0,9734.23723848749,101,4956.34339813244,132,Port Adelaide,94.5117709236096,108.467060656566
2025,21,CD_I994295,Dan Houston,40,COL,DEF,594000,380100,99,52,29,CD_M20250142106,78,0,3,0,38,28,8,Collingwood,Brisbane Lions,home,MCG,L,5.02248,0.1,0,0,3.14,0,0,0,9734.23723848749,84,4956.34339813244,110,Hawthorn,61.0217303572001,76.6896014798375
2025,21,CD_I298210,Christian Petracca,90,MEL,MID/FWD,846000,479100,107,117,78,CD_M20250142104,82,7,0,21,0,33,8,Melbourne,West Coast Eagles,home,Marvel Stadium,W,36.1056,88.9,92,90,31.75,81,81,90,9734.23723848749,99,4956.34339813244,65,Western Bulldogs,86.9097371754063,96.6640043909238
2025,21,CD_I1001299,Connor Rozee,110,PTA,MID/DEF,989000,536500,,,,,,,,,,,,,,,,,30.8048,53.9,56,70,30.9,54.3,45,40,9734.23723848749,126,4956.34339813244,178,Fremantle,101.60015374288,108.245122846443
2025,21,CD_I996708,Bailey Dale,140,WBD,DEF,855000,490100,101,97,76,CD_M20250142105,82,0,6,0,86,28,7,Western Bulldogs,GWS Giants,home,Marvel Stadium,W,20.6945,35.6,23,30,8.77,10.4,5,0,9734.23723848749,98,4956.34339813244,103,Melbourne,87.8343088474851,98.8833824921556
2025,21,CD_I1023517,Will Ashcroft,20,BRL,MID,952000,503100,106,86,109,CD_M20250142106,84,16,0,57,0,28,5,Brisbane Lions,Collingwood,away,MCG,W,18.0309,16.3,15,10,13.78,0.1,0,0,9734.23723848749,84,4956.34339813244,141,Sydney Swans,97.7991368687787,101.506283884521
2025,21,CD_I996701,Clayton Oliver,90,MEL,MID,840000,468800,100,109,95,CD_M20250142104,76,23,0,70,0,33,8,Melbourne,West Coast Eagles,home,Marvel Stadium,W,14.3706,0.5,0,0,15.91,0,0,0,9734.23723848749,73,4956.34339813244,70,Western Bulldogs,86.2933560606871,94.5858594415886
2025,21,CD_I1009256,Hayden Young,60,FRE,MID,681000,399300,10,12,13,CD_M20250142108,8,2,0,7,0,28,7,Fremantle,Carlton,home,Optus Stadium,W,1.33362,2.4,2,0,2.54,1.7,1,0,9734.23723848749,117,4956.34339813244,110,Port Adelaide,69.9592565206284,80.5634250747148
2025,21,CD_I296347,Josh Kelly,1010,GWS,MID,746000,433100,,,,,,,,,,,,,,,,,0.489911,0,0,0,1.78,0,0,0,9734.23723848749,116,4956.34339813244,159,North Melbourne,76.636718596753,87.3829686948635
2025,21,CD_I1006136,Lachlan Sholl,10,ADE,MID,656000,325000,,,,,,,,,,,,,,,,,0.0749396,0,0,0,0.09,0,0,0,9734.23723848749,125,4956.34339813244,134,West Coast Eagles,67.3910018759651,65.5725348091218
2025,21,CD_I292128,Elliot Yeo,150,WCE,MID,933000,564700,,,,,,,,,,,,,,,,,0.0484303,0,0,0,0.16,0,0,0,9734.23723848749,96,4956.34339813244,116,Adelaide,95.8472633388346,113.934801251419
2025,21,CD_I997078,Mason Redman,50,ESS,DEF,797000,450100,84,98,77,CD_M20250142109,68,0,7,0,50,20,14,Essendon,Sydney Swans,away,SCG,L,0.415481,0,0,0,0.58,0,0,0,9734.23723848749,79,4956.34339813244,69,Geelong Cats,81.8759580718662,90.8129166694945
2025,21,CD_I295898,Tim Kelly,150,WCE,MID/FWD,587000,365200,114,100,93,CD_M20250142104,87,27,0,82,0,33,13,West Coast Eagles,Melbourne,away,Marvel Stadium,L,0.660692,0.8,3,0,0.86,0.9,1,0,9734.23723848749,25,4956.34339813244,0,Adelaide,60.3026190566944,73.6833529608962
2025,21,CD_I1015889,Max Holmes,70,GEE,DEF/MID,1082000,578500,97,154,136,CD_M20250142102,77,18,1,50,9,36,11,Geelong Cats,Port Adelaide,home,GMHBA Stadium,W,45.0509,75.7,81,60,33.64,85.3,89,80,9734.23723848749,89,4956.34339813244,66,Essendon,111.154061021028,116.719111960237
2025,21,CD_I298268,Liam Duggan,150,WCE,DEF,867000,446600,109,91,93,CD_M20250142104,83,0,3,0,23,33,13,West Coast Eagles,Melbourne,away,Marvel Stadium,L,0.339522,0,0,0,0.92,0,0,0,9734.23723848749,101,4956.34339813244,112,Adelaide,89.0670710769234,90.1067509100116
2025,21,CD_I999827,Zac Fisher,100,NTH,DEF,503000,280100,,,,,,,,,,,,,,,,,0.112154,0,0,0,0.23,0,0,0,9734.23723848749,70,4956.34339813244,118,GWS Giants,51.6732834506257,56.5134369231847
2025,21,CD_I1005144,Massimo D'Ambrosio,80,HAW,MID,729000,379800,101,80,84,CD_M20250142101,76,0,0,0,0,32,11,Hawthorn,Adelaide,away,Adelaide Oval,L,1.6242,0,0,0,3.85,0,0,0,9734.23723848749,65,4956.34339813244,57,Collingwood,74.890305438382,76.6290729861676
2025,21,CD_I1008436,Kieren Briggs,1010,GWS,RUC,730000,454200,80,58,52,CD_M20250142105,65,19,0,68,0,28,18,GWS Giants,Western Bulldogs,away,Marvel Stadium,L,1.65836,1.4,0,0,2.3,0.1,0,0,9734.23723848749,99,4956.34339813244,181,North Melbourne,74.9930356241685,91.6401394163173
2025,21,CD_I290799,Tom Liberatore,140,WBD,MID,942000,548900,94,119,82,CD_M20250142105,77,18,0,64,0,28,7,Western Bulldogs,GWS Giants,home,Marvel Stadium,W,17.7632,16.4,8,10,9.89,3.5,1,10,9734.23723848749,119,4956.34339813244,120,Melbourne,96.7718350109133,110.746967251468
2025,21,CD_I998215,Will Setterfield,50,ESS,MID,919000,431200,,,,,,,,,,,,,,,,,0.342071,0,0,0,0.67,0,0,0,9734.23723848749,115,4956.34339813244,112,Geelong Cats,94.4090407378231,86.9996215682871
2025,21,CD_I295518,Sam Docherty,30,CAR,MID/DEF,846000,429800,,,,,,,,,,,,,,,,,0.61532,0.5,0,0,1.67,0.8,0,0,9734.23723848749,110,4956.34339813244,81,Gold Coast Suns,86.9097371754063,86.717155264494
2025,21,CD_I294674,Nick Vlastuin,120,RIC,DEF,866000,529600,98,138,99,CD_M20250142107,83,0,3,0,27,21,11,Richmond,Gold Coast Suns,away,People First Stadium,L,1.33056,0,0,0,1.37,0,0,0,9734.23723848749,62,4956.34339813244,40,St Kilda,88.9643408911369,106.852967492034
2025,21,CD_I998129,Will Brodie,60,FRE,MID,481000,191800,,,,,,,,,,,,,,,,,0.342581,0,0,0,0.24,0,0,0,9734.23723848749,49,4956.34339813244,39,Port Adelaide,49.413219363322,38.6978836196602
2025,21,CD_I297354,Karl Amon,80,HAW,DEF,846000,419900,110,100,82,CD_M20250142101,83,0,4,0,36,32,11,Hawthorn,Adelaide,away,Adelaide Oval,L,3.08884,0.1,0,0,3.75,0,0,0,9734.23723848749,105,4956.34339813244,105,Collingwood,86.9097371754063,84.7197149733854
2025,21,CD_I993903,Jacob Hopper,120,RIC,MID,916000,479500,96,69,85,CD_M20250142107,82,15,0,71,0,21,11,Richmond,Gold Coast Suns,away,People First Stadium,L,0.760102,0,0,0,0.68,0,0,0,9734.23723848749,84,4956.34339813244,140,St Kilda,94.1008501804635,96.7447090491504
2025,21,CD_I295342,Jake Lloyd,160,SYD,DEF/MID,866000,419200,101,64,70,CD_M20250142109,82,0,0,0,0,20,12,Sydney Swans,Essendon,home,SCG,W,1.03794,0,0,0,4.53,0.2,0,0,9734.23723848749,106,4956.34339813244,90,Brisbane Lions,88.9643408911369,84.5784818214888
2025,21,CD_I1006314,Dylan Moore,80,HAW,FWD,891000,443600,122,83,62,CD_M20250142101,92,4,0,12,0,32,11,Hawthorn,Adelaide,away,Adelaide Oval,L,6.33469,1.2,1,0,19.73,12.7,7,0,9734.23723848749,94,4956.34339813244,81,Collingwood,91.5325955358002,89.5014659733121
2025,21,CD_I297566,James Sicily,80,HAW,DEF,745000,470900,126,87,82,CD_M20250142101,95,0,3,0,27,32,11,Hawthorn,Adelaide,away,Adelaide Oval,L,4.84864,2.9,5,10,8.98,0.7,0,0,9734.23723848749,48,4956.34339813244,68,Collingwood,76.5339884109665,95.0095588972783
2025,21,CD_I990291,Darcy Cameron,40,COL,RUC,993000,566000,109,108,91,CD_M20250142106,86,23,0,82,0,28,8,Collingwood,Brisbane Lions,home,MCG,L,12.8901,4.6,6,0,10.69,2.2,1,0,9734.23723848749,115,4956.34339813244,124,Hawthorn,102.011074486026,114.197091390655
2025,21,CD_I998145,Sean Darcy,60,FRE,RUC,677000,441600,84,89,79,CD_M20250142108,64,18,0,64,0,28,7,Fremantle,Carlton,home,Optus Stadium,W,0.86155,0.1,0,0,1.04,0,0,0,9734.23723848749,58,4956.34339813244,76,Port Adelaide,69.5483357774823,89.097942682179
2025,21,CD_I1012210,Matt Roberts,160,SYD,DEF,701000,369400,,,,,,,,,,,,,,,,,10.9942,0.9,0,0,14.4,0,0,0,9734.23723848749,69,4956.34339813244,82,Brisbane Lions,72.0138602363591,74.5307518722757
2025,21,CD_I1002222,James Worpel,80,HAW,MID,714000,369200,45,34,37,CD_M20250142101,34,12,0,38,0,32,11,Hawthorn,Adelaide,away,Adelaide Oval,L,0.367051,0,0,0,1.77,0,0,0,9734.23723848749,84,4956.34339813244,96,Collingwood,73.349352651584,74.4903995431623
2025,21,CD_I1000972,Willem Drew,110,PTA,MID,739000,385000,103,114,120,CD_M20250142102,81,30,0,83,0,36,15,Port Adelaide,Geelong Cats,away,GMHBA Stadium,L,0.263053,0,0,0,0.34,0,0,0,9734.23723848749,49,4956.34339813244,29,Fremantle,75.9176072962473,77.6782335431135
