player_id,season_cba,season_ki,season_tog
CD_I1005144,0,0,81
CD_I1005247,0,0,97
CD_I1005326,0.222222222222222,0,75.6666666666667
CD_I1005330,0.0853658536585366,0,86.6666666666667
CD_I1005521,0.627906976744186,0,80
CD_I1005577,0.328125,0,95.5
CD_I1005992,0,0.3,78.5
CD_I1006013,0.330188679245283,0,82
CD_I1006028,0,0.2,84.5
CD_I1006058,0,0,81.6666666666667
CD_I1006094,0.671641791044776,0,82.3333333333333
CD_I1006096,0,0,79
CD_I1006103,0.6875,0,74
CD_I1006114,0.72093023255814,0,67.3333333333333
CD_I1006121,0.234567901234568,0,74
CD_I1006126,0.653846153846154,0,76
CD_I1006127,0.0625,0,78
CD_I1006130,0.272727272727273,0,82.5
CD_I1006133,0.222222222222222,0,82.6666666666667
CD_I1006135,0.0769230769230769,0,50.5
CD_I1006136,0,0,84
CD_I1006144,0,0,85
CD_I1006148,0,0,73
CD_I1006152,0,0.310344827586207,89.3333333333333
CD_I1006232,0,0,80
CD_I1006314,0.0652173913043478,0,83.5
CD_I1006550,0,0,28
CD_I1007099,0,0,71
CD_I1007102,0,0,65.6666666666667
CD_I1007124,0.782608695652174,0,80.5
CD_I1007881,0,0.2,88
CD_I1008083,0,0,85.5
CD_I1008089,0,0,77.5
CD_I1008091,0,0,75
CD_I1008123,0.0961538461538462,0,63
CD_I1008139,0.634615384615385,0,78.5
CD_I1008154,0,0,91.5
CD_I1008183,0,0,76.3333333333333
CD_I1008198,0,0,94.5
CD_I1008224,0,0.2,82.5
CD_I1008230,0,0,88
CD_I1008239,0,0,75
CD_I1008280,0.8,0,82.6666666666667
CD_I1008312,0.0898876404494382,0,63.5
CD_I1008384,0.141509433962264,0,82.6666666666667
CD_I1008436,0.865384615384615,0,76.5
CD_I1008454,0,0,77
CD_I1008478,0.0202020202020202,0,70
CD_I1008541,0.158536585365854,0,83
CD_I1008550,0.760869565217391,0,77.5
CD_I1008855,0,0.03125,53.6666666666667
CD_I1008893,0,0.0277777777777778,93
CD_I1009015,0,0,80.3333333333333
CD_I1009029,0,0,84
CD_I1009191,0,0.0465116279069768,86.3333333333333
CD_I1009199,0.864406779661017,0,89
CD_I1009208,0.796610169491525,0,84
CD_I1009226,0.484848484848485,0,73.6666666666667
CD_I1009229,0.532467532467532,0,73.6666666666667
CD_I1009241,0,0,88.6666666666667
CD_I1009253,0,0.24,84
CD_I1009260,0.372881355932203,0,74
CD_I1009317,0,0,51.6666666666667
CD_I1009378,0.0121951219512195,0.0555555555555556,81
CD_I1009380,0,0,84.6666666666667
CD_I1009386,0,0.130434782608696,82.5
CD_I1009399,0.8375,0,74.3333333333333
CD_I1009410,0,0,34
CD_I1009420,0.825,0,83.6666666666667
CD_I1009421,0,0,84.5
