Season,Round,player_id,Player,squad_id,Team,Position,af_cost,sc_cost,minutes_played,SC,AF,matchId,TOG,CBA,KI,CBA_PERC,KI_PERC,TeamCBA,TeamKI,team.name,Opposition,home_status,venue.name,result,sc_OwnershipTotal,sc_OwnershipTop1000,sc_OwnershipTop100,sc_OwnershipTop10,af_OwnershipTotal,af_OwnershipTop1000,af_OwnershipTop100,af_OwnershipTop10,af_magic_number,af_be,sc_magic_number,sc_be,next_opp,af_priced_at,sc_priced_at
2025,19,CD_I993946,Ben Keays,10,ADE,FWD,770000,422800,118,87,80,CD_M20250141901,91,0,0,0,0,25,8,Adelaide,Gold Coast Suns,home,Adelaide Oval,W,2.43984,0.3,0,0,3.15,0,0,0,9816.75480328484,83,5004.09030503944,108,Port Adelaide,78.4373263293024,84.4908813044828
2025,19,CD_I298290,Marc Pittonet,30,CAR,RUC,735000,464700,85,76,55,CD_M20250141904,68,18,0,69,0,26,10,Carlton,Melbourne,home,MCG,W,0.132561,0,0,0,0.36,0,0,0,9816.75480328484,86,5004.09030503944,90,Hawthorn,74.8719933143341,92.8640315567482
2025,19,CD_I250365,Travis Boak,110,PTA,MID/FWD,698000,390900,96,44,60,CD_M20250141909,75,6,0,26,0,23,9,Port Adelaide,Hawthorn,away,UTAS Stadium,L,0.245673,0,0,0,0.45,0,0,0,9816.75480328484,87,5004.09030503944,122,Adelaide,71.1029269842248,78.1160962675551
2025,19,CD_I1012829,Will Phillips,100,NTH,MID/FWD,596000,335900,84,65,71,CD_M20250141907,66,15,0,65,0,23,12,North Melbourne,Sydney Swans,away,SCG,L,0.156104,0,0,0,0.18,0,0,0,9816.75480328484,43,5004.09030503944,56,Geelong Cats,60.7125279120315,67.1250875831972
2025,19,CD_I999391,Tom Sparrow,90,MEL,MID/FWD,607000,312900,,,,,,,,,,,,,,,,,0.842964,0,0,0,0.6,0,0,0,9816.75480328484,62,5004.09030503944,57,St Kilda,61.8330611453072,62.5288475879202
2025,19,CD_I296254,Jarman Impey,80,HAW,DEF,824000,501700,104,120,126,CD_M20250141909,82,0,0,0,0,23,7,Hawthorn,Port Adelaide,home,UTAS Stadium,W,0.524613,0,0,0,2.14,0,0,0,9816.75480328484,57,5004.09030503944,90,Carlton,83.9381258381106,100.257982853498
2025,19,CD_I993993,Shai Bolton,60,FRE,MID/FWD,663000,383200,103,58,55,CD_M20250141905,81,11,0,41,0,27,12,Fremantle,Collingwood,away,MCG,W,13.253,10.2,6,0,5.92,0.2,1,0,9816.75480328484,79,5004.09030503944,82,West Coast Eagles,67.5375939692565,76.577355051745
2025,19,CD_I1039499,Jaime Uhr-Henry,80,HAW,RUC,230000,99100,,,,,,,,,,,,,,,,,1.65624,0.4,0,0,1.63,0,0,0,9816.75480328484,23,5004.09030503944,20,Carlton,23.4293312412202,19.8037992839977
2025,19,CD_I1000223,Liam Baker,150,WCE,MID/FWD,741000,428700,105,63,77,CD_M20250141906,86,10,0,36,0,28,9,West Coast Eagles,Richmond,home,Optus Stadium,L,3.74702,0.3,0,0,4.56,0.3,0,0,9816.75480328484,78,5004.09030503944,120,Fremantle,75.4831932597573,85.6699167815321
2025,19,CD_I1009191,Miles Bergman,110,PTA,DEF/MID,828000,466200,107,76,93,CD_M20250141909,85,19,0,83,0,23,9,Port Adelaide,Hawthorn,away,UTAS Stadium,L,4.06588,0.8,1,0,7.61,7.9,2,0,9816.75480328484,82,5004.09030503944,135,Adelaide,84.3455924683927,93.1637863390489
2025,19,CD_I1015329,Billy Dowling,10,ADE,MID,678000,359800,,,,,,,,,,,,,,,,,0.081379,0,0,0,0.08,0,0,0,9816.75480328484,69,5004.09030503944,73,Port Adelaide,69.0655938328143,71.9011804478545
2025,19,CD_I296422,Callum Wilkie,130,STK,DEF,782000,446900,133,59,58,CD_M20250141902,100,0,0,0,0,33,10,St Kilda,Geelong Cats,away,GMHBA Stadium,L,0.829657,0,0,0,1.28,0,0,0,9816.75480328484,101,5004.09030503944,90,Melbourne,79.6597262201487,89.3069414734469
2025,19,CD_I992010,Brayden Maynard,40,COL,DEF,677000,401300,98,71,61,CD_M20250141905,77,0,1,0,14,27,7,Collingwood,Fremantle,home,MCG,L,0.804578,0,0,0,2.15,0,0,0,9816.75480328484,71,5004.09030503944,92,Richmond,68.9637271752438,80.1943960915065
2025,19,CD_I1012825,Jake Bowey,90,MEL,DEF,793000,452100,106,98,85,CD_M20250141904,84,0,2,0,33,26,6,Melbourne,Carlton,away,MCG,L,5.10845,0.7,1,0,3.56,0.1,0,0,9816.75480328484,84,5004.09030503944,94,St Kilda,80.7802594534244,90.3460913854226
2025,19,CD_I1025034,Oliver Dempsey,70,GEE,MID,688000,385300,121,138,103,CD_M20250141902,91,0,0,0,0,33,10,Geelong Cats,St Kilda,home,GMHBA Stadium,W,0.971942,0,0,0,1.62,0,0,0,9816.75480328484,45,5004.09030503944,8,North Melbourne,70.0842604085196,76.997011746966
2025,19,CD_I998114,Jack Scrimshaw,80,HAW,DEF,533000,322900,93,67,69,CD_M20250141909,73,0,1,0,14,23,7,Hawthorn,Port Adelaide,home,UTAS Stadium,W,0.201656,0,0,0,1.1,0,0,0,9816.75480328484,57,5004.09030503944,87,Carlton,54.2949284850886,64.527212803258
2025,19,CD_I1013224,Heath Chapman,60,FRE,DEF,581000,328200,103,57,59,CD_M20250141905,81,0,0,0,0,27,12,Fremantle,Collingwood,away,MCG,W,0.373627,0,0,0,0.38,0,0,0,9816.75480328484,61,5004.09030503944,77,West Coast Eagles,59.1845280484736,65.586346367387
2025,19,CD_I997142,Peter Ladhams,160,SYD,RUC/FWD,476000,232400,32,16,20,CD_M20250141907,25,6,0,26,0,23,10,Sydney Swans,North Melbourne,home,SCG,W,0.575795,0,0,0,0.68,0,0,0,9816.75480328484,73,5004.09030503944,72,GWS Giants,48.4885290035688,46.4420076044508
2025,19,CD_I295584,Bradley Hill,130,STK,MID/FWD,776000,355600,122,66,93,CD_M20250141902,92,0,0,0,0,33,10,St Kilda,Geelong Cats,away,GMHBA Stadium,L,0.875209,0,0,0,0.97,0,0,0,9816.75480328484,66,5004.09030503944,40,Melbourne,79.0485262747255,71.0618670574127
2025,19,CD_I1027702,Lachlan Smith,140,WBD,RUC,230000,119900,,,,,,,,,,,,,,,,,0.203192,0,0,0,1.08,0,0,0,9816.75480328484,23,5004.09030503944,24,Essendon,23.4293312412202,23.9603989319004
2025,19,CD_I1017939,Ryley Sanders,140,WBD,MID/FWD,677000,384500,109,75,58,CD_M20250141908,85,0,0,0,0,27,14,Western Bulldogs,Brisbane Lions,away,Gabba,L,9.18457,0,0,0,14.71,0,0,0,9816.75480328484,85,5004.09030503944,102,Essendon,68.9637271752438,76.8371425297389
2025,19,CD_I1015886,Max Heath,130,STK,RUC/FWD,285000,119900,108,56,48,CD_M20250141902,81,10,0,30,0,33,10,St Kilda,Geelong Cats,away,GMHBA Stadium,L,1.46226,0.5,1,0,14.58,5.4,4,10,9816.75480328484,2,5004.09030503944,-41,Melbourne,29.0319974075989,23.9603989319004
2025,19,CD_I1021660,Mate Colina,120,RIC,RUC,230000,119900,,,,,,,,,,,,,,,,,0.116694,0,0,0,1.13,0.1,0,0,9816.75480328484,23,5004.09030503944,24,Collingwood,23.4293312412202,23.9603989319004
2025,19,CD_I1027011,Alex Dodson,130,STK,RUC,230000,113500,,,,,,,,,,,,,,,,,0.32654,0.2,0,0,0.45,0.2,0,0,9816.75480328484,23,5004.09030503944,23,Melbourne,23.4293312412202,22.6814451940842
2025,19,CD_I1035199,Oliver Hayes-Brown,120,RIC,RUC,230000,119900,,,,,,,,,,,,,,,,,0.0895681,0,0,0,0.29,0,0,0,9816.75480328484,23,5004.09030503944,24,Collingwood,23.4293312412202,23.9603989319004
2025,19,CD_I1023270,Marcus Windhager,130,STK,MID,839000,449800,107,62,90,CD_M20250141902,80,10,0,30,0,33,10,St Kilda,Geelong Cats,away,GMHBA Stadium,L,0.6843,0,0,0,0.72,0.1,0,0,9816.75480328484,48,5004.09030503944,56,Melbourne,85.4661257016685,89.8864673858949
2025,19,CD_I1031506,Taylor Goad,100,NTH,RUC,230000,119900,,,,,,,,,,,,,,,,,0.145868,0,0,0,0.52,0,0,0,9816.75480328484,23,5004.09030503944,24,Geelong Cats,23.4293312412202,23.9603989319004
2025,19,CD_I1013257,Sam Clohesy,1000,GCS,MID,607000,328200,98,40,50,CD_M20250141901,76,0,0,0,0,25,11,Gold Coast Suns,Adelaide,away,Adelaide Oval,L,0.245673,0,0,0,0.22,0,0,0,9816.75480328484,74,5004.09030503944,110,Brisbane Lions,61.8330611453072,65.586346367387
2025,19,CD_I294613,Jaeger O'Meara,60,FRE,MID,614000,341900,95,91,80,CD_M20250141905,75,8,0,30,0,27,12,Fremantle,Collingwood,away,MCG,W,0.306067,0,0,0,0.49,0,0,0,9816.75480328484,63,5004.09030503944,55,West Coast Eagles,62.5461277483009,68.3241067123998
2025,19,CD_I1002312,Zac Bailey,20,BRL,MID/FWD,777000,430300,,,,,,,,,,,,,,,,,3.7419,0,0,0,2.69,0,0,0,9816.75480328484,62,5004.09030503944,55,Gold Coast Suns,79.1503929322961,85.9896552159861
2025,19,CD_I998205,Harry Perryman,40,COL,DEF/MID,575000,311800,102,49,64,CD_M20250141905,81,0,0,0,0,27,7,Collingwood,Fremantle,home,MCG,L,4.2573,0,0,0,8.74,0,0,0,9816.75480328484,69,5004.09030503944,94,Richmond,58.5733281030505,62.309027414233
2025,19,CD_I1011994,Ryan Byrnes,130,STK,MID/DEF,677000,317500,107,57,55,CD_M20250141902,81,0,0,0,0,33,10,St Kilda,Geelong Cats,away,GMHBA Stadium,L,0.243625,0,0,0,0.18,0,0,0,9816.75480328484,92,5004.09030503944,76,Melbourne,68.9637271752438,63.4480955869756
2025,19,CD_I1027901,William Green,160,SYD,RUC,230000,119900,,,,,,,,,,,,,,,,,0.143821,0,0,0,0.58,0,0,0,9816.75480328484,23,5004.09030503944,24,GWS Giants,23.4293312412202,23.9603989319004
2025,19,CD_I295461,Adam Saad,30,CAR,DEF,635000,385600,115,77,49,CD_M20250141904,91,0,8,0,80,26,10,Carlton,Melbourne,home,MCG,W,1.30002,0,0,0,1.85,0,0,0,9816.75480328484,100,5004.09030503944,132,Hawthorn,64.6853275572819,77.0569627034261
2025,19,CD_I296296,Dom Sheed,150,WCE,MID,864000,238400,,,,,,,,,,,,,,,,,0.106458,0,0,0,0.07,0,0,0,9816.75480328484,88,5004.09030503944,49,Fremantle,88.0127921409315,47.6410267336535
2025,19,CD_I294472,Rory Atkins,110,PTA,DEF,588000,233700,,,,,,,,,,,,,,,,,0.249767,0,0,0,0.08,0,0,0,9816.75480328484,53,5004.09030503944,1,Adelaide,59.8975946514673,46.7017950824447
2025,19,CD_I991988,Zak Jones,130,STK,MID,489000,274900,,,,,,,,,,,,,,,,,0.255909,0,0,0,0.29,0,0,0,9816.75480328484,57,5004.09030503944,66,Melbourne,49.8127955519856,54.9350597696365
2025,19,CD_I1023495,Oliver Hollands,30,CAR,MID/DEF,763000,388700,112,69,61,CD_M20250141904,89,0,2,0,20,26,10,Carlton,Melbourne,home,MCG,W,1.79392,0,0,0,2.82,0,0,0,9816.75480328484,94,5004.09030503944,110,Hawthorn,77.7242597263088,77.6764559201808
2025,19,CD_I1011954,Nick Bryan,50,ESS,RUC,622000,313600,,,,,,,,,,,,,,,,,0.631071,0,0,0,0.52,0,0,0,9816.75480328484,96,5004.09030503944,96,Western Bulldogs,63.3610610088651,62.6687331529938
2025,19,CD_I1017063,Toby Conway,70,GEE,RUC,656000,343100,,,,,,,,,,,,,,,,,0.156616,0,0,0,0.19,0,0,0,9816.75480328484,67,5004.09030503944,70,North Melbourne,66.8245273662628,68.5639105382404
2025,19,CD_I998134,Josh Battle,80,HAW,DEF,657000,420000,121,105,69,CD_M20250141909,95,0,1,0,14,23,7,Hawthorn,Port Adelaide,home,UTAS Stadium,W,1.17667,0,0,0,2.12,0,0,0,9816.75480328484,64,5004.09030503944,91,Carlton,66.9263940238334,83.9313390441882
2025,19,CD_I290778,Luke Parker,100,NTH,MID/FWD,847000,462700,98,61,48,CD_M20250141907,77,13,0,57,0,23,12,North Melbourne,Sydney Swans,away,SCG,L,8.05755,0.3,0,0,4.28,6.1,4,0,9816.75480328484,100,5004.09030503944,121,Geelong Cats,86.2810589622326,92.4643585136806
2025,19,CD_I297899,James Harmes,140,WBD,MID/FWD,655000,333600,,,,,,,,,,,,,,,,,0.289177,0,0,0,0.39,0,0,0,9816.75480328484,73,5004.09030503944,70,Essendon,66.7226607086923,66.6654635836695
2025,19,CD_I1000864,Lachlan Bramble,140,WBD,DEF,721000,397300,100,73,66,CD_M20250141908,78,0,4,0,29,27,14,Western Bulldogs,Brisbane Lions,away,Gabba,L,0.779499,0,0,0,0.65,0,0,0,9816.75480328484,72,5004.09030503944,81,Essendon,73.4458601083468,79.3950500053713
2025,19,CD_I1027701,Max Knobel,1000,GCS,RUC,230000,119900,,,,,,,,,,,,,,,,,0.1689,0,0,0,0.99,0,0,0,9816.75480328484,23,5004.09030503944,24,Brisbane Lions,23.4293312412202,23.9603989319004
2025,19,CD_I295067,James Aish,60,FRE,DEF,513000,282000,,,,,,,,,,,,,,,,,0.167876,0,0,0,0.15,0,0,0,9816.75480328484,98,5004.09030503944,101,West Coast Eagles,52.2575953336781,56.3538990725263
2025,19,CD_I1015473,Will Verrall,90,MEL,RUC,230000,119900,,,,,,,,,,,,,,,,,0.0921272,0,0,0,4.08,0,0,0,9816.75480328484,23,5004.09030503944,24,St Kilda,23.4293312412202,23.9603989319004
2025,19,CD_I1011589,Caleb Poulter,140,WBD,MID,500000,220800,27,11,14,CD_M20250141908,22,0,0,0,0,27,14,Western Bulldogs,Brisbane Lions,away,Gabba,L,0.162758,0,0,0,0.27,0,0,0,9816.75480328484,95,5004.09030503944,105,Essendon,50.9333287852613,44.1239039546589
2025,19,CD_I1001396,Isaac Cumming,10,ADE,MID,548000,320300,86,89,68,CD_M20250141901,66,0,0,0,0,25,8,Adelaide,Gold Coast Suns,home,Adelaide Oval,W,1.88451,0,0,0,2.11,0,0,0,9816.75480328484,58,5004.09030503944,36,Port Adelaide,55.8229283486464,64.0076378472702
2025,19,CD_I295344,Toby Greene,1010,GWS,FWD,753000,376400,109,80,85,CD_M20250141903,89,0,0,0,0,27,13,GWS Giants,Essendon,away,Marvel Stadium,W,4.24758,1.1,3,0,6.53,2.6,3,0,9816.75480328484,70,5004.09030503944,77,Sydney Swans,76.7055931506035,75.2184667053153
2025,19,CD_I993794,Blake Hardwick,80,HAW,DEF/FWD,631000,379600,123,136,114,CD_M20250141909,96,0,2,0,29,23,7,Hawthorn,Port Adelaide,home,UTAS Stadium,W,0.893634,0,0,0,1.62,0,0,0,9816.75480328484,36,5004.09030503944,35,Carlton,64.2778609269998,75.8579435742234
2025,19,CD_I1017110,Josh Ward,80,HAW,MID,787000,426400,104,121,111,CD_M20250141909,82,13,0,57,0,23,7,Hawthorn,Port Adelaide,home,UTAS Stadium,W,1.5416,0,0,0,1.01,0,0,0,9816.75480328484,65,5004.09030503944,69,Carlton,80.1690595080013,85.2102927820044
2025,19,CD_I1023492,Harley Reid,150,WCE,MID/DEF,787000,403200,101,122,117,CD_M20250141906,82,22,0,79,0,28,9,West Coast Eagles,Richmond,home,Optus Stadium,L,3.78592,0.1,1,0,7.31,0.5,0,0,9816.75480328484,36,5004.09030503944,38,Fremantle,80.1690595080013,80.5740854824206
2025,19,CD_I1016825,Matthew Johnson,60,FRE,MID,681000,375000,90,52,54,CD_M20250141905,71,0,0,0,0,27,12,Fremantle,Collingwood,away,MCG,W,0.316303,0,0,0,0.45,0,0,0,9816.75480328484,73,5004.09030503944,76,West Coast Eagles,69.3711938055259,74.938695575168
2025,19,CD_I291776,Taylor Adams,160,SYD,MID/FWD,517000,266200,,,,,,,,,,,,,,,,,0.2252,0,0,0,1.81,0,0,0,9816.75480328484,88,5004.09030503944,112,GWS Giants,52.6650619639602,53.1964820322926
2025,19,CD_I990882,Wayne Milera,10,ADE,DEF,754000,398600,94,97,101,CD_M20250141901,73,0,2,0,25,25,8,Adelaide,Gold Coast Suns,home,Adelaide Oval,W,2.96035,0,0,0,1.13,0,0,0,9816.75480328484,63,5004.09030503944,86,Port Adelaide,76.8074598081741,79.6548374833652
2025,19,CD_I990827,Jack Graham,150,WCE,MID/FWD,790000,426900,,,,,,,,,,,,,,,,,1.37423,0,0,0,1.93,0,0,0,9816.75480328484,84,5004.09030503944,103,Fremantle,80.4746594807129,85.3102110427713
2025,19,CD_I1012857,Jack Ginnivan,80,HAW,FWD,780000,425800,94,72,80,CD_M20250141909,74,0,0,0,0,23,7,Hawthorn,Port Adelaide,home,UTAS Stadium,W,1.47455,0,0,0,3.84,0.1,0,0,9816.75480328484,70,5004.09030503944,69,Carlton,79.4559929050076,85.0903908690841
2025,19,CD_I297255,Mitch McGovern,30,CAR,DEF,612000,339000,,,,,,,,,,,,,,,,,0.432998,0,0,0,0.66,0,0,0,9816.75480328484,86,5004.09030503944,100,Hawthorn,62.3423944331598,67.7445807999519
2025,19,CD_I298524,Lachie Weller,1000,GCS,DEF/MID,506000,281300,,,,,,,,,,,,,,,,,0.323469,0,0,0,0.2,0,0,0,9816.75480328484,55,5004.09030503944,48,Brisbane Lions,51.5445287306844,56.2140135074527
2025,19,CD_I1015873,Archie Perkins,50,ESS,MID/FWD,462000,177700,92,63,77,CD_M20250141903,76,8,0,30,0,27,7,Essendon,GWS Giants,home,Marvel Stadium,L,0.906941,0.9,2,0,0.74,0.5,0,0,9816.75480328484,43,5004.09030503944,12,Western Bulldogs,47.0623957975814,35.510949876553
2025,19,CD_I1013220,Nathan O'Driscoll,60,FRE,MID,718000,343700,110,67,50,CD_M20250141905,87,0,0,0,0,27,12,Fremantle,Collingwood,away,MCG,W,5.78661,0,0,0,6.75,0.1,0,0,9816.75480328484,84,5004.09030503944,76,West Coast Eagles,73.1402601356352,68.6838124511607
2025,19,CD_I1012819,Josh Treacy,60,FRE,FWD,578000,373300,111,43,41,CD_M20250141905,88,0,0,0,0,27,12,Fremantle,Collingwood,away,MCG,W,1.25139,0.1,0,0,1.8,0,0,0,9816.75480328484,72,5004.09030503944,110,West Coast Eagles,58.8789280757621,74.5989734885606
2025,19,CD_I1019938,Logan Evans,110,PTA,DEF,539000,318000,100,70,46,CD_M20250141909,78,0,0,0,0,23,9,Port Adelaide,Hawthorn,away,UTAS Stadium,L,0.227759,0,0,0,0.44,0,0,0,9816.75480328484,70,5004.09030503944,96,Adelaide,54.9061284305117,63.5480138477425
2025,19,CD_I1002256,Paddy Dow,130,STK,MID,649000,327100,,,,,,,,,,,,,,,,,0.0880327,0,0,0,0.05,0,0,0,9816.75480328484,66,5004.09030503944,67,Melbourne,66.1114607632692,65.3665261936999
2025,19,CD_I1021031,Luke Nankervis,10,ADE,DEF/MID,499000,277400,,,,,,,,,,,,,,,,,0.145868,0,0,0,0.25,0,0,0,9816.75480328484,65,5004.09030503944,77,Port Adelaide,50.8314621276908,55.434651073471
2025,19,CD_I1017665,Bodhi Uwland,1000,GCS,DEF,648000,402100,110,44,48,CD_M20250141901,85,0,0,0,0,25,11,Gold Coast Suns,Adelaide,away,Adelaide Oval,L,0.269216,0,0,0,0.33,0,0,0,9816.75480328484,72,5004.09030503944,105,Brisbane Lions,66.0095941056986,80.3542653087335
2025,19,CD_I291313,Jeremy Howe,40,COL,DEF,579000,405300,,,,,,,,,,,,,,,,,0.556858,0,0,0,1.4,0,0,0,9816.75480328484,102,5004.09030503944,155,Richmond,58.9807947333326,80.9937421776416
2025,19,CD_I1027704,Joel Freijah,140,WBD,DEF/MID,692000,379600,105,63,72,CD_M20250141908,82,3,0,11,0,27,14,Western Bulldogs,Brisbane Lions,away,Gabba,L,8.49925,0.1,0,0,8.06,0,0,0,9816.75480328484,85,5004.09030503944,136,Essendon,70.4917270388016,75.8579435742234
2025,19,CD_I1028291,Coen Livingstone,150,WCE,RUC/FWD,230000,119900,,,,,,,,,,,,,,,,,0.525125,1.5,1,0,6.01,1.8,2,0,9816.75480328484,23,5004.09030503944,24,Fremantle,23.4293312412202,23.9603989319004
2025,19,CD_I1020057,Harry Barnett,150,WCE,RUC,230000,119900,,,,,,,,,,,,,,,,,0.419691,0,0,0,4.46,0.1,0,0,9816.75480328484,23,5004.09030503944,24,Fremantle,23.4293312412202,23.9603989319004
2025,19,CD_I296733,Mark Blicavs,70,GEE,MID/DEF,663000,380000,102,70,70,CD_M20250141902,77,2,0,6,0,33,10,Geelong Cats,St Kilda,home,GMHBA Stadium,W,1.22734,0,0,0,0.96,0,0,0,9816.75480328484,65,5004.09030503944,62,North Melbourne,67.5375939692565,75.9378781828369
2025,19,CD_I1013268,Alex Davies,1000,GCS,MID,618000,333200,,,,,,,,,,,,,,,,,0.102875,0,0,0,0.07,0,0,0,9816.75480328484,63,5004.09030503944,68,Brisbane Lions,62.953594378583,66.585528975056
2025,19,CD_I298630,Kyle Langford,50,ESS,FWD,511000,285400,,,,,,,,,,,,,,,,,0.250279,0,0,0,0.35,0,0,0,9816.75480328484,88,5004.09030503944,107,Western Bulldogs,52.0538620185371,57.0333432457412
2025,19,CD_I1026960,Will Graham,1000,GCS,MID/FWD,530000,312000,,,,,,,,,,,,,,,,,0.1126,0,0,0,0.18,0,0,0,9816.75480328484,53,5004.09030503944,61,Brisbane Lions,53.989328512377,62.3489947185398
2025,19,CD_I1002404,Aaron Naughton,140,WBD,FWD,727000,435800,116,65,80,CD_M20250141908,90,0,0,0,0,27,14,Western Bulldogs,Brisbane Lions,away,Gabba,L,0.828121,0.1,0,0,0.9,0,0,0,9816.75480328484,50,5004.09030503944,106,Essendon,74.0570600537699,87.0887560844219
2025,19,CD_I996765,Tom Papley,160,SYD,FWD,588000,336900,,,,,,,,,,,,,,,,,0.369532,0,0,0,1.84,0,0,0,9816.75480328484,58,5004.09030503944,111,GWS Giants,59.8975946514673,67.3249241047309
2025,19,CD_I291548,Ryan Lester,20,BRL,DEF,476000,277900,119,99,56,CD_M20250141908,93,0,0,0,0,27,4,Brisbane Lions,Western Bulldogs,home,Gabba,W,0.438116,0,0,0,0.4,0,0,0,9816.75480328484,61,5004.09030503944,9,Gold Coast Suns,48.4885290035688,55.5345693342378
2025,19,CD_I291748,Brodie Smith,10,ADE,DEF,553000,336100,,,,,,,,,,,,,,,,,0.358273,0,0,0,0.11,0,0,0,9816.75480328484,54,5004.09030503944,18,Port Adelaide,56.332261636499,67.1650548875039
2025,19,CD_I1020137,Mattaes Phillipou,130,STK,MID/FWD,590000,286800,,,,,,,,,,,,,,,,,1.11064,0.1,0,0,1.68,0,0,0,9816.75480328484,102,5004.09030503944,104,Melbourne,60.1013279666083,57.3131143758885
2025,19,CD_I993816,Darcy Tucker,100,NTH,DEF/MID,581000,294500,,,,,,,,,,,,,,,,,0.354178,0,0,0,0.2,0,0,0,9816.75480328484,98,5004.09030503944,127,Geelong Cats,59.1845280484736,58.8518555916986
2025,19,CD_I1017126,Sam Darcy,140,WBD,FWD,813000,440100,103,86,74,CD_M20250141908,81,4,0,15,0,27,14,Western Bulldogs,Brisbane Lions,away,Gabba,L,24.8406,62,58,60,14.09,23.3,22,40,9816.75480328484,94,5004.09030503944,99,Essendon,82.8175926048349,87.9480531270172
2025,19,CD_I1008541,Kysaiah Pickett,90,MEL,FWD/MID,874000,491100,111,117,106,CD_M20250141904,88,24,0,92,0,26,6,Melbourne,Carlton,away,MCG,L,4.90014,3.9,1,10,8.48,2.6,4,0,9816.75480328484,78,5004.09030503944,99,St Kilda,89.0314587166368,98.13971572524
2025,19,CD_I1023515,Archie Roberts,50,ESS,DEF/MID,854000,429000,113,50,66,CD_M20250141903,93,0,0,0,0,27,7,Essendon,GWS Giants,home,Marvel Stadium,L,2.31905,0.2,0,0,3.02,0.2,0,0,9816.75480328484,85,5004.09030503944,65,Western Bulldogs,86.9941255652263,85.7298677379922
2025,19,CD_I1006144,Ben King,1000,GCS,FWD,414000,292100,107,30,21,CD_M20250141901,83,0,0,0,0,25,11,Gold Coast Suns,Adelaide,away,Adelaide Oval,L,1.40903,0,0,0,1.3,0,0,0,9816.75480328484,53,5004.09030503944,77,Brisbane Lions,42.1727962341964,58.3722479400175
2025,19,CD_I1017065,Zac Taylor,10,ADE,MID/FWD,374000,213200,98,44,54,CD_M20250141901,76,1,0,4,0,25,8,Adelaide,Gold Coast Suns,home,Adelaide Oval,W,0.581425,0,0,0,0.51,0,0,0,9816.75480328484,42,5004.09030503944,35,Port Adelaide,38.0981299313755,42.6051463910022
2025,19,CD_I997846,Conor McKenna,20,BRL,DEF,456000,245500,,,,,,,,,,,,,,,,,0.169412,0,0,0,0.12,0,0,0,9816.75480328484,85,5004.09030503944,84,Gold Coast Suns,46.4511958521583,49.0598660365433
2025,19,CD_I1002235,Cam Rayner,20,BRL,FWD,724000,407900,109,57,62,CD_M20250141908,86,5,0,19,0,27,4,Brisbane Lions,Western Bulldogs,home,Gabba,W,1.30053,0,0,0,1.8,0,0,0,9816.75480328484,73,5004.09030503944,93,Gold Coast Suns,73.7514600810584,81.5133171336294
2025,19,CD_I1027875,Darcy Wilson,130,STK,MID/FWD,519000,260000,73,52,41,CD_M20250141902,55,0,0,0,0,33,10,St Kilda,Geelong Cats,away,GMHBA Stadium,L,0.96017,0,0,0,1.09,0,0,0,9816.75480328484,70,5004.09030503944,62,Melbourne,52.8687952791012,51.9574955987832
2025,19,CD_I296355,Luke McDonald,100,NTH,DEF,659000,406300,,,,,,,,,,,,,,,,,0.447841,0,0,0,0.29,0,0,0,9816.75480328484,59,5004.09030503944,105,Geelong Cats,67.1301273389744,81.1935786991754
2025,19,CD_I998130,Ben Ainsworth,1000,GCS,FWD,531000,282200,108,50,64,CD_M20250141901,83,0,0,0,0,25,11,Gold Coast Suns,Adelaide,away,Adelaide Oval,L,0.226223,0,0,0,0.26,0,0,0,9816.75480328484,48,5004.09030503944,57,Brisbane Lions,54.0911951699475,56.3938663768331
2025,19,CD_I1009226,Thomson Dow,120,RIC,MID,615000,323800,,,,,,,,,,,,,,,,,0.318351,0,0,0,0.44,0,0,0,9816.75480328484,83,5004.09030503944,77,Collingwood,62.6479944058714,64.7070656726384
2025,19,CD_I990290,Tom Barrass,80,HAW,DEF,390000,321300,111,50,33,CD_M20250141909,87,0,0,0,0,23,7,Hawthorn,Port Adelaide,home,UTAS Stadium,W,0.888516,0,0,0,4.07,0,0,0,9816.75480328484,38,5004.09030503944,74,Carlton,39.7279964525038,64.207474368804
2025,19,CD_I1014026,Kai Lohmann,20,BRL,FWD,553000,306400,90,78,78,CD_M20250141908,70,0,0,0,0,27,4,Brisbane Lions,Western Bulldogs,home,Gabba,W,1.3686,0.3,0,0,5.84,14.2,17,0,9816.75480328484,30,5004.09030503944,51,Gold Coast Suns,56.332261636499,61.2299101979506
2025,19,CD_I993832,Jacob Weitering,30,CAR,DEF,634000,371600,126,92,63,CD_M20250141904,100,0,0,0,0,26,10,Carlton,Melbourne,home,MCG,W,1.61171,0,0,0,2.19,0,0,0,9816.75480328484,86,5004.09030503944,77,Hawthorn,64.5834608997113,74.2592514019532
2025,19,CD_I1010174,Mitch Georgiades,110,PTA,FWD,696000,396100,116,51,59,CD_M20250141909,92,0,0,0,0,23,9,Port Adelaide,Hawthorn,away,UTAS Stadium,L,0.923319,0,0,0,1.36,0,0,0,9816.75480328484,73,5004.09030503944,107,Adelaide,70.8991936690837,79.1552461795308
2025,19,CD_I291570,Nat Fyfe,60,FRE,MID,471000,316800,,,,,,,,,,,,,,,,,0.175042,0,0,0,0.4,0,0,0,9816.75480328484,83,5004.09030503944,120,West Coast Eagles,47.9791957157161,63.3082100219019
